timestamp,energy_kwh
2036-01-01 00:00:00+00:00,418114.89829357935
2036-02-01 00:00:00+00:00,271002.2862172267
2036-03-01 00:00:00+00:00,289273.4774090664
2036-04-01 00:00:00+00:00,236601.90499614528
2036-05-01 00:00:00+00:00,183120.36056664627
2036-06-01 00:00:00+00:00,101268.25114951427
2036-07-01 00:00:00+00:00,99662.02722866608
2036-08-01 00:00:00+00:00,113305.22797674037
2036-09-01 00:00:00+00:00,146156.27659041676
2036-10-01 00:00:00+00:00,227649.02923709335
2036-11-01 00:00:00+00:00,315763.62328695325
2036-12-01 00:00:00+00:00,385915.05947492993
2037-01-01 00:00:00+00:00,418114.89829357935
2037-02-01 00:00:00+00:00,271002.2862172267
2037-03-01 00:00:00+00:00,273901.0641203545
2037-04-01 00:00:00+00:00,236601.90499614528
2037-05-01 00:00:00+00:00,183120.36056664627
2037-06-01 00:00:00+00:00,101268.25114951427
2037-07-01 00:00:00+00:00,99662.02722866608
2037-08-01 00:00:00+00:00,113305.22797674037
2037-09-01 00:00:00+00:00,133214.7226233384
2037-10-01 00:00:00+00:00,224167.70966039362
2037-11-01 00:00:00+00:00,315763.62328695325
2037-12-01 00:00:00+00:00,385915.05947492993
2038-01-01 00:00:00+00:00,416911.45436591876
2038-02-01 00:00:00+00:00,271002.2862172267
2038-03-01 00:00:00+00:00,289273.4774090664
2038-04-01 00:00:00+00:00,236601.90499614528
2038-05-01 00:00:00+00:00,189722.29026702634
2038-06-01 00:00:00+00:00,96220.73058725042
2038-07-01 00:00:00+00:00,103011.52763071889
2038-08-01 00:00:00+00:00,113305.22797674037
2038-09-01 00:00:00+00:00,146156.27659041676
2038-10-01 00:00:00+00:00,224167.70966039362
2038-11-01 00:00:00+00:00,315763.62328695325
2038-12-01 00:00:00+00:00,431822.65410665795
2039-01-01 00:00:00+00:00,418114.89829357935
2039-02-01 00:00:00+00:00,247398.82548720247
2039-03-01 00:00:00+00:00,273901.0641203545
2039-04-01 00:00:00+00:00,236601.90499614528
2039-05-01 00:00:00+00:00,189722.29026702634
2039-06-01 00:00:00+00:00,101268.25114951427
2039-07-01 00:00:00+00:00,99662.02722866608
2039-08-01 00:00:00+00:00,113305.22797674037
2039-09-01 00:00:00+00:00,146156.27659041676
2039-10-01 00:00:00+00:00,228035.84252339328
2039-11-01 00:00:00+00:00,315763.62328695325
2039-12-01 00:00:00+00:00,431822.65410665795
2040-01-01 00:00:00+00:00,418114.89829357935
2040-02-01 00:00:00+00:00,271002.2862172267
2040-03-01 00:00:00+00:00,289273.4774090664
2040-04-01 00:00:00+00:00,236601.90499614528
2040-05-01 00:00:00+00:00,189722.29026702634
2040-06-01 00:00:00+00:00,96220.73058725042
2040-07-01 00:00:00+00:00,99662.02722866608
2040-08-01 00:00:00+00:00,119323.38318110642
2040-09-01 00:00:00+00:00,146156.27659041676
2040-10-01 00:00:00+00:00,228035.84252339328
2040-11-01 00:00:00+00:00,300985.820402476
2040-12-01 00:00:00+00:00,431822.65410665795
2041-01-01 00:00:00+00:00,418114.89829357935
2041-02-01 00:00:00+00:00,271002.2862172267
2041-03-01 00:00:00+00:00,289273.4774090664
2041-04-01 00:00:00+00:00,231275.60128377352
2041-05-01 00:00:00+00:00,183120.36056664627
2041-06-01 00:00:00+00:00,96220.73058725042
2041-07-01 00:00:00+00:00,103011.52763071889
2041-08-01 00:00:00+00:00,119323.38318110642
2041-09-01 00:00:00+00:00,146156.27659041676
2041-10-01 00:00:00+00:00,228035.84252339328
2041-11-01 00:00:00+00:00,315763.62328695325
2041-12-01 00:00:00+00:00,385915.05947492993
2042-01-01 00:00:00+00:00,406080.4590169726
2042-02-01 00:00:00+00:00,247398.82548720247
2042-03-01 00:00:00+00:00,273901.0641203545
2042-04-01 00:00:00+00:00,236601.90499614528
2042-05-01 00:00:00+00:00,183120.36056664627
2042-06-01 00:00:00+00:00,101268.25114951427
2042-07-01 00:00:00+00:00,99662.02722866608
2042-08-01 00:00:00+00:00,119323.38318110642
2042-09-01 00:00:00+00:00,133214.7226233384
2042-10-01 00:00:00+00:00,228035.84252339328
2042-11-01 00:00:00+00:00,300985.820402476
2042-12-01 00:00:00+00:00,385915.05947492993
2043-01-01 00:00:00+00:00,418114.89829357935
2043-02-01 00:00:00+00:00,247398.82548720247
2043-03-01 00:00:00+00:00,289273.4774090664
2043-04-01 00:00:00+00:00,236601.90499614528
2043-05-01 00:00:00+00:00,189722.29026702634
2043-06-01 00:00:00+00:00,101268.25114951427
2043-07-01 00:00:00+00:00,103011.52763071889
2043-08-01 00:00:00+00:00,119323.38318110642
2043-09-01 00:00:00+00:00,146156.27659041676
2043-10-01 00:00:00+00:00,228035.84252339328
2043-11-01 00:00:00+00:00,315763.62328695325
2043-12-01 00:00:00+00:00,385915.05947492993
2044-01-01 00:00:00+00:00,418114.89829357935
2044-02-01 00:00:00+00:00,247398.82548720247
2044-03-01 00:00:00+00:00,289273.4774090664
2044-04-01 00:00:00+00:00,236601.90499614528
2044-05-01 00:00:00+00:00,189062.09729698836
2044-06-01 00:00:00+00:00,101268.25114951427
2044-07-01 00:00:00+00:00,103011.52763071889
2044-08-01 00:00:00+00:00,119323.38318110642
2044-09-01 00:00:00+00:00,146156.27659041676
2044-10-01 00:00:00+00:00,228035.84252339328
2044-11-01 00:00:00+00:00,300985.820402476
2044-12-01 00:00:00+00:00,431822.65410665795
2045-01-01 00:00:00+00:00,418114.89829357935
2045-02-01 00:00:00+00:00,271002.2862172267
2045-03-01 00:00:00+00:00,289273.4774090664
2045-04-01 00:00:00+00:00,236601.90499614528
2045-05-01 00:00:00+00:00,183120.36056664627
2045-06-01 00:00:00+00:00,101268.25114951427
2045-07-01 00:00:00+00:00,99662.02722866608
2045-08-01 00:00:00+00:00,113305.22797674037
2045-09-01 00:00:00+00:00,133214.7226233384
2045-10-01 00:00:00+00:00,224167.70966039362
2045-11-01 00:00:00+00:00,315763.62328695325
2045-12-01 00:00:00+00:00,431822.65410665795
