date,eeg_strike_hist,market_price_p50,markup_path,eeg_strike_p50
2051-10-01,,171.02440869378916,1.037647262977997,177.46300958354067
2051-11-01,,184.77173853863653,1.037562521603733,191.71223095925336
2051-12-01,,185.18857457419088,1.0374781871537906,192.1291066308261
2052-01-01,,173.773986783238,1.037394257674137,180.2721360220725
2052-02-01,,165.96987561332614,1.0373107312201229,172.16233303297219
2052-03-01,,166.97374162601182,1.0372276058564371,173.18977426763956
2052-04-01,,157.3289220550898,1.0371448796570615,163.1728859314013
2052-05-01,,156.05276803510375,1.037062550705227,161.8364816630958
2052-06-01,,168.0265183320961,1.0369806170933682,174.24024266806714
2052-07-01,,181.717282581573,1.0368990769230804,188.42248256980358
2052-08-01,,192.3197864520873,1.0368179283050742,199.40060256132745
2052-09-01,,191.78988788672297,1.0367371693591336,198.83570547938675
2052-10-01,,173.61375488618242,1.03665679821407,179.9778792662322
2052-11-01,,188.64332562468152,1.036576813007681,195.54329727120256
2052-12-01,,189.13724391119598,1.0364972118867062,196.04022597789054
2053-01-01,,176.41042055525722,1.0364179930067843,182.83493401736246
2053-02-01,,168.86043021792935,1.036339154532411,174.9966754860281
2053-03-01,,170.63978474325452,1.0362606946368957,176.82730187073528
2053-04-01,,159.5952171865896,1.0361826115023192,165.36978892768022
2053-05-01,,159.4983660985078,1.0361049033194927,165.25703918611148
2053-06-01,,170.50704529153987,1.0360275682879139,176.64999950935123
2053-07-01,,184.68882205160193,1.0359506046157274,191.3284968701235
2053-08-01,,195.52234405128058,1.035874010519682,202.5365146786091
2053-09-01,,194.64293800031322,1.0357977842250892,201.61072389578584
2053-10-01,,177.35773226853308,1.0357219239657829,183.6932916953733
2053-11-01,,191.67898179255124,1.0356464279840778,198.5116528130808
2053-12-01,,192.10997789382702,1.035571294530729,198.94357849978016
2054-01-01,,180.92825196622206,1.0354965218648915,187.35057561811766
2054-02-01,,173.03184786802566,1.0354221082540795,179.16100071461028
2054-03-01,,173.86999546653078,1.0353480519741267,180.01596110302287
2054-04-01,,164.1884271020051,1.0352743513091465,169.98006736049743
2054-05-01,,163.89698456566757,1.0352010045514912,169.66632306533933
2054-06-01,,175.08103927984442,1.0351280100017137,181.23128777877722
2054-07-01,,189.43920742534038,1.0350553659685273,196.08006817042346
2054-08-01,,200.22204821831735,1.0349830707687668,207.22643030060618
2054-09-01,,199.53234099144845,1.0349111227273498,206.4982390358763
2054-10-01,,181.1803965603906,1.0348395201772371,187.49263464207615
2054-11-01,,196.15256071088044,1.034768261459395,202.97244422760616
2054-12-01,,196.6062915337411,1.0346973449227561,203.42800784507128
2055-01-01,,184.83854098822297,1.0346267689241813,191.23890243530496
2055-02-01,,177.1681656988533,1.034556531828422,183.29048305580886
2055-03-01,,178.1929725507895,1.0344866320080819,184.33824802157483
2055-04-01,,167.88986829604707,1.0344170678435793,173.66814528344173
2055-05-01,,167.370430514001,1.0343478377231101,173.11924290094296
2055-06-01,,179.45781585205538,1.0342789400426093,185.6094395618256
2055-07-01,,193.43826571141537,1.034210373205715,200.05586097366916
2055-08-01,,204.04449753826628,1.034142135623731,211.01101244649382
2055-09-01,,203.24342383804404,1.0340742257155897,210.16878613711083
2055-10-01,,185.33686525217547,1.0340066419078158,191.6395496611233
2055-11-01,,199.07594470353246,1.03393938263449,205.83245936414824
2055-12-01,,199.9534451684317,1.0338724463372122,206.7263575098401
