Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Dec 28, 2019;Dec 29, 2019;13,848.00;12,851.50;4,673.75;6,601.75;288.00;55,770.00;10,009.75;432.00;4,564.25;3,432.00
Dec 29, 2019;Dec 30, 2019;13,848.00;12,380.50;6,422.75;8,961.50;288.00;55,799.25;10,380.25;432.00;7,322.00;3,432.00
Dec 30, 2019;Dec 31, 2019;13,848.00;12,496.50;4,800.75;8,480.75;288.00;55,624.75;25,171.50;767.00;4,366.00;3,432.00
Dec 31, 2019;Jan 1, 2020;13,848.00;12,323.75;8,006.50;6,719.50;288.00;46,707.00;34,616.50;432.00;7,486.00;3,432.00
Jan 1, 2020;Jan 2, 2020;13,848.00;10,844.50;5,558.00;7,331.00;288.00;31,619.75;11,514.75;432.00;5,022.75;3,024.00
Jan 2, 2020;Jan 3, 2020;13,848.00;11,829.25;3,950.75;4,415.00;288.00;31,739.00;16,296.00;432.00;9,778.00;3,024.00
Jan 3, 2020;Jan 4, 2020;13,848.00;11,314.75;21,946.75;3,884.50;288.00;31,562.25;29,974.25;432.00;7,875.75;3,024.00
Jan 4, 2020;Jan 5, 2020;13,848.00;10,345.75;19,253.25;3,515.75;288.00;31,613.25;27,105.25;432.00;4,981.00;3,024.00
Jan 5, 2020;Jan 6, 2020;13,848.00;9,892.00;4,099.75;4,260.50;288.00;31,670.00;14,399.50;432.00;4,635.00;3,024.00
Jan 6, 2020;Jan 7, 2020;13,848.00;10,021.00;5,396.50;7,171.25;288.00;31,647.75;40,165.50;432.00;6,761.75;3,024.00
Jan 7, 2020;Jan 8, 2020;13,848.00;10,837.00;12,069.50;3,314.00;288.00;31,615.75;53,376.75;445.50;12,110.00;3,060.25
Jan 8, 2020;Jan 9, 2020;13,848.00;10,310.50;11,259.25;2,522.00;288.00;31,528.00;61,267.00;456.00;9,282.50;3,024.00
Jan 9, 2020;Jan 10, 2020;13,848.00;9,213.50;12,065.00;5,900.50;288.00;31,436.25;44,573.00;2,031.00;7,276.00;3,024.00
Jan 10, 2020;Jan 11, 2020;13,848.00;9,855.25;19,884.25;4,943.75;288.00;31,441.50;50,521.00;431.75;6,640.25;3,024.00
Jan 11, 2020;Jan 12, 2020;13,848.00;9,075.00;2,434.75;5,309.50;288.00;31,494.75;31,524.00;428.75;6,671.00;3,024.00
Jan 12, 2020;Jan 13, 2020;13,848.00;9,380.00;9,723.00;4,492.00;288.00;31,510.50;30,555.25;432.00;2,426.25;3,024.00
Jan 13, 2020;Jan 14, 2020;13,848.00;10,593.75;4,948.75;3,988.50;288.00;31,486.25;39,762.75;629.75;14,823.25;3,109.75
Jan 14, 2020;Jan 15, 2020;13,848.00;8,950.25;19,996.75;7,076.50;288.00;31,563.25;44,519.00;643.50;8,465.75;3,024.00
Jan 15, 2020;Jan 16, 2020;13,848.00;9,980.50;15,908.00;11,304.25;288.00;31,459.50;38,301.75;384.00;8,227.25;3,024.00
Jan 16, 2020;Jan 17, 2020;13,848.00;9,610.25;8,324.75;9,448.25;288.00;31,485.25;34,448.75;328.00;9,815.50;3,132.75
Jan 17, 2020;Jan 18, 2020;13,848.00;7,928.00;10,530.75;6,918.25;288.00;31,563.25;17,296.00;614.50;8,957.50;3,170.25
Jan 18, 2020;Jan 19, 2020;13,848.00;8,511.00;10,106.25;5,640.50;288.00;31,590.50;20,398.00;456.00;9,086.00;3,024.00
Jan 19, 2020;Jan 20, 2020;13,848.00;8,580.25;2,634.25;3,731.50;288.00;31,621.50;11,629.25;456.00;7,340.00;3,024.00
Jan 20, 2020;Jan 21, 2020;13,848.00;9,747.25;9,280.50;8,453.25;288.00;31,573.75;45,609.50;767.75;10,911.00;3,151.25
Jan 21, 2020;Jan 22, 2020;13,848.00;9,306.00;4,197.00;8,465.75;288.00;31,705.50;60,113.25;2,032.50;11,521.75;3,966.25
Jan 22, 2020;Jan 23, 2020;13,848.00;10,815.50;1,010.25;5,387.75;288.00;31,717.25;66,584.00;2,788.00;13,092.00;4,572.25
Jan 23, 2020;Jan 24, 2020;13,848.00;10,784.00;3,619.50;4,301.50;288.00;31,682.25;66,135.50;4,082.25;12,761.00;4,539.00
Jan 24, 2020;Jan 25, 2020;13,848.00;9,692.00;2,320.00;9,284.75;288.00;31,695.75;61,727.75;1,788.75;12,987.75;3,263.75
Jan 25, 2020;Jan 26, 2020;13,848.00;9,324.50;1,405.50;7,245.25;288.00;31,619.50;34,223.50;696.00;9,406.00;3,024.00
Jan 26, 2020;Jan 27, 2020;13,848.00;8,527.00;1,957.75;7,077.50;288.00;31,611.00;19,044.75;696.00;6,940.75;3,024.00
Jan 27, 2020;Jan 28, 2020;13,848.00;9,501.00;15,081.25;6,164.00;288.00;31,540.25;35,677.75;696.00;8,295.00;3,024.00
Jan 28, 2020;Jan 29, 2020;13,848.00;8,999.00;29,543.25;4,046.75;288.00;31,348.50;27,141.75;561.75;8,038.50;3,024.00
Jan 29, 2020;Jan 30, 2020;13,848.00;9,265.00;24,246.25;3,769.50;288.00;31,581.75;30,970.50;371.75;8,015.00;3,024.00
Jan 30, 2020;Jan 31, 2020;13,848.00;10,578.25;19,095.50;9,522.75;288.00;30,987.75;27,460.50;353.25;9,435.25;3,024.00
Jan 31, 2020;Feb 1, 2020;13,848.00;10,166.00;27,976.75;3,790.00;288.00;28,465.00;23,823.25;346.75;10,480.00;3,024.00
Feb 1, 2020;Feb 2, 2020;13,848.00;10,983.50;28,006.50;5,152.75;288.00;24,589.00;10,411.75;336.00;5,572.25;3,024.00
Feb 2, 2020;Feb 3, 2020;13,848.00;12,610.50;29,880.25;2,133.00;288.00;28,023.00;4,616.25;336.00;8,231.00;3,024.00
Feb 3, 2020;Feb 4, 2020;13,848.00;13,132.75;25,577.75;1,973.00;288.00;31,372.25;8,310.00;326.25;11,434.50;3,024.00
Feb 4, 2020;Feb 5, 2020;13,848.00;13,445.75;25,142.50;6,601.50;288.00;31,441.50;11,798.50;323.75;9,238.50;3,024.00
Feb 5, 2020;Feb 6, 2020;13,848.00;14,211.50;9,416.50;12,072.00;288.00;31,564.50;31,094.00;376.50;12,185.50;3,024.00
Feb 6, 2020;Feb 7, 2020;13,848.00;14,764.25;1,578.75;16,391.50;288.00;31,503.00;38,382.25;427.00;10,547.50;3,024.00
Feb 7, 2020;Feb 8, 2020;13,848.00;13,660.25;7,130.75;16,605.75;288.00;31,587.25;32,252.00;591.25;9,178.25;3,024.00
Feb 8, 2020;Feb 9, 2020;13,848.00;14,578.50;3,956.75;12,758.00;288.00;31,581.50;14,006.25;696.00;7,538.25;3,024.00
Feb 9, 2020;Feb 10, 2020;13,848.00;12,439.00;22,508.25;14,787.75;288.00;21,756.50;16,255.00;696.00;4,562.00;3,024.00
Feb 10, 2020;Feb 11, 2020;13,848.00;13,250.00;26,058.50;10,415.25;288.00;27,965.00;27,943.00;696.00;10,843.50;3,024.00
Feb 11, 2020;Feb 12, 2020;13,848.00;14,529.50;29,710.00;8,016.00;288.00;30,410.50;31,745.50;686.00;8,102.00;3,024.00
Feb 12, 2020;Feb 13, 2020;13,848.00;14,393.50;26,843.25;7,079.25;288.00;31,610.25;37,909.00;852.50;8,675.75;3,024.00
Feb 13, 2020;Feb 14, 2020;13,848.00;14,109.00;19,384.75;5,011.75;288.00;31,662.75;26,777.00;1,046.50;6,742.00;3,024.00
Feb 14, 2020;Feb 15, 2020;13,848.00;15,155.00;17,492.75;6,566.75;288.00;31,672.00;31,140.00;1,512.00;11,871.50;3,024.00
Feb 15, 2020;Feb 16, 2020;13,848.00;14,276.25;8,008.00;16,360.75;288.00;29,813.00;13,001.50;696.00;5,594.50;3,024.00
Feb 16, 2020;Feb 17, 2020;13,848.00;11,103.50;22,467.75;8,530.00;288.00;17,531.75;4,856.25;696.00;3,975.25;3,024.00
Feb 17, 2020;Feb 18, 2020;13,848.00;13,035.50;18,829.50;2,792.50;288.00;26,720.00;12,099.25;696.00;10,985.25;3,024.00
Feb 18, 2020;Feb 19, 2020;13,848.00;14,690.75;24,129.00;10,781.25;288.00;31,451.25;15,759.25;324.25;8,690.50;3,100.75
Feb 19, 2020;Feb 20, 2020;13,848.00;14,225.00;23,666.75;10,217.50;288.00;31,611.75;21,510.25;397.75;10,225.50;3,024.00
Feb 20, 2020;Feb 21, 2020;13,848.00;14,317.00;15,967.25;10,350.00;288.00;31,607.75;19,675.50;2,318.75;11,781.25;3,024.00
Feb 21, 2020;Feb 22, 2020;13,848.00;13,820.00;18,932.50;17,836.50;288.00;31,613.00;26,838.50;696.00;10,521.25;3,024.00
Feb 22, 2020;Feb 23, 2020;13,848.00;12,122.50;23,997.00;17,895.50;288.00;25,426.25;11,747.75;696.00;2,547.25;3,024.00
Feb 23, 2020;Feb 24, 2020;13,848.00;12,455.50;31,808.50;4,130.00;288.00;25,979.25;11,253.75;697.75;6,246.25;3,024.00
Feb 24, 2020;Feb 25, 2020;13,848.00;13,986.25;16,588.75;8,844.00;288.00;31,408.25;12,461.50;694.75;9,854.00;3,024.00
Feb 25, 2020;Feb 26, 2020;13,848.00;13,352.50;27,289.75;5,120.50;288.00;30,610.75;30,470.00;679.75;8,795.00;3,024.00
Feb 26, 2020;Feb 27, 2020;13,848.00;15,326.50;24,751.25;7,974.00;288.00;31,690.75;16,263.75;796.25;12,596.25;3,259.25
Feb 27, 2020;Feb 28, 2020;13,848.00;16,649.50;19,135.25;4,608.75;288.00;31,654.75;19,504.75;1,125.50;14,381.50;3,149.50
Feb 28, 2020;Feb 29, 2020;13,848.00;13,261.25;15,913.25;12,948.25;288.00;31,756.75;25,632.25;638.75;9,749.00;3,024.00
Feb 29, 2020;Mar 1, 2020;13,848.00;12,898.25;23,829.00;10,364.75;288.00;26,032.00;15,973.00;600.00;3,654.75;3,024.00
Mar 1, 2020;Mar 2, 2020;13,848.00;13,796.50;21,449.25;16,181.50;288.00;26,091.25;15,279.75;300.00;5,316.75;3,024.00
Mar 2, 2020;Mar 3, 2020;13,848.00;15,321.50;11,713.00;8,989.00;288.00;31,633.25;29,879.50;397.25;10,999.75;3,024.00
Mar 3, 2020;Mar 4, 2020;13,848.00;16,751.00;14,254.25;11,619.00;288.00;31,618.25;43,446.75;1,217.00;12,368.00;3,024.00
Mar 4, 2020;Mar 5, 2020;13,848.00;15,178.00;7,673.75;12,647.75;288.00;31,590.75;42,671.25;324.75;10,478.50;3,024.00
Mar 5, 2020;Mar 6, 2020;13,848.00;14,512.25;15,421.25;3,984.00;288.00;31,595.00;22,435.00;414.75;11,175.50;3,059.25
Mar 6, 2020;Mar 7, 2020;13,848.00;15,667.50;27,411.00;5,588.75;288.00;31,668.75;19,085.50;666.25;14,840.00;3,024.00
Mar 7, 2020;Mar 8, 2020;13,848.00;14,052.75;11,595.25;10,417.50;288.00;31,024.75;11,834.75;694.75;8,887.75;3,024.00
Mar 8, 2020;Mar 9, 2020;13,848.00;14,469.25;10,091.00;17,876.75;288.00;30,791.75;7,862.25;696.00;5,551.50;3,024.00
Mar 9, 2020;Mar 10, 2020;13,848.00;14,790.50;12,170.75;11,905.25;288.00;31,612.00;14,989.00;694.25;12,352.25;3,024.00
Mar 10, 2020;Mar 11, 2020;13,848.00;14,307.25;28,766.75;3,332.25;288.00;31,460.50;26,366.00;696.00;8,629.75;3,024.00
Mar 11, 2020;Mar 12, 2020;13,848.00;14,720.75;30,740.25;10,870.50;288.00;30,056.50;16,777.00;696.00;12,339.75;3,024.00
Mar 12, 2020;Mar 13, 2020;13,848.00;14,277.25;26,868.25;12,387.25;288.00;31,353.25;16,627.25;696.00;8,703.75;3,024.00
Mar 13, 2020;Mar 14, 2020;13,848.00;15,008.00;20,537.50;21,805.25;288.00;31,563.25;19,689.25;696.00;9,978.50;3,024.00
Mar 14, 2020;Mar 15, 2020;13,848.00;15,285.75;1,885.50;15,142.00;288.00;31,626.50;8,746.75;696.00;10,521.75;3,024.00
Mar 15, 2020;Mar 16, 2020;13,848.00;13,323.25;7,929.75;26,429.50;288.00;26,145.25;5,499.75;696.00;4,312.25;3,024.00
Mar 16, 2020;Mar 17, 2020;13,848.00;13,411.75;3,221.25;25,404.50;288.00;31,527.25;8,446.50;640.50;8,382.00;3,024.00
Mar 17, 2020;Mar 18, 2020;13,848.00;13,498.00;3,001.00;14,705.25;288.00;31,427.00;10,918.25;600.00;8,555.75;3,029.75
Mar 18, 2020;Mar 19, 2020;13,848.00;13,451.00;526.75;23,949.25;288.00;31,319.75;9,740.00;600.00;10,209.00;3,024.00
Mar 19, 2020;Mar 20, 2020;13,848.00;14,588.00;1,488.25;23,939.75;288.00;31,422.50;7,868.50;2,220.25;7,517.50;3,024.00
Mar 20, 2020;Mar 21, 2020;13,848.00;14,056.00;5,323.25;21,671.75;288.00;31,447.00;6,200.50;600.00;8,460.25;3,024.00
Mar 21, 2020;Mar 22, 2020;13,848.00;13,051.50;20,649.00;3,709.25;288.00;29,112.50;6,597.00;599.25;8,331.50;3,024.00
Mar 22, 2020;Mar 23, 2020;13,848.00;11,388.50;24,549.00;26,434.75;288.00;21,354.25;8,762.50;599.00;4,793.00;3,024.00
Mar 23, 2020;Mar 24, 2020;13,848.00;12,423.50;23,573.00;30,379.50;288.00;31,345.50;12,197.75;325.50;9,810.50;3,024.00
Mar 24, 2020;Mar 25, 2020;13,848.00;12,070.25;20,335.00;30,183.75;288.00;31,761.50;13,382.25;318.25;7,928.50;3,024.00
Mar 25, 2020;Mar 26, 2020;13,848.00;11,280.75;23,152.00;29,791.00;288.00;31,733.50;11,026.00;385.00;6,692.25;3,024.50
Mar 26, 2020;Mar 27, 2020;13,848.00;11,440.50;19,928.75;23,254.00;288.00;31,718.25;6,601.50;432.75;7,957.75;3,024.00
Mar 27, 2020;Mar 28, 2020;13,848.00;11,460.25;11,509.50;27,822.50;288.00;31,625.50;5,831.25;576.00;9,308.00;3,024.00
Mar 28, 2020;Mar 29, 2020;13,848.00;11,031.25;6,225.25;27,847.75;288.00;29,073.00;5,006.50;576.00;9,662.50;3,024.00
Mar 29, 2020;Mar 30, 2020;13,271.00;10,282.00;10,424.75;6,576.75;276.00;30,036.75;4,810.00;552.00;5,689.25;2,898.00
Mar 30, 2020;Mar 31, 2020;13,848.00;11,223.25;12,048.75;25,162.75;288.00;31,676.00;7,516.00;600.50;11,183.50;3,024.00
Mar 31, 2020;Apr 1, 2020;13,848.00;11,615.00;6,534.75;25,042.50;288.00;31,684.00;6,715.00;605.75;9,753.50;3,024.00
Apr 1, 2020;Apr 2, 2020;13,848.00;10,801.75;3,128.75;31,284.50;288.00;31,582.00;6,905.75;600.00;12,214.50;3,024.00
Apr 2, 2020;Apr 3, 2020;13,848.00;12,265.75;2,412.00;30,550.00;288.00;31,619.50;17,622.00;601.25;10,015.75;3,024.00
Apr 3, 2020;Apr 4, 2020;13,848.00;11,041.25;6,115.25;21,905.75;288.00;31,575.50;18,238.00;614.50;10,067.00;3,024.00
Apr 4, 2020;Apr 5, 2020;13,848.00;10,465.75;2,849.75;30,495.75;288.00;31,003.00;7,050.50;739.75;10,291.25;3,239.75
Apr 5, 2020;Apr 6, 2020;13,848.00;9,844.25;13,510.25;31,765.00;288.00;19,916.25;6,372.00;622.50;5,416.50;3,024.00
Apr 6, 2020;Apr 7, 2020;13,848.00;10,075.75;2,940.75;30,664.50;288.00;31,013.25;7,010.00;2,301.25;8,516.75;3,024.00
Apr 7, 2020;Apr 8, 2020;13,848.00;10,179.25;3,898.75;30,379.50;288.00;31,278.00;9,530.50;519.75;8,941.50;3,024.00
Apr 8, 2020;Apr 9, 2020;13,848.00;9,818.25;4,805.50;29,906.00;288.00;30,422.75;7,693.25;66.25;7,318.25;3,024.00
Apr 9, 2020;Apr 10, 2020;13,848.00;10,589.50;945.00;27,524.25;288.00;29,908.25;9,408.50;109.75;8,676.75;3,024.00
Apr 10, 2020;Apr 11, 2020;13,848.00;10,283.25;3,876.50;29,476.00;288.00;31,333.00;11,501.25;0.00;8,234.50;3,024.00
Apr 11, 2020;Apr 12, 2020;13,848.00;10,826.75;2,642.75;30,328.50;288.00;31,336.00;14,190.00;0.00;8,198.00;3,024.00
Apr 12, 2020;Apr 13, 2020;13,848.00;9,162.75;2,092.25;25,064.75;288.00;30,546.50;13,059.75;0.00;4,446.50;3,024.00
Apr 13, 2020;Apr 14, 2020;13,848.00;8,638.00;7,800.75;22,628.00;288.00;19,485.50;13,893.00;0.00;4,250.25;3,024.00
Apr 14, 2020;Apr 15, 2020;13,848.00;10,938.25;4,546.00;28,614.00;288.00;31,533.75;8,817.25;0.00;10,175.00;3,024.00
Apr 15, 2020;Apr 16, 2020;13,848.00;10,997.25;4,049.50;32,111.75;288.00;31,518.25;10,539.75;0.00;9,254.75;3,024.00
Apr 16, 2020;Apr 17, 2020;13,848.00;10,087.75;2,786.25;30,112.75;288.00;31,363.50;9,010.50;0.00;7,535.00;3,024.00
Apr 17, 2020;Apr 18, 2020;13,848.00;10,478.75;592.75;28,918.75;288.00;31,248.00;6,101.00;0.00;11,552.25;3,024.00
Apr 18, 2020;Apr 19, 2020;13,848.00;9,928.75;2,343.50;24,760.25;288.00;31,190.50;11,847.25;0.00;8,101.00;3,024.00
Apr 19, 2020;Apr 20, 2020;13,848.00;10,410.25;8,762.50;27,483.75;288.00;27,352.75;12,733.00;0.00;3,370.50;3,024.00
Apr 20, 2020;Apr 21, 2020;13,848.00;11,058.50;27,398.00;30,913.00;288.00;27,179.75;8,326.50;0.00;11,364.25;3,024.00
Apr 21, 2020;Apr 22, 2020;13,848.00;9,734.25;28,541.75;29,846.25;288.00;27,793.00;9,450.25;0.00;8,867.50;3,263.25
Apr 22, 2020;Apr 23, 2020;13,848.00;12,484.00;21,766.00;33,896.75;288.00;30,074.75;7,719.75;0.00;10,032.75;3,408.75
Apr 23, 2020;Apr 24, 2020;13,848.00;12,005.25;5,927.75;33,603.75;288.00;31,299.75;9,478.50;323.75;9,810.75;3,359.75
Apr 24, 2020;Apr 25, 2020;13,848.00;10,852.75;7,437.00;29,531.00;288.00;31,269.75;7,686.50;338.25;6,696.75;3,374.50
Apr 25, 2020;Apr 26, 2020;13,848.00;10,348.00;3,994.75;32,340.50;288.00;30,946.50;6,405.50;216.00;6,445.00;3,024.00
Apr 26, 2020;Apr 27, 2020;13,848.00;10,172.50;2,648.75;31,985.00;288.00;31,370.25;7,760.25;216.00;6,289.25;3,024.00
Apr 27, 2020;Apr 28, 2020;13,848.00;12,733.00;1,674.00;29,003.50;288.00;31,257.75;7,796.75;216.00;7,817.00;3,024.00
Apr 28, 2020;Apr 29, 2020;13,848.00;12,881.00;6,662.25;15,083.75;288.00;31,245.75;6,598.75;284.25;11,827.25;3,024.00
Apr 29, 2020;Apr 30, 2020;13,848.00;12,800.00;10,034.50;18,438.00;288.00;31,280.00;6,456.50;409.50;12,003.00;3,024.00
Apr 30, 2020;May 1, 2020;13,848.00;11,211.50;16,892.00;11,228.75;288.00;30,969.50;8,243.00;400.00;8,674.50;3,024.00
May 1, 2020;May 2, 2020;13,848.00;12,791.50;16,712.25;16,449.75;288.00;26,657.50;13,687.50;385.75;4,653.00;3,024.00
May 2, 2020;May 3, 2020;13,848.00;13,208.50;17,728.75;19,231.00;288.00;31,148.75;11,968.75;384.75;3,349.50;3,024.00
May 3, 2020;May 4, 2020;13,848.00;13,941.75;1,975.00;30,008.25;288.00;31,011.75;12,291.50;384.75;6,294.75;3,024.00
May 4, 2020;May 5, 2020;13,848.00;14,503.50;4,952.25;20,775.75;288.00;31,256.00;10,223.75;286.50;7,201.50;3,024.00
May 5, 2020;May 6, 2020;13,848.00;14,338.75;3,851.50;17,743.25;288.00;31,384.75;7,143.00;244.50;7,599.00;3,024.00
May 6, 2020;May 7, 2020;13,848.00;13,613.75;5,251.00;36,468.50;288.00;31,498.25;6,846.75;359.00;5,956.25;3,024.00
May 7, 2020;May 8, 2020;13,848.00;15,120.25;832.75;36,392.75;288.00;31,407.00;10,120.25;480.00;7,377.75;3,024.00
May 8, 2020;May 9, 2020;13,848.00;14,019.00;2,033.00;32,404.75;288.00;31,312.75;6,807.50;480.00;6,922.00;3,024.00
May 9, 2020;May 10, 2020;13,848.00;12,794.25;2,622.00;24,528.50;288.00;31,223.50;8,266.75;480.00;8,620.75;3,024.00
May 10, 2020;May 11, 2020;13,848.00;14,381.25;3,403.75;25,077.50;288.00;31,082.00;8,359.50;480.00;4,473.50;3,024.00
May 11, 2020;May 12, 2020;13,848.00;13,434.00;13,550.50;5,973.75;288.00;31,301.75;8,637.75;577.50;9,234.00;3,024.00
May 12, 2020;May 13, 2020;13,848.00;14,006.00;4,148.25;34,563.00;288.00;31,479.75;7,794.00;916.25;8,075.00;3,024.00
May 13, 2020;May 14, 2020;13,848.00;14,850.25;2,512.00;12,821.00;288.00;31,455.25;12,008.25;696.00;9,899.00;3,024.00
May 14, 2020;May 15, 2020;13,848.00;15,116.50;6,689.25;15,000.25;288.00;31,471.25;7,452.50;765.25;10,708.00;3,024.00
May 15, 2020;May 16, 2020;13,848.00;15,022.75;7,017.75;20,368.50;288.00;31,136.75;6,320.50;648.00;8,377.50;3,024.00
May 16, 2020;May 17, 2020;13,848.00;15,246.75;1,992.25;36,446.00;288.00;31,022.75;9,370.50;648.00;8,357.00;3,024.00
May 17, 2020;May 18, 2020;13,848.00;13,206.25;1,301.50;36,951.75;288.00;31,091.50;10,304.25;648.00;4,956.50;3,024.00
May 18, 2020;May 19, 2020;13,848.00;12,774.50;1,094.75;36,156.50;288.00;31,036.00;16,906.50;648.00;9,924.25;3,024.00
May 19, 2020;May 20, 2020;13,848.00;14,776.25;3,068.25;35,228.75;288.00;30,956.00;9,132.00;570.50;11,270.75;3,024.00
May 20, 2020;May 21, 2020;13,848.00;16,138.50;2,365.00;26,152.75;288.00;30,870.50;10,027.75;787.00;16,810.00;3,024.00
May 21, 2020;May 22, 2020;13,848.00;12,102.75;1,453.25;34,282.25;288.00;30,818.25;8,995.00;480.00;9,024.75;3,024.00
May 22, 2020;May 23, 2020;13,848.00;11,731.50;3,356.25;21,836.75;288.00;30,728.50;7,572.25;480.00;10,517.00;3,024.00
May 23, 2020;May 24, 2020;13,848.00;11,263.25;9,502.25;8,280.25;288.00;30,924.50;6,595.50;480.00;4,522.75;3,024.00
May 24, 2020;May 25, 2020;13,848.00;9,915.75;9,670.75;30,671.50;288.00;31,175.50;11,043.25;480.00;2,617.25;3,024.00
May 25, 2020;May 26, 2020;13,848.00;13,008.75;7,103.50;22,449.75;288.00;31,050.00;8,944.00;480.00;11,843.25;3,024.00
May 26, 2020;May 27, 2020;13,848.00;11,501.00;2,629.50;31,432.50;288.00;31,128.75;10,400.25;771.75;16,097.25;3,056.25
May 27, 2020;May 28, 2020;13,848.00;11,744.25;4,020.25;37,007.75;288.00;31,056.00;7,761.50;670.75;9,659.75;3,024.00
May 28, 2020;May 29, 2020;13,848.00;11,005.25;5,923.25;30,948.25;288.00;31,055.00;7,595.75;720.00;11,151.50;3,024.00
May 29, 2020;May 30, 2020;13,848.00;11,753.25;7,460.75;32,538.25;288.00;31,135.50;7,410.25;720.00;11,850.25;3,024.00
May 30, 2020;May 31, 2020;13,848.00;10,608.25;10,976.50;30,464.75;288.00;31,137.25;7,250.25;720.00;7,698.25;3,024.00
May 31, 2020;Jun 1, 2020;13,848.00;9,052.50;6,970.75;35,196.25;288.00;31,147.75;14,348.50;720.00;5,279.00;3,024.00
Jun 1, 2020;Jun 2, 2020;13,848.00;10,059.25;7,486.25;37,577.50;288.00;30,981.00;14,519.25;720.00;5,991.00;3,024.00
Jun 2, 2020;Jun 3, 2020;13,848.00;12,443.00;3,414.00;36,349.00;288.00;30,764.00;16,058.25;707.00;15,416.50;3,024.00
Jun 3, 2020;Jun 4, 2020;13,848.00;13,107.00;2,725.75;27,824.50;288.00;30,749.50;8,783.50;553.50;17,428.25;3,024.00
Jun 4, 2020;Jun 5, 2020;13,848.00;13,517.50;7,141.00;12,878.50;288.00;30,872.75;17,300.00;1,670.25;14,454.25;3,396.25
Jun 5, 2020;Jun 6, 2020;13,848.00;12,848.00;15,265.75;13,603.00;288.00;30,975.75;7,206.25;720.00;9,677.50;3,024.00
Jun 6, 2020;Jun 7, 2020;13,848.00;12,067.25;9,776.75;15,393.50;288.00;30,824.75;13,734.50;720.00;4,175.75;3,024.00
Jun 7, 2020;Jun 8, 2020;13,848.00;13,256.50;2,684.25;15,722.75;288.00;30,673.25;12,595.50;720.00;4,420.00;3,024.00
Jun 8, 2020;Jun 9, 2020;13,848.00;14,392.50;1,415.00;24,957.25;288.00;30,542.50;9,335.50;720.00;11,772.75;3,024.00
Jun 9, 2020;Jun 10, 2020;13,848.00;14,000.50;5,908.25;9,785.75;288.00;30,396.50;8,724.25;705.50;11,571.75;3,024.00
Jun 10, 2020;Jun 11, 2020;13,848.00;14,312.50;3,840.75;8,164.50;288.00;30,237.00;9,167.00;696.00;13,158.25;3,024.00
Jun 11, 2020;Jun 12, 2020;13,848.00;15,426.25;1,227.25;17,819.00;288.00;30,128.25;10,699.50;696.00;5,276.75;3,024.00
Jun 12, 2020;Jun 13, 2020;13,848.00;14,469.25;7,775.00;37,279.75;288.00;29,862.25;8,675.75;696.00;4,548.25;3,024.00
Jun 13, 2020;Jun 14, 2020;13,848.00;13,327.25;7,360.75;28,473.25;288.00;29,692.50;10,770.00;696.00;3,859.25;3,024.00
Jun 14, 2020;Jun 15, 2020;13,848.00;15,572.00;17,027.00;6,860.75;288.00;29,662.75;8,367.00;696.00;7,530.75;3,024.00
Jun 15, 2020;Jun 16, 2020;13,848.00;15,176.25;10,045.25;11,836.25;288.00;29,504.75;8,236.75;934.75;11,541.25;3,030.75
Jun 16, 2020;Jun 17, 2020;13,848.00;16,425.00;1,037.25;15,831.75;288.00;29,103.25;10,522.75;720.00;14,984.25;3,024.00
Jun 17, 2020;Jun 18, 2020;13,848.00;15,997.75;4,576.50;16,599.00;288.00;29,002.25;6,609.00;720.00;7,066.75;3,051.75
Jun 18, 2020;Jun 19, 2020;13,848.00;18,042.25;4,990.50;31,414.50;288.00;28,194.00;6,795.25;720.00;8,523.75;3,024.00
Jun 19, 2020;Jun 20, 2020;13,848.00;17,076.25;4,827.50;19,303.00;288.00;9,796.00;6,500.50;720.00;11,598.75;3,024.00
Jun 20, 2020;Jun 21, 2020;13,848.00;15,958.00;3,967.25;25,322.50;288.00;0.00;15,996.00;720.00;7,239.25;3,024.00
Jun 21, 2020;Jun 22, 2020;13,848.00;14,607.25;1,238.25;32,592.00;288.00;0.00;14,380.00;720.00;4,368.75;3,024.00
Jun 22, 2020;Jun 23, 2020;13,848.00;17,424.75;4,467.75;30,761.00;288.00;0.00;22,211.75;433.75;12,909.00;3,024.00
Jun 23, 2020;Jun 24, 2020;13,848.00;16,433.00;3,915.50;36,250.50;288.00;0.00;14,293.50;0.00;10,179.25;3,024.00
Jun 24, 2020;Jun 25, 2020;13,848.00;15,645.00;8,212.00;37,722.25;288.00;0.00;11,183.00;0.00;8,203.50;3,024.00
Jun 25, 2020;Jun 26, 2020;13,848.00;15,662.00;4,437.25;33,909.50;288.00;0.50;11,253.00;0.00;10,410.75;3,024.00
Jun 26, 2020;Jun 27, 2020;13,848.00;14,605.50;5,003.00;28,566.00;288.00;3.50;10,835.00;0.00;9,285.50;3,024.00
Jun 27, 2020;Jun 28, 2020;13,848.00;15,443.25;5,773.00;29,413.75;288.00;9.50;16,895.00;0.00;8,912.00;3,024.00
