Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Dec 30, 2015;Dec 31, 2015;17,040.00;-;0.00;8,121.00;1,608.00;93,330.25;207,704.50;45,745.25;12,518.50;1,856.50;77,179.00
Dec 31, 2015;Jan 1, 2016;17,040.00;-;0.00;4,871.00;1,608.00;92,493.50;177,164.25;24,662.25;12,038.25;408.50;77,434.75
Jan 1, 2016;Jan 2, 2016;17,928.00;-;24,898.25;4,390.00;1,872.00;92,855.50;204,645.50;24,984.75;12,977.00;1,058.25;66,233.25
Jan 2, 2016;Jan 3, 2016;17,928.00;-;52,708.25;1,472.50;1,872.00;92,530.75;178,442.75;21,768.00;12,338.00;2,642.75;71,400.25
Jan 3, 2016;Jan 4, 2016;17,928.00;-;46,282.00;3,222.25;1,872.00;92,426.25;185,514.00;20,864.75;12,949.50;2,109.50;62,913.00
Jan 4, 2016;Jan 5, 2016;17,928.00;-;38,120.75;2,184.75;1,872.00;93,199.25;216,975.75;112,201.00;25,221.50;2,599.00;119,561.25
Jan 5, 2016;Jan 6, 2016;17,928.00;-;18,673.00;3,786.75;1,872.00;93,274.50;211,085.50;129,241.00;29,423.75;2,451.50;122,509.75
Jan 6, 2016;Jan 7, 2016;17,928.00;-;8,721.25;3,082.00;1,872.00;93,296.50;186,193.75;154,990.00;29,884.25;3,262.75;124,155.75
Jan 7, 2016;Jan 8, 2016;17,928.00;-;64,854.50;3,669.50;1,872.00;84,015.50;200,886.00;150,504.00;16,331.50;3,245.00;128,276.75
Jan 8, 2016;Jan 9, 2016;17,928.00;-;62,995.00;11,173.00;1,872.00;92,747.50;186,853.50;108,329.00;19,526.50;1,298.00;115,894.00
Jan 9, 2016;Jan 10, 2016;17,928.00;-;30,913.50;5,798.50;1,872.00;92,813.75;172,156.50;111,502.25;13,111.00;1,317.50;93,986.75
Jan 10, 2016;Jan 11, 2016;17,928.00;-;66,590.50;7,614.50;1,872.00;92,420.00;172,717.25;39,806.00;12,979.75;795.00;79,398.25
Jan 11, 2016;Jan 12, 2016;17,928.00;-;52,003.00;2,122.50;1,872.00;92,649.25;226,709.25;131,270.00;36,811.25;2,480.25;123,587.75
Jan 12, 2016;Jan 13, 2016;17,928.00;-;81,674.75;3,767.25;1,872.00;92,574.50;224,850.00;137,195.75;18,620.50;2,758.75;140,207.50
Jan 13, 2016;Jan 14, 2016;17,928.00;-;85,089.25;3,738.00;1,872.00;92,674.75;220,909.00;141,992.50;28,893.50;1,527.00;138,844.75
Jan 14, 2016;Jan 15, 2016;17,928.00;-;61,036.75;7,024.75;1,872.00;92,779.00;218,333.75;150,874.00;39,188.75;1,252.75;137,066.25
Jan 15, 2016;Jan 16, 2016;17,928.00;-;53,805.00;1,547.50;1,872.00;92,786.75;222,762.00;153,820.00;52,843.00;4,452.75;144,868.25
Jan 16, 2016;Jan 17, 2016;17,928.00;-;51,356.50;2,335.50;1,872.00;92,844.75;223,668.75;128,174.50;12,648.00;516.25;106,600.00
Jan 17, 2016;Jan 18, 2016;17,928.00;-;25,717.00;3,054.00;1,872.00;92,876.50;227,794.50;104,531.00;13,320.50;1,255.00;106,627.25
Jan 18, 2016;Jan 19, 2016;17,928.00;-;14,071.00;8,362.25;1,872.00;92,801.75;234,851.75;165,911.50;65,207.50;2,405.75;142,372.75
Jan 19, 2016;Jan 20, 2016;17,928.00;-;8,569.00;7,398.75;1,872.00;92,619.00;233,879.75;175,805.50;70,780.50;3,428.75;145,210.75
Jan 20, 2016;Jan 21, 2016;17,928.00;-;17,021.50;4,610.50;1,872.00;92,533.50;235,218.25;174,740.50;81,040.25;4,630.00;156,723.25
Jan 21, 2016;Jan 22, 2016;17,928.00;-;3,919.00;5,474.00;1,872.00;92,488.75;233,374.50;174,683.50;87,740.25;6,237.50;153,131.50
Jan 22, 2016;Jan 23, 2016;17,928.00;-;31,229.75;9,856.00;1,872.00;92,422.75;226,544.00;173,169.50;66,643.25;2,186.50;146,718.25
Jan 23, 2016;Jan 24, 2016;17,928.00;-;40,873.25;3,663.00;1,872.00;92,030.00;228,316.75;127,769.25;13,786.00;1,937.00;101,523.50
Jan 24, 2016;Jan 25, 2016;17,928.00;-;35,836.00;3,998.00;1,872.00;91,962.75;201,646.75;89,508.75;13,335.25;510.50;92,462.75
Jan 25, 2016;Jan 26, 2016;17,928.00;-;39,850.50;13,974.00;1,872.00;91,336.00;218,706.50;136,595.00;34,938.75;2,123.75;117,902.25
Jan 26, 2016;Jan 27, 2016;17,928.00;-;81,454.00;8,851.50;1,872.00;89,498.00;216,360.75;98,037.75;23,720.50;1,778.00;104,922.75
Jan 27, 2016;Jan 28, 2016;17,928.00;-;126,614.25;5,561.00;1,872.00;88,519.50;203,337.75;50,657.75;11,522.50;2,243.50;91,074.00
Jan 28, 2016;Jan 29, 2016;17,928.00;-;51,140.25;10,969.00;1,872.00;90,944.25;222,337.00;91,632.50;26,309.50;3,325.00;106,176.75
Jan 29, 2016;Jan 30, 2016;17,928.00;-;116,642.50;9,836.25;1,872.00;91,121.00;195,766.50;34,529.75;13,611.00;2,560.25;90,662.75
Jan 30, 2016;Jan 31, 2016;17,928.00;-;127,480.00;5,357.25;1,872.00;88,256.75;164,772.25;8,255.00;12,283.50;2,763.75;87,282.75
Jan 31, 2016;Feb 1, 2016;17,928.00;-;77,583.25;3,191.25;1,872.00;84,735.75;172,752.00;7,659.25;12,634.25;2,671.25;83,901.25
Feb 1, 2016;Feb 2, 2016;18,792.00;-;134,029.50;3,681.25;1,800.00;90,230.50;192,002.50;32,513.50;13,049.50;4,573.50;103,827.25
Feb 2, 2016;Feb 3, 2016;18,792.00;-;126,231.75;5,386.50;1,800.00;88,413.00;172,189.75;20,950.50;12,746.50;5,258.25;95,712.50
Feb 3, 2016;Feb 4, 2016;18,792.00;-;71,735.00;9,261.00;1,800.00;90,762.00;192,022.25;48,343.75;12,423.50;3,969.00;99,573.25
Feb 4, 2016;Feb 5, 2016;18,792.00;-;63,006.50;2,516.75;1,800.00;91,241.75;215,542.25;132,360.00;11,567.25;3,673.25;126,378.75
Feb 5, 2016;Feb 6, 2016;18,792.00;-;37,081.50;4,350.75;1,800.00;90,928.00;224,538.50;128,077.25;22,390.50;2,050.50;120,299.25
Feb 6, 2016;Feb 7, 2016;18,792.00;-;74,662.75;14,653.75;1,800.00;90,811.50;195,411.75;23,387.00;12,405.25;3,419.25;83,430.25
Feb 7, 2016;Feb 8, 2016;18,792.00;-;103,927.75;6,742.25;1,800.00;85,276.75;138,771.50;11,187.00;12,040.75;2,097.25;79,732.25
Feb 8, 2016;Feb 9, 2016;18,792.00;-;148,142.25;7,891.00;1,800.00;85,424.75;146,014.50;6,725.25;12,516.75;3,588.50;93,227.50
Feb 9, 2016;Feb 10, 2016;18,792.00;-;117,019.75;3,184.00;1,800.00;82,992.25;174,529.50;56,845.75;13,022.50;4,242.75;98,968.50
Feb 10, 2016;Feb 11, 2016;18,792.00;-;78,887.50;5,633.75;1,800.00;90,820.00;213,221.75;96,157.50;24,292.75;2,741.50;123,419.25
Feb 11, 2016;Feb 12, 2016;18,792.00;-;37,728.00;13,065.00;1,800.00;90,825.50;227,910.75;99,828.75;26,052.50;2,897.25;122,615.50
Feb 12, 2016;Feb 13, 2016;18,792.00;-;17,721.25;17,281.25;1,800.00;90,835.25;239,490.75;130,801.25;31,532.25;2,303.75;121,148.50
Feb 13, 2016;Feb 14, 2016;18,792.00;-;30,181.00;10,834.50;1,800.00;90,731.50;223,693.25;75,413.00;13,890.50;3,025.25;95,391.25
Feb 14, 2016;Feb 15, 2016;18,792.00;-;27,809.00;5,028.75;1,800.00;88,812.50;199,820.50;39,003.25;14,047.50;3,338.25;79,868.25
Feb 15, 2016;Feb 16, 2016;18,792.00;-;30,202.50;5,078.25;1,800.00;90,519.25;224,100.00;139,539.50;15,737.50;3,796.50;129,256.50
Feb 16, 2016;Feb 17, 2016;18,792.00;-;12,422.75;17,016.75;1,800.00;90,565.50;222,153.75;169,197.00;45,870.50;4,764.75;134,161.75
Feb 17, 2016;Feb 18, 2016;18,792.00;-;14,661.75;14,211.50;1,800.00;90,572.50;226,597.00;143,202.25;35,559.25;2,544.25;121,714.50
Feb 18, 2016;Feb 19, 2016;18,792.00;-;9,664.50;16,397.25;1,800.00;90,373.50;212,827.00;153,194.75;39,268.50;2,775.25;129,759.00
Feb 19, 2016;Feb 20, 2016;18,792.00;-;20,157.00;7,935.00;1,800.00;90,355.00;217,212.00;138,229.00;28,065.00;2,964.50;130,222.50
Feb 20, 2016;Feb 21, 2016;18,792.00;-;123,314.50;3,498.75;1,800.00;90,093.75;180,535.00;9,086.00;13,412.75;2,566.50;86,441.00
Feb 21, 2016;Feb 22, 2016;18,792.00;-;139,935.50;5,996.00;1,800.00;79,668.00;124,536.50;9,182.50;12,325.25;1,218.75;86,184.75
Feb 22, 2016;Feb 23, 2016;18,792.00;-;99,627.75;10,904.75;1,800.00;80,815.00;188,388.25;47,762.25;13,163.50;2,828.00;95,933.25
Feb 23, 2016;Feb 24, 2016;18,792.00;-;24,657.25;10,305.75;1,800.00;89,829.00;217,874.75;95,214.75;13,662.00;4,794.00;108,994.75
Feb 24, 2016;Feb 25, 2016;18,792.00;-;12,090.25;19,227.75;1,800.00;89,864.25;193,342.25;115,595.00;17,105.25;2,284.75;110,747.00
Feb 25, 2016;Feb 26, 2016;18,792.00;-;16,186.75;16,707.75;1,800.00;89,976.00;201,260.50;136,585.25;30,443.25;3,517.50;118,807.25
Feb 26, 2016;Feb 27, 2016;18,792.00;-;9,189.50;17,740.50;1,800.00;89,958.00;192,101.75;146,014.00;26,956.50;2,559.00;129,654.25
Feb 27, 2016;Feb 28, 2016;18,792.00;-;38,491.50;29,285.25;1,800.00;89,867.00;183,366.00;71,403.75;5,560.50;1,613.25;95,385.75
Feb 28, 2016;Feb 29, 2016;18,792.00;-;70,780.25;20,004.00;1,800.00;88,588.00;190,227.00;35,087.00;5,380.00;1,895.50;79,414.50
Feb 29, 2016;Mar 1, 2016;18,792.00;-;57,947.00;18,690.00;1,800.00;89,768.75;222,763.50;101,507.50;5,715.00;3,181.25;124,960.75
Mar 1, 2016;Mar 2, 2016;18,384.00;-;42,676.00;14,093.75;2,088.00;89,522.50;222,005.75;108,139.25;5,508.75;3,858.75;148,288.25
Mar 2, 2016;Mar 3, 2016;18,384.00;-;81,965.75;11,102.25;2,088.00;89,203.00;205,985.00;104,389.50;5,351.50;2,768.00;125,688.50
Mar 3, 2016;Mar 4, 2016;18,384.00;-;29,873.50;12,373.75;2,088.00;89,299.00;201,916.25;136,605.50;21,098.00;3,021.50;145,685.50
Mar 4, 2016;Mar 5, 2016;18,384.00;-;58,165.75;9,816.00;2,088.00;89,234.25;187,476.75;92,856.00;5,383.25;2,103.50;113,557.75
Mar 5, 2016;Mar 6, 2016;18,384.00;-;4,545.00;9,047.50;2,088.00;89,244.50;158,136.00;67,117.50;6,200.75;2,875.00;100,391.25
Mar 6, 2016;Mar 7, 2016;18,384.00;-;19,795.50;15,161.50;2,088.00;88,997.25;130,909.25;58,789.25;5,273.25;2,302.25;85,522.75
Mar 7, 2016;Mar 8, 2016;18,384.00;-;5,921.00;15,713.00;2,088.00;89,224.50;171,493.25;140,988.50;33,570.75;3,764.25;134,073.50
Mar 8, 2016;Mar 9, 2016;18,384.00;-;11,680.50;19,153.50;2,088.00;89,139.75;189,619.25;147,536.75;41,416.75;2,514.00;149,941.25
Mar 9, 2016;Mar 10, 2016;18,384.00;-;52,893.25;30,623.25;2,088.00;88,996.25;195,142.00;106,067.50;5,970.00;1,639.50;134,216.50
Mar 10, 2016;Mar 11, 2016;18,384.00;-;16,502.75;30,478.75;2,088.00;88,828.50;193,999.25;109,767.75;5,509.00;1,694.00;139,770.75
Mar 11, 2016;Mar 12, 2016;18,384.00;-;19,665.50;20,309.00;2,088.00;88,786.00;188,115.75;116,686.25;16,789.50;2,336.00;141,844.00
Mar 12, 2016;Mar 13, 2016;18,384.00;-;23,163.25;21,171.75;2,088.00;88,716.50;153,721.00;88,417.25;5,533.00;1,648.00;105,344.25
Mar 13, 2016;Mar 14, 2016;18,384.00;-;47,034.25;22,521.25;2,088.00;88,639.00;144,276.00;53,764.00;5,737.75;1,331.00;73,754.75
Mar 14, 2016;Mar 15, 2016;18,384.00;-;40,827.00;35,379.75;2,088.00;88,504.50;174,067.75;120,328.50;11,099.50;2,234.75;121,688.25
Mar 15, 2016;Mar 16, 2016;18,384.00;-;21,656.75;8,930.50;2,088.00;88,447.75;185,979.25;135,508.75;20,913.00;4,256.75;141,014.25
Mar 16, 2016;Mar 17, 2016;18,384.00;-;78,217.50;23,116.50;2,088.00;88,245.25;208,944.50;104,326.00;5,566.75;2,195.75;131,422.75
Mar 17, 2016;Mar 18, 2016;18,384.00;-;20,648.50;38,837.75;2,088.00;88,121.75;206,539.25;124,838.50;9,305.50;1,903.75;130,892.25
Mar 18, 2016;Mar 19, 2016;18,384.00;-;9,928.75;25,278.50;2,088.00;87,971.75;203,544.25;119,191.75;5,085.00;3,237.75;126,237.75
Mar 19, 2016;Mar 20, 2016;18,384.00;-;7,571.25;14,621.50;2,088.00;88,056.25;188,353.00;85,667.50;5,529.75;1,287.00;107,761.50
Mar 20, 2016;Mar 21, 2016;18,384.00;-;13,915.50;14,729.75;2,088.00;87,960.75;183,479.00;37,704.50;5,755.25;2,717.25;84,314.00
Mar 21, 2016;Mar 22, 2016;18,384.00;-;21,358.25;15,192.00;2,088.00;87,620.00;184,587.50;120,162.75;5,632.00;2,040.25;112,247.00
Mar 22, 2016;Mar 23, 2016;18,384.00;-;20,112.00;18,288.50;2,088.00;87,472.50;193,601.75;142,792.75;21,080.75;1,021.50;140,753.75
Mar 23, 2016;Mar 24, 2016;18,384.00;-;22,976.75;16,142.00;2,088.00;87,370.75;193,354.00;139,679.75;22,999.50;2,282.75;143,774.25
Mar 24, 2016;Mar 25, 2016;18,384.00;-;11,348.50;12,530.25;2,088.00;87,300.25;189,177.75;139,243.25;22,071.50;2,570.00;140,226.75
Mar 25, 2016;Mar 26, 2016;18,384.00;-;37,476.75;8,113.75;2,088.00;87,061.75;184,419.50;96,527.50;6,187.25;2,870.25;99,631.25
Mar 26, 2016;Mar 27, 2016;18,384.00;-;43,537.50;37,057.50;2,088.00;86,644.50;172,816.75;14,797.00;6,050.25;1,888.00;301,486.75
Mar 27, 2016;Mar 28, 2016;17,618.00;-;79,048.75;20,746.00;2,001.00;78,584.50;99,568.00;8,612.50;5,872.50;1,551.25;344,555.50
Mar 28, 2016;Mar 29, 2016;18,384.00;-;106,426.00;17,750.75;2,088.00;76,375.75;96,061.25;9,472.50;5,606.50;2,389.25;273,226.00
Mar 29, 2016;Mar 30, 2016;18,384.00;-;88,743.75;25,253.25;2,088.00;86,183.00;164,839.00;47,971.25;5,893.50;4,117.25;92,395.75
Mar 30, 2016;Mar 31, 2016;18,384.00;-;44,836.75;19,774.00;2,088.00;85,738.50;197,270.25;92,582.00;19,701.75;1,541.50;125,584.50
Mar 31, 2016;Apr 1, 2016;18,384.00;-;25,696.50;18,053.75;2,088.00;85,397.75;188,904.75;103,158.50;27,906.50;2,108.50;140,573.75
Apr 1, 2016;Apr 2, 2016;18,672.00;-;26,581.25;26,539.75;2,352.00;85,590.25;175,198.25;119,344.25;21,932.75;2,412.00;147,522.25
Apr 2, 2016;Apr 3, 2016;18,672.00;-;15,740.50;31,201.50;2,352.00;85,327.50;155,969.75;51,163.50;6,816.25;2,689.00;85,164.50
Apr 3, 2016;Apr 4, 2016;18,672.00;-;20,644.75;27,379.50;2,352.00;84,611.75;163,827.75;21,330.00;6,852.25;2,343.00;66,545.00
Apr 4, 2016;Apr 5, 2016;18,672.00;-;35,117.00;27,234.50;2,352.00;84,129.75;184,994.25;102,766.50;20,926.25;3,489.75;109,786.25
Apr 5, 2016;Apr 6, 2016;18,672.00;-;20,686.50;15,725.25;2,352.00;84,352.75;191,553.50;115,656.00;26,351.00;3,201.50;125,659.00
Apr 6, 2016;Apr 7, 2016;18,672.00;-;72,593.00;25,113.50;2,352.00;84,366.50;198,104.25;71,324.75;6,544.75;2,811.75;105,237.00
Apr 7, 2016;Apr 8, 2016;18,672.00;-;56,324.25;27,337.75;2,352.00;70,642.00;201,614.25;95,785.00;4,234.25;2,659.50;100,056.75
Apr 8, 2016;Apr 9, 2016;18,672.00;-;9,858.00;25,101.25;2,352.00;61,793.75;202,495.50;131,842.50;21,640.25;2,959.25;96,731.00
Apr 9, 2016;Apr 10, 2016;18,672.00;-;9,466.50;31,397.25;2,352.00;61,611.00;190,190.25;62,244.75;6,730.75;87.00;77,560.75
Apr 10, 2016;Apr 11, 2016;18,672.00;-;20,530.25;34,996.75;2,352.00;61,219.75;166,501.00;26,371.75;6,928.50;1,115.00;63,180.25
Apr 11, 2016;Apr 12, 2016;18,672.00;-;44,494.75;47,394.00;2,352.00;60,942.50;177,613.25;75,906.25;4,863.00;2,367.00;103,534.25
Apr 12, 2016;Apr 13, 2016;18,672.00;-;15,591.25;35,784.50;2,352.00;60,693.25;190,427.50;133,007.50;31,112.50;3,093.75;117,822.50
Apr 13, 2016;Apr 14, 2016;18,672.00;-;3,992.25;22,078.00;2,352.00;60,550.50;192,698.75;140,409.50;38,955.00;3,519.75;133,253.50
Apr 14, 2016;Apr 15, 2016;18,672.00;-;5,942.50;37,054.25;2,352.00;60,391.25;216,586.00;122,919.25;34,929.50;1,749.25;129,699.00
Apr 15, 2016;Apr 16, 2016;18,672.00;-;56,007.50;22,310.50;2,352.00;60,161.00;215,824.00;86,135.00;24,256.00;2,459.00;110,919.25
Apr 16, 2016;Apr 17, 2016;18,672.00;-;55,063.50;26,146.50;2,352.00;59,913.25;190,362.75;16,969.25;4,845.75;1,819.00;80,181.00
Apr 17, 2016;Apr 18, 2016;18,672.00;-;11,570.25;26,463.50;2,352.00;60,047.00;180,600.75;15,804.00;3,701.50;2,719.25;67,283.25
Apr 18, 2016;Apr 19, 2016;18,672.00;-;21,460.50;32,240.00;2,352.00;59,865.50;205,012.00;61,968.00;17,522.50;4,043.50;98,174.75
Apr 19, 2016;Apr 20, 2016;18,672.00;-;24,595.50;32,673.75;2,352.00;59,593.25;202,425.75;59,848.25;3,459.75;2,924.50;91,078.50
Apr 20, 2016;Apr 21, 2016;18,672.00;-;16,267.75;51,276.75;2,352.00;59,500.25;209,064.25;66,955.50;4,336.50;2,287.75;99,729.00
Apr 21, 2016;Apr 22, 2016;18,672.00;-;15,729.00;51,464.50;2,352.00;59,174.50;211,089.25;93,012.00;4,533.75;2,696.75;105,700.25
Apr 22, 2016;Apr 23, 2016;18,672.00;-;12,998.00;40,138.25;2,352.00;58,944.25;215,136.50;95,789.75;4,799.25;2,318.50;107,598.75
Apr 23, 2016;Apr 24, 2016;18,672.00;-;31,976.50;21,274.75;2,352.00;58,977.25;184,352.00;49,572.00;5,688.25;1,955.00;81,760.75
Apr 24, 2016;Apr 25, 2016;18,672.00;-;32,266.75;33,557.00;2,352.00;59,064.25;142,779.00;22,140.50;6,086.75;2,507.50;77,206.50
Apr 25, 2016;Apr 26, 2016;18,672.00;-;53,535.00;24,489.50;2,352.00;58,856.50;209,884.00;81,368.75;6,890.50;3,850.75;114,608.00
Apr 26, 2016;Apr 27, 2016;18,672.00;-;73,443.50;24,899.00;2,352.00;58,533.75;193,085.50;100,081.75;7,926.00;4,642.75;128,429.25
Apr 27, 2016;Apr 28, 2016;18,672.00;-;78,493.50;25,936.75;2,352.00;58,432.50;197,166.50;78,312.25;7,100.00;2,000.75;123,013.00
Apr 28, 2016;Apr 29, 2016;18,672.00;-;18,813.75;39,544.00;2,352.00;58,246.25;200,695.00;110,890.50;6,683.25;2,429.75;138,725.00
Apr 29, 2016;Apr 30, 2016;18,672.00;-;51,654.25;32,453.75;2,352.00;57,944.75;184,522.00;89,931.25;7,675.25;2,766.50;123,238.75
Apr 30, 2016;May 1, 2016;18,672.00;-;18,028.25;30,949.75;2,352.00;57,663.75;182,735.00;59,286.25;9,529.50;833.50;73,157.50
May 1, 2016;May 2, 2016;18,192.00;-;56,392.25;38,260.25;2,280.00;57,412.50;165,032.75;26,990.00;10,472.25;1,060.00;76,046.50
May 2, 2016;May 3, 2016;18,192.00;-;8,415.00;50,026.50;2,280.00;57,049.75;199,563.75;87,985.00;10,932.75;2,000.25;103,846.25
May 3, 2016;May 4, 2016;18,192.00;-;34,565.75;34,629.50;2,280.00;56,937.75;196,280.25;97,892.50;11,596.25;1,864.00;114,171.75
May 4, 2016;May 5, 2016;18,192.00;-;7,123.00;49,806.25;2,280.00;56,945.75;188,657.50;115,027.00;11,837.50;1,992.00;116,900.50
May 5, 2016;May 6, 2016;18,192.00;-;38,031.25;56,220.75;2,280.00;56,557.50;147,340.75;16,042.75;10,806.00;2,267.00;72,341.25
May 6, 2016;May 7, 2016;18,192.00;-;30,538.75;54,507.50;2,280.00;55,882.75;150,517.25;19,926.00;11,843.25;3,202.25;80,091.75
May 7, 2016;May 8, 2016;18,192.00;-;28,475.75;53,288.25;2,280.00;55,524.50;101,946.50;12,309.75;7,603.75;3,842.75;64,357.75
May 8, 2016;May 9, 2016;18,192.00;-;58,973.50;55,441.75;2,280.00;55,344.50;76,895.00;9,838.25;7,453.00;2,852.50;67,517.75
May 9, 2016;May 10, 2016;18,192.00;-;53,117.00;50,998.50;2,280.00;55,023.00;164,804.25;43,707.75;15,061.25;4,930.25;89,597.00
May 10, 2016;May 11, 2016;18,192.00;-;24,542.75;29,417.50;2,280.00;54,873.75;182,406.75;94,436.75;22,815.50;2,855.75;104,042.25
May 11, 2016;May 12, 2016;18,192.00;-;30,421.00;45,907.50;2,280.00;54,600.75;182,125.75;88,571.25;7,088.00;2,612.75;94,534.75
May 12, 2016;May 13, 2016;18,192.00;-;37,513.50;32,228.50;2,280.00;69,502.75;191,843.00;94,512.75;13,179.75;1,665.25;102,684.00
May 13, 2016;May 14, 2016;18,192.00;-;27,695.50;37,496.75;2,280.00;66,404.50;191,767.00;89,784.75;16,881.00;3,871.25;94,874.00
May 14, 2016;May 15, 2016;18,192.00;-;53,249.75;31,360.75;2,280.00;54,769.50;149,073.75;8,770.75;11,991.50;2,167.75;62,157.00
May 15, 2016;May 16, 2016;18,192.00;-;43,560.00;31,806.00;2,280.00;54,911.75;110,718.75;7,277.25;6,760.00;1,814.00;59,814.75
May 16, 2016;May 17, 2016;18,192.00;-;17,063.00;28,642.75;2,280.00;66,777.75;181,178.00;15,708.50;6,872.00;980.00;58,499.25
May 17, 2016;May 18, 2016;18,192.00;-;15,173.00;31,146.50;2,280.00;77,878.25;188,860.00;108,666.25;22,476.25;3,766.50;105,796.25
May 18, 2016;May 19, 2016;18,192.00;-;19,150.25;33,713.25;2,280.00;78,204.50;212,294.75;134,130.00;29,589.75;2,860.50;125,066.75
May 19, 2016;May 20, 2016;18,192.00;-;12,167.00;30,823.50;2,280.00;83,877.00;211,090.00;128,950.75;37,400.25;2,653.00;133,127.50
May 20, 2016;May 21, 2016;18,192.00;-;31,637.50;28,671.50;2,280.00;84,613.50;209,323.00;92,394.50;30,291.50;1,876.75;122,278.00
May 21, 2016;May 22, 2016;18,192.00;-;22,514.00;46,988.75;2,280.00;77,073.00;185,103.00;34,456.75;10,008.00;3,295.00;67,374.75
May 22, 2016;May 23, 2016;18,192.00;-;40,405.00;36,931.25;2,280.00;56,370.75;139,824.75;21,332.25;5,675.75;2,200.50;60,343.25
May 23, 2016;May 24, 2016;18,192.00;-;40,142.75;14,570.25;2,280.00;58,134.75;168,089.00;130,325.75;27,202.50;2,040.00;126,030.25
May 24, 2016;May 25, 2016;18,192.00;-;29,802.75;13,638.50;2,280.00;59,801.00;187,956.25;136,548.75;41,184.25;1,314.25;137,117.75
May 25, 2016;May 26, 2016;18,192.00;-;845.25;28,713.25;2,280.00;57,958.00;199,142.75;141,665.50;45,559.75;2,166.75;138,967.25
May 26, 2016;May 27, 2016;18,192.00;-;4,133.75;47,781.25;2,280.00;56,877.25;188,009.50;106,735.00;26,784.25;2,626.25;100,273.50
May 27, 2016;May 28, 2016;18,192.00;-;10,131.00;35,492.75;2,280.00;57,082.75;186,544.50;110,248.50;14,267.25;2,608.00;112,647.00
May 28, 2016;May 29, 2016;18,192.00;-;8,033.25;40,275.00;2,280.00;56,347.50;167,047.25;51,611.75;14,282.50;1,828.75;68,777.75
May 29, 2016;May 30, 2016;18,192.00;-;14,653.75;25,297.50;2,280.00;56,936.50;154,528.00;14,030.75;14,298.50;2,169.00;58,451.00
May 30, 2016;May 31, 2016;18,192.00;-;33,268.25;23,156.75;2,280.00;57,062.25;169,669.25;80,325.25;18,526.50;3,331.75;86,305.25
May 31, 2016;Jun 1, 2016;18,192.00;-;18,520.25;32,984.25;2,280.00;57,083.50;164,203.00;126,029.25;27,018.25;1,925.50;129,617.50
Jun 1, 2016;Jun 2, 2016;17,688.00;-;15,690.25;21,258.25;2,280.00;57,017.00;162,698.75;114,897.50;17,212.50;2,561.25;122,142.25
Jun 2, 2016;Jun 3, 2016;17,688.00;-;10,700.50;28,520.50;2,280.00;56,908.00;162,316.25;110,912.25;26,035.25;2,368.00;112,955.50
Jun 3, 2016;Jun 4, 2016;17,688.00;-;5,087.75;32,223.00;2,280.00;56,795.00;169,752.00;104,159.00;17,210.50;1,614.50;103,693.25
Jun 4, 2016;Jun 5, 2016;17,688.00;-;9,085.00;37,266.00;2,280.00;56,374.75;151,571.50;57,132.00;14,391.50;2,001.00;59,800.50
Jun 5, 2016;Jun 6, 2016;17,688.00;-;7,676.00;42,078.25;2,280.00;53,977.25;142,760.50;32,520.00;14,005.00;2,623.25;55,918.50
Jun 6, 2016;Jun 7, 2016;17,688.00;-;6,502.00;49,706.50;2,280.00;59,914.75;135,141.00;108,703.00;12,952.75;1,764.00;101,241.75
Jun 7, 2016;Jun 8, 2016;17,688.00;-;9,298.25;45,218.50;2,280.00;84,659.75;158,902.25;122,026.25;11,788.25;1,498.75;99,383.00
Jun 8, 2016;Jun 9, 2016;17,688.00;-;15,868.50;36,934.50;2,280.00;88,015.50;182,557.75;115,651.25;11,074.00;577.75;95,161.25
Jun 9, 2016;Jun 10, 2016;17,688.00;-;12,306.75;39,306.00;2,280.00;88,454.75;188,085.75;117,498.75;23,225.50;737.50;110,979.75
Jun 10, 2016;Jun 11, 2016;17,688.00;-;3,838.50;53,328.50;2,280.00;88,425.00;179,440.00;84,091.00;13,248.75;1,350.75;83,333.00
Jun 11, 2016;Jun 12, 2016;17,688.00;-;4,320.25;29,663.75;2,280.00;88,381.50;173,193.25;77,654.50;13,578.00;1,279.25;62,552.75
Jun 12, 2016;Jun 13, 2016;17,688.00;-;7,393.00;28,680.25;2,280.00;88,156.75;179,079.50;22,198.25;13,800.50;1,177.25;55,865.25
Jun 13, 2016;Jun 14, 2016;17,688.00;-;21,290.25;27,673.00;2,280.00;88,041.50;188,071.00;128,044.50;27,576.75;3,792.00;105,302.00
Jun 14, 2016;Jun 15, 2016;17,688.00;-;18,476.50;30,533.75;2,280.00;87,997.50;173,900.00;146,778.75;31,465.75;2,398.00;128,069.75
Jun 15, 2016;Jun 16, 2016;17,688.00;-;15,307.50;34,511.25;2,280.00;87,897.25;172,648.00;144,532.75;30,468.75;3,347.25;128,213.25
