date,TenneT,50Hertz,Amprion,TransnetBW
2017-11-08,22075.0,34502.75,4157.25,684.75
2017-11-09,80625.75,39131.5,21417.0,642.75
2017-11-10,224869.0,195498.75,103704.25,13258.75
2017-11-11,167930.0,193461.75,75098.5,15326.5
2017-11-12,73573.0,63220.0,33618.5,8234.25
2017-11-13,52311.5,53399.75,42892.25,3038.5
2017-11-14,118693.75,96582.0,29763.75,570.25
2017-11-15,36380.0,37612.5,10668.0,3344.75
2017-11-16,70269.5,27270.5,12317.5,1098.75
2017-11-17,70064.0,54363.5,9703.0,330.25
2017-11-18,222217.25,208396.0,83932.5,9271.75
2017-11-19,249129.5,266041.5,104646.25,17269.25
2017-11-20,122393.5,133173.25,87698.0,13348.5
2017-11-21,103058.75,58313.0,109842.5,16698.75
2017-11-22,237449.25,158507.75,105171.75,12045.75
2017-11-23,269164.0,226694.25,141588.75,17319.25
2017-11-24,104813.5,104146.75,54554.25,16590.25
2017-11-25,75689.25,51589.5,40405.75,10319.0
2017-11-26,223543.0,172910.25,95700.0,11187.0
2017-11-27,254902.75,229883.25,141764.25,17529.75
2017-11-28,211221.0,174541.0,75889.25,13619.5
2017-11-29,30809.5,44683.25,17423.5,2240.0
2017-11-30,19997.5,7911.0,18629.5,5534.5
2017-12-01,12489.5,9123.5,6106.5,1281.75
2017-12-02,47388.75,12099.75,6633.75,2445.5
2017-12-03,116251.5,122818.75,42392.75,4578.75
2017-12-04,147087.25,168301.5,64577.75,7368.0
2017-12-05,220863.5,224473.0,64766.5,7435.25
2017-12-06,244238.0,242721.5,65428.25,5787.25
2017-12-07,280272.75,222186.75,134727.25,15959.0
2017-12-08,220515.25,205897.5,119892.25,18999.0
2017-12-09,239199.5,222957.5,128153.25,19690.5
2017-12-10,204846.5,200027.25,128170.0,19837.0
2017-12-11,125826.0,127908.25,90427.75,16518.5
2017-12-12,172570.5,239129.75,90823.5,18149.75
2017-12-13,254178.75,214531.5,142987.25,18744.25
2017-12-14,232369.25,224568.5,132213.75,22626.0
2017-12-15,64106.25,44369.5,37156.0,14582.75
2017-12-16,87072.25,71864.0,42228.5,5203.5
2017-12-17,88432.5,61466.0,47729.0,8511.5
2017-12-18,47219.25,31562.0,29763.5,3390.0
2017-12-19,31829.5,40040.0,13145.5,864.25
2017-12-20,30766.0,20939.75,11192.75,881.5
2017-12-21,81464.75,116318.5,28033.75,7253.75
2017-12-22,61513.5,109941.0,16201.25,3670.0
2017-12-23,277409.75,264224.0,90946.75,10752.0
2017-12-24,296120.5,296121.0,118691.5,11899.0
2017-12-25,223367.25,185519.0,81390.25,6909.0
2017-12-26,263650.5,206008.25,135532.0,18575.5
2017-12-27,137861.75,114977.0,84092.5,9991.75
2017-12-28,188463.75,116438.0,91906.75,13982.75
2017-12-29,205107.75,165371.75,109590.75,14440.75
2017-12-30,251862.75,208712.75,154260.5,23792.75
2017-12-31,231397.75,217687.75,160809.25,22979.75
2018-01-01,236150.25,219165.0,135754.25,22364.75
2018-01-02,158153.25,104649.5,110670.25,22206.25
2018-01-03,327794.0,285511.0,184829.25,27251.5
2018-01-04,192068.75,209866.5,132223.25,21266.25
2018-01-05,189573.0,200378.75,108368.5,17174.5
2018-01-06,71953.5,68649.75,29673.25,2761.0
2018-01-07,128720.75,97850.0,108718.5,15377.5
2018-01-08,205073.5,134518.25,117630.25,18677.5
2018-01-09,185958.75,198025.5,65582.25,7883.0
2018-01-10,52419.75,37005.0,37610.25,3201.5
2018-01-11,15035.25,5727.75,3224.25,323.75
2018-01-12,44702.25,28871.5,3835.0,1160.5
2018-01-13,103054.5,103289.75,41852.75,4989.0
2018-01-14,146635.5,109727.5,55527.25,3251.0
2018-01-15,264247.75,226517.75,130791.5,12693.25
2018-01-16,219815.75,205427.0,146379.75,26061.75
2018-01-17,222582.5,175655.25,147913.75,24049.75
2018-01-18,225518.25,242532.0,137248.75,24915.0
2018-01-19,105070.75,64923.25,76913.75,15567.5
2018-01-20,77234.0,46969.5,44904.75,10823.0
2018-01-21,31556.75,8268.5,35696.75,7467.0
2018-01-22,93787.75,87860.0,61907.25,10013.25
2018-01-23,147276.75,75679.75,81624.0,10771.0
2018-01-24,271296.5,231631.25,141040.25,14168.5
2018-01-25,139860.5,119165.25,60635.0,11808.0
2018-01-26,18210.5,18371.25,6078.25,3065.25
2018-01-27,117779.75,62044.0,41482.0,2168.5
2018-01-28,303799.75,285816.0,140386.75,19702.75
2018-01-29,316091.5,310224.0,156889.75,20004.25
2018-01-30,161055.25,196759.0,37381.5,5849.25
2018-01-31,236042.5,209311.5,139016.0,19395.75
2018-02-01,215445.75,123783.0,82357.0,10897.0
2018-02-02,116123.5,113209.5,70900.0,10844.0
2018-02-03,34197.75,34244.75,13991.0,2855.0
2018-02-04,100091.0,26724.75,25906.75,1551.25
2018-02-05,71833.0,24374.0,61391.25,13200.0
2018-02-06,34159.0,19484.25,30750.25,7506.25
2018-02-07,17746.0,15328.25,13735.0,1739.75
2018-02-08,25253.75,3509.0,4357.5,145.5
2018-02-09,69685.5,28680.75,29733.0,561.25
2018-02-10,43984.0,26081.25,34141.75,2341.0
2018-02-11,240414.75,157298.75,114103.75,11612.5
2018-02-12,171560.75,131943.5,70988.0,8713.25
2018-02-13,93809.25,41207.0,53864.0,4899.5
2018-02-14,135729.0,26719.75,66154.75,5985.25
2018-02-15,204222.0,124826.75,82416.75,9748.0
2018-02-16,124564.25,119560.5,26020.25,2710.25
2018-02-17,20245.75,20638.75,24525.25,4033.25
2018-02-18,52756.75,17849.75,18243.75,2254.25
2018-02-19,22958.0,24897.5,9217.25,1476.5
2018-02-20,34503.0,43247.75,15462.25,1112.0
2018-02-21,48922.75,43351.5,44842.25,9197.0
2018-02-22,81376.0,48373.25,98621.5,21881.75
2018-02-23,125476.25,62157.5,105218.5,18631.5
2018-02-24,189304.0,130605.25,138673.75,25368.0
2018-02-25,112428.0,50263.5,102999.75,19882.75
2018-02-26,137679.5,69427.5,89038.75,15060.5
2018-02-27,114686.25,69245.0,50689.25,5847.25
2018-02-28,199902.0,123519.0,114562.25,15636.5
2018-03-01,279780.0,159519.5,169047.25,19251.25
2018-03-02,207086.0,113965.5,107484.0,9640.25
2018-03-03,177483.25,93523.0,47211.25,3287.25
2018-03-04,139054.25,110800.75,52836.0,6119.75
2018-03-05,107027.5,75424.5,44619.5,5031.75
2018-03-06,53644.5,31395.25,20959.5,3462.75
2018-03-07,41470.0,33024.25,51541.25,14529.25
2018-03-08,153533.5,143619.0,117925.5,14955.75
2018-03-09,126001.0,161279.5,47335.0,4942.25
2018-03-10,98433.75,62100.25,55436.75,9314.75
2018-03-11,72075.5,62940.5,49825.25,4592.0
2018-03-12,47315.75,59697.5,64421.0,16140.75
2018-03-13,124778.25,151383.25,100808.75,21123.5
2018-03-14,42725.0,42000.25,32121.25,5517.5
2018-03-15,262402.75,170499.25,101190.5,14494.75
2018-03-16,248901.25,220328.5,56724.25,5540.25
2018-03-17,310122.75,283551.25,122323.25,12822.5
2018-03-18,282609.25,265668.0,128198.0,12421.0
2018-03-19,87473.25,62234.75,54917.25,2732.75
2018-03-20,139357.0,78307.0,63018.5,3510.75
2018-03-21,71268.75,52905.5,17830.25,4128.5
2018-03-22,147011.0,134802.75,65869.75,7951.75
2018-03-23,20847.5,14121.25,20380.0,1369.0
2018-03-24,18561.75,17372.25,16994.5,7463.75
2018-03-25,10658.25,13714.5,6757.0,1183.25
2018-03-26,19613.75,23515.25,12815.75,1582.5
2018-03-27,34270.25,17601.25,31933.75,4203.75
2018-03-28,141695.0,104108.5,71613.5,17415.75
2018-03-29,101216.0,182474.75,51680.75,8305.5
2018-03-30,114504.5,68144.75,49344.25,6943.75
2018-03-31,102043.0,102000.5,16412.0,4410.0
2018-04-01,95832.0,169856.75,49659.75,18764.75
2018-04-02,66661.0,74982.25,40662.75,4853.0
2018-04-03,133099.75,113481.75,89877.0,9711.75
2018-04-04,122353.5,92501.0,79969.5,11054.0
2018-04-05,232227.25,201042.5,110193.5,19451.25
2018-04-06,100845.5,74376.5,69390.75,9447.0
2018-04-07,155572.0,167068.75,54860.75,7070.5
2018-04-08,41766.75,107504.5,17021.0,5127.5
2018-04-09,46772.0,25064.0,23562.5,3007.25
2018-04-10,155081.0,129167.75,30481.0,5736.25
2018-04-11,167784.25,112261.0,25680.0,4971.5
2018-04-12,175438.0,148351.0,45318.25,6654.5
2018-04-13,108454.75,120008.0,32908.75,6694.75
2018-04-14,94433.25,106372.0,19152.75,3552.0
2018-04-15,22922.25,19092.75,8926.5,1758.0
2018-04-16,27527.75,14298.25,14537.0,2331.5
2018-04-17,25358.0,22141.25,4695.75,471.0
2018-04-18,28911.5,14010.25,17379.5,6134.0
2018-04-19,78580.0,18201.75,45169.25,10097.0
2018-04-20,82307.25,52284.75,17672.25,4030.25
2018-04-21,27407.25,33652.25,12167.0,1212.5
2018-04-22,49529.25,27310.75,40922.0,3775.75
2018-04-23,150059.25,103485.75,61604.25,10537.25
2018-04-24,145614.0,91983.75,53591.75,6583.75
2018-04-25,184252.5,157612.5,101281.25,17559.5
2018-04-26,164355.25,112931.75,84207.75,12140.25
2018-04-27,59433.75,43857.75,27315.0,4450.5
2018-04-28,64321.25,49716.5,43475.0,4521.5
2018-04-29,71760.5,38737.0,29426.75,9704.25
2018-04-30,206042.0,157099.75,141884.25,18367.25
2018-05-01,231997.25,190825.5,99215.75,5906.5
2018-05-02,86776.5,31180.75,23625.5,3745.5
2018-05-03,75651.75,51139.25,27719.25,7037.75
2018-05-04,47256.0,37259.5,48161.0,12905.5
2018-05-05,72848.25,49185.25,63895.0,15136.75
2018-05-06,82938.0,52207.25,57380.0,11744.75
2018-05-07,91266.5,55142.25,45300.0,11252.5
2018-05-08,124027.75,78677.0,40386.5,9716.75
2018-05-09,88249.5,68458.5,18133.25,3158.5
2018-05-10,94998.75,71644.0,35609.25,7808.25
2018-05-11,22606.5,28782.75,9784.0,1553.5
2018-05-12,54596.5,31237.5,16954.5,2941.0
2018-05-13,107955.75,111518.25,40432.0,5286.75
2018-05-14,126968.25,137394.0,38351.25,2163.75
2018-05-15,74134.5,63638.75,39280.5,7052.75
2018-05-16,95560.25,34298.5,36805.75,2522.5
2018-05-17,145015.25,113033.5,54318.25,3781.75
2018-05-18,50790.25,35931.75,18758.5,1610.0
2018-05-19,13229.0,21377.75,11498.25,2309.25
2018-05-20,98383.75,73467.75,37613.25,8325.0
2018-05-21,148099.75,112274.0,53859.75,8050.0
2018-05-22,74060.0,52319.0,14202.75,1710.25
2018-05-23,86067.25,88175.0,27610.0,2284.25
2018-05-24,126433.75,126134.75,35510.75,1384.5
2018-05-25,103517.25,73075.0,12330.5,977.25
2018-05-26,51474.75,23619.25,20153.0,1872.75
2018-05-27,64345.0,34843.25,21645.0,1309.5
2018-05-28,52886.5,67863.25,16967.75,2763.75
2018-05-29,95622.5,102688.75,25159.75,2022.75
2018-05-30,33489.5,43883.25,6159.5,1521.0
2018-05-31,40749.0,32253.0,10999.0,2798.25
2018-06-01,44278.25,37415.75,33649.0,5950.5
2018-06-02,34291.0,46888.5,14936.75,1528.75
2018-06-03,13919.0,18744.25,5223.25,1032.25
2018-06-04,36399.0,26509.25,20148.25,3636.75
2018-06-05,28233.5,33042.75,19805.25,4549.0
2018-06-06,67947.5,96439.5,19463.0,4310.25
2018-06-07,44232.75,67558.25,15341.5,1095.25
2018-06-08,23957.25,37230.75,10175.0,1334.75
2018-06-09,27451.0,36995.75,9825.75,1592.0
2018-06-10,41531.5,27853.5,9658.0,756.75
2018-06-11,67827.25,41084.5,18923.75,1936.0
2018-06-12,81232.0,42483.5,27715.5,1971.25
2018-06-13,92334.75,43706.5,26157.75,6700.75
2018-06-14,89466.25,22085.5,19790.5,313.0
2018-06-15,14598.0,13786.75,3419.5,372.75
2018-06-16,29685.0,16032.25,13532.5,653.75
2018-06-17,77386.5,53111.0,34556.75,3249.5
2018-06-18,74319.75,36110.25,28791.5,1719.25
2018-06-19,80477.5,64886.75,22928.0,2115.5
2018-06-20,74590.25,29322.0,10766.75,963.5
2018-06-21,176060.5,146032.5,90832.25,10802.75
2018-06-22,218006.0,164236.5,82716.5,9123.5
2018-06-23,184540.5,169864.25,38673.75,2810.75
2018-06-24,82493.5,66982.75,15784.25,1359.5
2018-06-25,74125.5,38005.0,17931.25,1439.5
2018-06-26,20613.0,37554.0,10446.5,938.25
2018-06-27,42283.25,52296.75,29101.25,6761.5
2018-06-28,65164.75,83517.0,42247.0,7812.75
2018-06-29,61012.5,73832.0,25320.0,3735.0
2018-06-30,85957.75,77159.0,44592.5,6214.5
2018-07-01,98570.5,65138.5,81447.75,10641.5
2018-07-02,57513.75,31751.25,44551.5,6281.75
2018-07-03,28194.75,25107.0,15281.0,2072.75
2018-07-04,13546.5,12162.0,8880.0,1245.75
2018-07-05,49475.25,38565.5,15750.25,3640.75
2018-07-06,109770.5,88715.5,25129.25,4221.0
2018-07-07,117808.5,100835.25,20075.25,1671.75
2018-07-08,72352.25,48356.25,23131.0,2105.5
2018-07-09,107792.25,74188.0,27667.5,2718.75
2018-07-10,72019.5,11139.25,46881.5,3350.25
2018-07-11,46148.5,15617.25,22608.75,3208.25
2018-07-12,37476.25,77993.5,12139.75,1363.5
2018-07-13,47938.0,62217.75,8590.5,464.0
2018-07-14,25026.0,42624.25,10834.25,1238.0
2018-07-15,19965.5,17595.25,16889.75,1883.5
2018-07-16,23461.5,12034.25,10138.5,704.75
2018-07-17,38804.0,36822.75,22988.5,3451.25
2018-07-18,78798.75,109890.0,13237.0,3046.25
2018-07-19,35287.75,65523.25,11876.75,2477.75
2018-07-20,34196.5,22464.5,9876.75,2233.75
2018-07-21,32883.25,26780.75,12160.5,3471.0
2018-07-22,34106.0,20224.0,14119.75,1357.25
2018-07-23,10324.25,26492.0,4102.75,498.25
2018-07-24,12805.0,9556.5,3596.25,1446.75
2018-07-25,31703.25,20111.75,12199.0,1180.25
2018-07-26,51399.75,39510.25,19677.0,3313.0
2018-07-27,91240.5,53986.25,27759.5,2547.75
2018-07-28,92962.75,49852.75,41916.25,7489.0
2018-07-29,47136.75,27649.0,27903.75,880.25
2018-07-30,19176.25,43364.25,6938.0,424.25
2018-07-31,52100.75,48462.75,21006.75,1580.25
2018-08-01,23637.0,51425.75,12834.5,7037.0
2018-08-02,25210.25,37019.75,11595.25,3684.75
2018-08-03,23240.5,22394.25,14218.75,3133.5
2018-08-04,36677.0,33138.25,24611.5,1195.75
2018-08-05,68270.75,68434.25,24434.25,4359.25
2018-08-06,24038.75,19500.25,16884.75,4732.25
2018-08-07,38407.75,65670.5,19003.75,3855.75
2018-08-08,98569.25,79287.5,54104.0,5848.0
2018-08-09,83361.5,59539.75,71968.25,8452.25
2018-08-10,171182.5,117413.5,79067.25,5397.25
2018-08-11,159874.0,122921.0,49476.0,5136.0
2018-08-12,39481.25,36054.75,11306.0,1347.75
2018-08-13,49531.5,44222.25,53214.75,6782.5
2018-08-14,110658.5,97718.75,53997.25,6397.0
2018-08-15,39510.25,44223.5,11149.0,1301.0
2018-08-16,56168.75,26535.75,12037.5,1890.0
2018-08-17,29917.0,56403.75,20837.0,3357.75
2018-08-18,65656.0,17015.75,13063.0,2328.5
2018-08-19,71126.25,16821.5,23452.25,1466.75
2018-08-20,68429.75,69856.0,14238.5,2910.25
2018-08-21,9904.0,17224.5,3797.75,1767.75
2018-08-22,45238.5,19492.25,10648.0,2072.0
2018-08-23,49712.75,33718.0,21332.25,2336.25
2018-08-24,124272.5,66801.5,55510.75,8739.0
2018-08-25,92033.5,81288.25,63738.75,8439.5
2018-08-26,73472.75,54814.75,27513.0,1599.5
2018-08-27,187567.5,147161.75,86970.0,8235.0
2018-08-28,39796.25,30713.0,10374.0,1364.25
2018-08-29,62055.0,57732.5,24674.75,6888.5
2018-08-30,130263.75,101160.5,40921.75,7491.5
2018-08-31,58107.75,59344.5,11815.25,2015.75
2018-09-01,38014.0,24972.25,20819.25,4285.75
2018-09-02,52880.0,64719.75,39084.5,3704.5
2018-09-03,57336.75,73634.75,5639.25,332.5
2018-09-04,32515.5,35731.0,3684.75,529.0
2018-09-05,30694.75,26814.5,7557.5,742.75
2018-09-06,48494.5,43584.0,11013.0,2613.0
2018-09-07,75321.5,42397.0,40158.0,5113.5
2018-09-08,127471.5,45371.25,31884.0,731.25
2018-09-09,60565.75,13565.25,13854.5,292.25
2018-09-10,68019.75,31541.0,28643.5,1671.0
2018-09-11,166162.0,99931.25,63565.5,3291.25
2018-09-12,58246.5,81591.75,29506.25,2167.5
2018-09-13,16226.25,9381.0,6680.0,2163.0
2018-09-14,42478.0,7397.25,8834.5,123.75
2018-09-15,87283.0,70987.5,21482.0,1602.5
2018-09-16,55665.25,19773.75,12120.75,3149.5
2018-09-17,46626.25,25589.0,10784.0,1012.0
2018-09-18,128004.75,66345.25,65494.0,3039.0
2018-09-19,122456.5,65921.0,48747.25,2024.0
2018-09-20,127757.25,68540.75,51179.5,1368.25
2018-09-21,269016.25,192973.0,145955.25,18175.5
2018-09-22,203291.75,189468.75,74435.0,7995.5
2018-09-23,100855.75,80894.75,79123.75,21945.5
2018-09-24,199467.25,243670.0,59862.25,8141.75
2018-09-25,41793.75,78088.75,18456.75,6917.75
2018-09-26,184548.5,152220.5,35661.25,6473.25
2018-09-27,106929.25,105291.5,15029.75,389.75
2018-09-28,113020.0,121436.5,40462.75,6369.5
2018-09-29,50477.5,38178.5,36304.0,13378.0
2018-09-30,70104.75,51820.25,15326.25,4079.0
2018-10-01,102302.25,67261.25,57565.5,7018.25
2018-10-02,234387.75,219494.75,110752.25,13191.5
2018-10-03,215712.25,259824.75,62807.0,11401.5
2018-10-04,73222.0,67972.25,16746.75,1800.25
2018-10-05,79266.25,69055.75,23931.5,3107.25
2018-10-06,41842.25,72504.5,33261.75,2024.75
2018-10-07,68616.25,80564.25,33943.25,3616.75
2018-10-08,65630.0,24577.25,6962.75,2807.5
2018-10-09,59821.75,20665.5,8830.0,2117.0
2018-10-10,75879.75,67470.0,52462.5,8143.75
2018-10-11,118597.75,148411.0,41100.5,3950.0
2018-10-12,106336.5,74185.25,59155.0,2917.75
2018-10-13,126714.25,74093.25,53154.25,4337.0
2018-10-14,129418.75,140088.5,61666.5,2919.75
2018-10-15,45362.25,86784.5,22068.75,2134.5
2018-10-16,13244.5,15804.0,7100.25,454.75
2018-10-17,23799.75,2866.75,10418.25,1039.5
2018-10-18,53188.5,28377.25,27054.25,5077.25
2018-10-19,17110.25,14759.75,17187.25,4934.5
2018-10-20,39941.25,30919.5,10356.75,1209.25
2018-10-21,46292.75,20829.75,10981.5,4581.75
2018-10-22,103772.75,90220.0,23954.0,4442.0
2018-10-23,306007.25,291896.75,123660.25,14308.0
2018-10-24,229436.0,231994.5,108379.0,21054.5
2018-10-25,211577.5,242215.0,50719.5,8741.75
2018-10-26,139566.0,114472.5,62882.75,5664.5
2018-10-27,109784.75,151311.5,42679.5,4961.5
2018-10-28,151472.5,119824.5,107148.5,16202.75
2018-10-29,183646.25,186643.25,85501.75,10545.5
2018-10-30,220624.75,241376.0,139227.75,21263.25
2018-10-31,168992.0,142500.0,72454.0,14381.5
2018-11-01,92852.75,70855.5,55304.5,6740.25
2018-11-02,121837.75,89912.5,43537.5,3396.5
2018-11-03,52007.75,20435.5,24024.75,4179.5
2018-11-04,65541.25,43558.0,29372.0,4114.5
2018-11-05,63150.75,72553.5,27324.0,4119.5
2018-11-06,61210.0,84364.25,40470.5,9086.25
2018-11-07,85075.0,50843.5,70121.25,1630.5
2018-11-08,58491.75,28077.25,33079.25,3505.5
2018-11-09,91494.75,33395.0,54799.25,2533.75
2018-11-10,177694.25,90915.25,120310.5,3357.25
2018-11-11,179502.25,127404.5,112784.0,10081.5
2018-11-12,81165.5,130858.25,57347.5,9700.0
2018-11-13,184768.75,113029.25,89891.0,8922.25
2018-11-14,74346.75,66963.5,29179.5,2742.25
2018-11-15,57863.75,61116.0,27514.0,1952.5
2018-11-16,125507.5,120540.5,62812.25,13084.0
2018-11-17,156389.5,97851.75,108823.5,22827.75
2018-11-18,124732.25,68334.25,90720.5,17013.75
2018-11-19,240787.0,175293.75,136455.5,18971.0
2018-11-20,285262.75,229760.0,138655.75,13652.0
2018-11-21,143561.25,103619.5,55634.75,5670.0
2018-11-22,61711.25,41723.75,19927.25,985.25
2018-11-23,30664.0,17985.5,28168.75,5050.25
2018-11-24,36105.75,13190.5,36355.75,6113.0
2018-11-25,57388.5,26459.25,16902.25,4592.0
2018-11-26,87233.25,63936.75,34951.25,4325.25
2018-11-27,50873.25,20524.5,14171.5,443.0
2018-11-28,214123.5,115647.25,89089.25,4747.0
2018-11-29,230355.0,230476.0,110085.0,6986.0
2018-11-30,147078.0,133789.75,65185.0,3994.25
2018-12-01,153552.5,92066.5,92291.0,7193.75
2018-12-02,205559.25,183700.5,138949.0,24069.75
2018-12-03,194938.0,157721.75,123338.25,23220.5
2018-12-04,161765.75,200312.75,43724.25,12464.5
2018-12-05,112596.0,96666.75,46308.0,5371.25
2018-12-06,159743.75,143863.0,88152.0,11501.25
2018-12-07,269524.75,214432.75,172615.75,24043.25
2018-12-08,345502.0,320889.75,196481.25,31769.25
2018-12-09,294843.75,289420.0,166839.75,30248.25
2018-12-10,297313.5,306382.5,125577.5,21000.5
2018-12-11,154666.75,196996.0,60647.0,11068.0
2018-12-12,46322.0,53815.0,19316.5,3959.0
2018-12-13,85498.5,29094.0,67924.75,12420.0
2018-12-14,52070.75,31146.0,35109.25,4800.25
2018-12-15,97496.25,21237.0,59598.0,4594.25
2018-12-16,122141.75,67294.0,44603.75,6427.0
2018-12-17,57559.0,28770.5,62316.75,6215.75
2018-12-18,115274.75,63844.5,74057.25,7397.5
2018-12-19,142937.25,134833.5,78160.5,7929.5
2018-12-20,114821.5,67917.5,99533.75,16718.0
2018-12-21,248207.0,201475.0,185169.0,30545.25
2018-12-22,158607.5,176588.25,142328.5,29078.0
2018-12-23,139562.25,114430.5,83804.25,21612.5
2018-12-24,114658.25,114432.0,51852.75,12551.5
2018-12-25,186584.25,214611.25,35013.25,1348.5
2018-12-26,135447.75,166539.0,21789.0,412.0
2018-12-27,92368.5,107025.5,10353.0,1007.25
2018-12-28,67889.5,92856.75,12533.0,3303.5
2018-12-29,191861.25,145543.75,88162.5,4580.75
2018-12-30,198005.75,235899.0,76203.75,15957.25
2018-12-31,90081.0,52663.75,29064.75,4317.0
2019-01-01,307360.5,306199.0,124036.5,16916.5
2019-01-02,221812.25,276164.25,97703.25,17678.25
2019-01-03,64067.0,131166.5,30083.25,4612.0
2019-01-04,211019.0,164732.25,58671.25,6345.5
2019-01-05,219030.75,162935.75,122357.25,15830.5
2019-01-06,92577.75,24820.75,59587.0,11298.0
2019-01-07,178862.5,113008.75,71620.25,6960.75
2019-01-08,344382.5,320246.5,186027.25,25701.0
2019-01-09,253369.5,275002.5,124773.0,17546.0
2019-01-10,53698.25,76745.5,24496.0,5817.25
2019-01-11,176567.25,151266.75,56395.5,6722.75
2019-01-12,258649.5,215702.25,128884.0,13759.0
2019-01-13,308679.0,292279.0,168171.75,25631.75
2019-01-14,277862.75,324792.5,114695.0,20810.25
2019-01-15,292822.5,318840.75,116441.75,17135.25
2019-01-16,262558.25,231565.25,116528.75,12660.0
2019-01-17,247727.5,230990.75,127131.5,26135.0
2019-01-18,75980.75,114225.0,26504.25,7007.5
2019-01-19,46184.0,16752.0,38977.25,5757.0
2019-01-20,24094.75,6710.75,19659.25,2058.25
2019-01-21,56322.25,22995.25,12791.5,1700.0
2019-01-22,97070.0,51245.0,46132.25,934.5
2019-01-23,42752.5,75894.5,14933.75,1253.75
2019-01-24,12226.0,21044.25,2281.5,352.75
2019-01-25,57926.75,23899.5,38799.5,5311.0
2019-01-26,173863.0,118210.25,122358.5,19188.25
2019-01-27,191208.0,157651.75,136893.25,22675.75
2019-01-28,151892.5,102773.75,140210.25,24584.75
2019-01-29,109175.5,94405.0,52451.25,9817.75
2019-01-30,149160.25,136748.75,68072.5,19900.25
2019-01-31,78052.75,61610.0,36341.75,8574.0
2019-02-01,123432.0,82529.0,47995.5,7538.0
2019-02-02,36894.5,27412.0,16412.75,1904.5
2019-02-03,96366.0,80503.5,39987.75,7855.5
2019-02-04,197464.75,110468.0,73815.75,2898.25
2019-02-05,124108.0,127829.25,30650.75,924.5
2019-02-06,124685.75,94281.25,56409.5,2154.0
2019-02-07,221510.75,155630.75,131029.0,11770.0
2019-02-08,269000.0,231432.0,154334.75,15611.75
2019-02-09,321750.25,305198.75,189360.5,27575.75
2019-02-10,240992.5,270939.0,169779.0,27542.25
2019-02-11,270723.5,302253.25,117392.5,22898.25
2019-02-12,157839.75,173225.25,52522.75,7687.25
2019-02-13,161041.25,170991.75,30369.75,2051.25
2019-02-14,56471.25,52228.0,16062.0,1835.75
2019-02-15,67293.0,34653.5,42989.0,9475.75
2019-02-16,133037.0,110777.25,37852.5,2538.75
2019-02-17,68222.0,43205.0,37464.75,2322.5
2019-02-18,78161.25,61096.5,48629.0,2655.0
2019-02-19,193901.5,187655.5,76170.5,10499.0
2019-02-20,117038.75,115513.0,35122.75,2050.25
2019-02-21,131849.75,143771.5,46192.75,3945.0
2019-02-22,69802.25,104413.5,21472.0,6889.0
2019-02-23,71726.0,40699.25,53415.75,14845.0
2019-02-24,21399.0,24598.0,33141.75,11413.25
2019-02-25,12970.25,55940.0,21858.0,8794.25
2019-02-26,14918.25,49512.5,9974.25,3109.75
2019-02-27,56245.5,59284.0,18842.75,1582.5
2019-02-28,125801.0,164923.25,92466.0,24711.0
2019-03-01,73785.25,38776.25,50510.25,15323.75
2019-03-02,85973.0,45609.5,56873.5,11158.5
2019-03-03,274847.25,252794.25,180155.75,23670.5
2019-03-04,324525.75,306301.75,187630.0,28644.0
2019-03-05,246312.5,264435.5,130090.75,24893.25
2019-03-06,198522.25,161129.5,118782.25,11158.0
2019-03-07,272184.75,253045.0,181203.25,26511.25
2019-03-08,264379.5,266868.75,136295.0,24279.25
2019-03-09,306188.25,285444.5,187339.0,30792.25
2019-03-10,166112.5,166613.25,123649.75,25377.5
2019-03-11,207721.5,190329.5,160659.25,26035.5
2019-03-12,243511.75,168110.0,143450.0,16984.5
2019-03-13,333267.0,296879.75,187185.75,28817.0
2019-03-14,299328.25,264061.75,173179.75,28608.5
2019-03-15,301160.0,290738.0,167667.25,29252.25
2019-03-16,250883.75,222756.25,170104.75,28660.0
2019-03-17,268119.5,228509.0,148592.5,24537.5
2019-03-18,255586.0,265322.25,82814.5,11398.25
2019-03-19,72720.5,82481.75,11072.75,1112.25
2019-03-20,90980.5,58945.0,18870.75,1606.25
2019-03-21,71507.75,40424.0,13368.5,8660.5
2019-03-22,33923.0,27676.5,16771.5,6234.75
2019-03-23,58477.25,67495.25,22049.0,2807.0
2019-03-24,63575.0,25822.75,30546.5,4131.0
2019-03-25,190087.75,146518.75,115953.0,14861.75
2019-03-26,150357.5,177076.0,33298.75,3507.0
2019-03-27,86276.0,84756.0,8733.5,2314.0
2019-03-28,32886.5,48186.0,13038.25,6523.5
2019-03-29,38472.0,21221.5,23161.25,8158.5
2019-03-30,48063.5,46468.75,25726.5,1022.5
2019-03-31,84499.5,69730.75,37077.25,4529.0
2019-04-01,111712.0,89795.5,56507.75,11914.0
2019-04-02,147972.0,142126.0,64873.25,6812.75
2019-04-03,60421.0,71296.25,24340.75,6703.0
2019-04-04,32482.0,95089.0,7278.0,3597.0
2019-04-05,32756.5,44126.5,6663.0,1116.75
2019-04-06,55366.5,63265.25,20138.25,4625.5
2019-04-07,74547.75,46430.75,32403.25,3305.75
2019-04-08,75319.75,48862.75,17718.0,2880.75
2019-04-09,119697.5,69710.25,36077.5,1417.25
