sim,project_year,revenue_eur,eeg_premium_eur,mwh_delivered,mwh_gross_park,avg_p_market,avg_p_realised,avg_cf,avg_cr
1371,12,24982041.76622194,6353795.614457062,131256.20147473484,144000.0,179.5632247691567,190.4090907457937,0.7908838055414259,0.08849860086989701
1371,13,22855266.20199538,5234057.753880706,126574.29978101964,144000.0,171.4028220088587,181.35019761795942,0.8152264007628064,0.12101180707625252
1371,14,18242713.42430129,4438941.648581059,131102.05260494357,144000.0,132.00481780770448,139.38364949456607,0.7978555176573737,0.08956907913233626
1371,15,20149688.757175677,4110241.4930459363,131436.88405284792,144000.0,144.48175299800093,152.2558904439509,0.8373655789930136,0.08724386074411157
1371,16,19360108.333008964,4317680.283694676,133222.8047695477,144000.0,138.12768558140192,145.3095467983073,0.8170765444254827,0.07484163354480758
1371,17,18740868.700103916,4686930.513772309,131385.9504752052,144000.0,135.8350217506568,142.64748845664084,0.78869750843428,0.08759756614440838
1371,18,22402601.63310943,4424708.068736725,127205.21343309723,144000.0,168.07820290487112,176.22216155862543,0.836163403690275,0.1166304622701581
1371,19,22765437.627173714,5376530.363804081,132235.79047635203,144000.0,164.55661768397331,172.2685380348919,0.8007053956860156,0.08169589946977758
1371,20,28693873.019976884,6072640.652258097,132244.37793662035,144000.0,207.72445704160532,217.14181736100394,0.8270730544421014,0.08163626432902545
1371,21,23901622.7384211,5070878.441567811,131687.85334074902,144000.0,173.85303121658262,181.50186170696853,0.8227784775248631,0.08550101846702068
1371,22,20400567.614621162,5155659.63028517,128613.95453335422,144000.0,152.9575904107738,159.47258870425438,0.7795976273517161,0.10684753796281794
1371,23,21519900.309144642,4778088.477362817,133199.63327542855,144000.0,154.86459017647783,161.2634626163044,0.8168301586472778,0.0750025466984129
1371,24,22151458.198198233,5533020.045548326,134953.1111071829,144000.0,157.82343282817985,164.15956507898522,0.7821414201810147,0.06282561731122993
1371,25,21947959.991247714,5697360.777893388,129221.51361355948,144000.0,163.878936771882,170.27047289661536,0.7718216818281451,0.10262837768361481
1371,26,23742961.785368297,5410199.863088138,133700.54357566367,144000.0,171.44947293557777,177.95251666652806,0.8001101126499318,0.07152400294677998
1371,27,26646013.30588886,6179298.095906468,134538.49977313203,144000.0,190.72994856342748,197.77520936336688,0.7954511710378581,0.06570486268658311
1371,28,23230091.004679296,6159379.82605882,134636.42311067868,144000.0,166.56106168389638,172.55241243546502,0.7617010682833191,0.06502483950917583
1371,29,24495798.482077174,5933832.950022967,134911.08815911456,144000.0,174.96346042586273,181.10189805369166,0.7862250902188053,0.0631174433394823
1371,30,24845851.740482844,5833049.815339663,135002.17229234587,144000.0,177.86445527627748,183.9527432090516,0.7903086577103927,0.062484914636487025
1372,1,12600775.714724325,2661081.503597139,130173.61236356809,144000.0,88.2951572158039,96.77684931634023,0.862409228964285,0.09601658080855498
