sim,revenue_total_eur,eeg_premium_total_eur,mwh_delivered_total,mwh_gross_park_total,avg_p_market,avg_p_realised
1517,588280605.8632003,138958327.9087865,3945617.4028780987,4320000.0,141.1114226535601,148.7711829445132
1518,572817974.2681164,134916106.8021263,3945996.743305321,4320000.0,137.41612076543726,144.742093260603
1519,590008500.0047585,136487240.85276628,3927155.5840227134,4320000.0,142.43170079533542,149.9212177715689
1520,574445544.6512861,138023695.4937404,3933906.4646221264,4320000.0,138.1275169220392,145.434169327873
1521,602841919.1230285,147531165.62663424,3920959.2769090855,4320000.0,145.4205722692942,153.13357531942057
1522,600153952.9985565,144754612.35776582,3922691.1631693235,4320000.0,144.75240290773564,152.46913054565297
1523,567835903.1451092,134941819.86626548,3934100.668665081,4320000.0,136.6341224969538,143.84564515976024
1524,584536373.2582257,134404430.9370979,3938642.0902044205,4320000.0,140.47604668016103,148.01507572896148
1525,583532075.2817268,136736620.67318138,3922964.930091113,4320000.0,140.91185397710737,148.53415894955543
1526,596003752.9639916,138289863.48365003,3930310.715022096,4320000.0,143.33530063778892,151.1960409916647
1527,597289347.6914423,139919907.17236802,3957021.061721729,4320000.0,142.79559471714092,150.4754567191905
1528,554669616.5257344,131239026.78985126,3937278.126558285,4320000.0,133.31330737948812,140.44699298993822
1529,598225556.7352382,141048826.1829664,3940654.8255567863,4320000.0,143.5778263164493,151.23964466179595
1530,582201086.1270447,138357868.0012516,3921758.116856978,4320000.0,140.56937248921673,148.05746881443412
1531,590142670.8846073,137328549.5659866,3935462.725023384,4320000.0,141.70330771434107,149.28359242176006
1532,579515658.1948203,137160998.81261796,3920899.9491598825,4320000.0,139.8867760575611,147.4501279350806
1533,582243515.9520729,140577840.52069464,3912294.491304345,4320000.0,140.90597301059495,148.37961262845278
1534,577653756.2364056,133425263.13516136,3930268.4186280663,4320000.0,139.1683240383766,146.65494683399524
1535,575935006.6416844,135391677.20182505,3929660.0263107885,4320000.0,138.57073518860173,145.939651778179
1536,587429377.986847,140376697.5708837,3922930.7030977085,4320000.0,141.65731180497622,149.14777624351532
1537,577343528.5302668,139654613.61894605,3925496.0190557884,4320000.0,139.28258296710177,146.65966518940698
1538,586369193.9063324,139549866.59122688,3919902.8042353145,4320000.0,141.3371376327313,148.96771693994106
1539,602522674.8461556,142678037.67595065,3936926.7335011507,4320000.0,144.7840995039199,152.50320551449195
1540,614143338.1610018,142676131.70175153,3922758.4209536933,4320000.0,147.99440447607702,155.84687990545453
1541,596824297.079132,139491259.1170648,3916228.651567167,4320000.0,144.22046149457984,152.0087070259874
1542,585431560.3267907,137826846.29530534,3924209.101997214,4320000.0,140.97986052577755,148.51162452769273
1543,582586777.084694,137865459.4931251,3921076.477457255,4320000.0,140.72453246168416,148.12181441524936
1544,582436919.2488451,135481672.3477927,3925291.4350974034,4320000.0,140.43791944774688,147.89328122027118
1545,572037675.5030032,139396743.06572443,3936013.7774139736,4320000.0,137.7101654046878,145.03517751536535
1546,578382600.0593,134409467.24546924,3945933.609176676,4320000.0,138.78551253776865,146.1141341834844
1547,600585455.0768157,139972067.335138,3949593.192756222,4320000.0,144.0173862480218,151.63466891303526
1548,597942347.7025654,142841715.17028263,3921617.838825745,4320000.0,144.23678715033097,152.0448277454644
1549,570605657.6040581,134663378.7764992,3917491.0436601373,4320000.0,137.9677271321829,145.27036704358824
1550,595653471.6104164,139933062.398138,3921974.625985812,4320000.0,143.6475513407673,151.29142958433184
1551,578677123.0923091,139864562.2747297,3951050.251534354,4320000.0,138.65618321426933,146.06491531657736
1552,573864801.5988348,135296645.72353232,3938140.2794367755,4320000.0,138.00234279256009,145.3901550938925
1553,605926144.6587117,142765639.1191036,3932310.2657811865,4320000.0,145.56182676031713,153.42554285705822
1554,610044695.0665581,148806883.72550416,3934012.1690604365,4320000.0,146.42982834323902,154.13859883294177
1555,574059032.7739807,138151506.99399504,3947200.0602145265,4320000.0,137.7319845831533,145.14542713096643
1556,574189194.8262055,132649348.52943106,3903087.6727708867,4320000.0,139.19189029348507,146.65015791006422
1557,588957784.5961889,140081156.3387226,3937590.4124946934,4320000.0,141.64260196943388,149.1738028392029
1558,593202530.8716435,142696794.71056375,3928562.949578106,4320000.0,142.95131807684507,150.61589540549636
1559,582030075.6007504,140761658.32120666,3921409.733579926,4320000.0,140.33069019406318,147.96063145013483
1560,579934571.9681967,138329414.43001384,3939152.8600838636,4320000.0,139.50652969633458,146.91351285317822
1561,580709294.9631008,135514685.56502804,3936897.125695947,4320000.0,139.66042921732054,147.03864801743734
1562,590377553.4103545,140086676.408385,3958781.4021987254,4320000.0,141.0983583206597,148.6522914721603
1563,593953871.3813617,141177491.4323281,3925882.185873977,4320000.0,143.10770592945158,150.80685803089239
1564,573933642.4327315,134520545.82836044,3932564.418591463,4320000.0,137.98262709686338,145.3572139042457
1565,574026245.2438607,136826996.31252837,3933247.0078555127,4320000.0,138.27896956812603,145.61961468747285
1566,615674408.2045459,145378743.97819605,3943483.877968612,4320000.0,147.64096581688625,155.48068811767754
1567,592897533.1745143,141802748.30588102,3959047.2564221234,4320000.0,141.64123158411448,149.25010545928413
1568,576386000.2326634,135393636.44504532,3950323.4642253555,4320000.0,137.84205796881986,145.21584048201106
1569,581138074.2032787,135164306.19138938,3947039.7452037106,4320000.0,139.2762143264127,146.79235681561684
1570,570997827.2379334,137348256.52331832,3931599.0767404903,4320000.0,137.38457572579773,144.6458268622051
1571,607570387.0362923,143532567.46496356,3927142.0999208083,4320000.0,146.39653283119392,154.28077247624566
1572,581491774.5266625,134699661.3399423,3923603.639898539,4320000.0,140.08406360524097,147.5693226240224
1573,609315801.3653101,141506506.26585084,3946543.3361867517,4320000.0,146.0173763077305,153.729970423494
1574,617107142.5240793,145104091.21554887,3945506.2628865074,4320000.0,147.93496600082366,155.96023820133996
1575,599513583.3621895,139384820.92733058,3921671.1564741572,4320000.0,144.691238070987,152.32458084952353
1576,568710183.5832562,134985288.39124072,3927277.9191261902,4320000.0,137.16892980838813,144.53151810404069
1577,594087223.0618371,137714378.47924984,3926729.2638426763,4320000.0,143.18545054684324,150.95541029130047
1578,552435927.9180747,128920747.78247073,3920846.2368023642,4320000.0,133.36536108882854,140.44592198174036
1579,597265843.7673346,141408688.60203776,3927462.511095517,4320000.0,143.68223479108462,151.36097856534153
1580,571352617.7684292,135339664.41326392,3959775.6774956896,4320000.0,136.50769957268696,143.74565262553878
1581,597949516.5679002,139939402.8174364,3928435.5756933414,4320000.0,143.9925063627656,151.6857002179554
1582,581038167.198079,137056740.88586828,3909658.7953658802,4320000.0,140.5090387665219,148.13711563372024
1583,559168727.4707375,131794916.56587917,3933144.8790691565,4320000.0,134.6443038592618,141.7737743339679
1584,595897187.7036513,138724036.40235955,3918306.270738781,4320000.0,144.18509934798232,151.896835392776
1585,609970859.7543058,141699614.71133333,3916243.542235404,4320000.0,147.1133487274109,154.95472248031516
1586,588556731.6375259,140526712.95805955,3924803.376803257,4320000.0,141.96938897839038,149.39991986783988
1587,614263139.3712441,146988279.59419447,3926846.0257374234,4320000.0,147.89893663706727,155.72917720860104
1588,578465018.146739,138934672.69446385,3937389.245432301,4320000.0,139.07184230076206,146.53261850087034
1589,612529218.6971462,148150918.26300204,3944137.2800657167,4320000.0,146.89963596211433,154.75538956804024
1590,576035894.3787462,137629399.5538121,3933416.0781307537,4320000.0,138.5707531979985,145.86350335282884
1591,590785809.6894813,140623903.2811912,3928587.4203859214,4320000.0,142.28756466501116,149.81736085450385
1592,592510227.6806675,140936614.20053458,3953257.8973573106,4320000.0,141.96898912141134,149.6489841778239
1593,567630790.8315645,132964155.92432661,3932432.004707018,4320000.0,136.71406494655986,144.06187250272893
1594,570991971.8189412,138264492.960034,3915719.6666011256,4320000.0,137.7648607863974,145.09488183818698
1595,594171334.1505642,142040388.4568477,3941163.800118323,4320000.0,142.65939223904007,150.31003518021305
1596,562885386.8300623,132513176.8346165,3939494.085505004,4320000.0,135.19641044783987,142.38529935836635
1597,595884323.3011421,137984249.56647593,3930707.057290116,4320000.0,143.49064317970434,151.1416372688332
1598,586764587.1770256,136177457.96069625,3924066.501568612,4320000.0,141.31267303263948,148.93410372685975
1599,586194530.7226912,140414096.75492293,3918237.488438343,4320000.0,141.89004534793997,149.4942533834783
1600,603636578.3447121,143641330.56205836,3936493.1815283624,4320000.0,145.1924547228862,153.13781121851585
1601,563961860.519429,135772290.84740543,3939990.316273232,4320000.0,135.41677729964553,142.60922237438095
1602,618060544.8031498,146073784.6018123,3927673.6453736047,4320000.0,148.83199021111346,156.71443280495123
1603,583233481.7695705,136964549.95648327,3931097.2398838303,4320000.0,140.35348148634088,147.93123740666357
1604,587743122.5216519,140406075.86102748,3945153.197631295,4320000.0,140.9118193246437,148.35503395948697
1605,593511072.6565661,139242685.23489723,3935166.99445143,4320000.0,142.4919484401859,150.1202382419459
1606,584828517.005042,138813439.45175016,3945592.285365458,4320000.0,140.157688693209,147.64500622771314
1607,602268573.1498593,138405967.76381478,3933310.8237059284,4320000.0,144.86560449253224,152.63625793321236
1608,616797161.8139173,144584590.95957398,3912737.6961741396,4320000.0,148.98105289369866,156.78487903211933
1609,596616536.8098696,143174299.69796127,3936539.615322632,4320000.0,143.2695768927737,150.9684690801672
1610,605005909.2189091,146159493.0620028,3924068.1835675575,4320000.0,145.84423221481123,153.61300189780775
1611,577641876.7801539,138457107.6286111,3913839.5277137645,4320000.0,139.49054460059324,146.98322722051336
1612,594214774.650485,141188666.31730986,3935631.620316577,4320000.0,142.59888567832687,150.16395971266567
1613,592324414.44203,140668647.91414285,3931331.9378406084,4320000.0,142.40787636841495,149.9178642859527
1614,586693853.8453386,141175608.90933853,3940612.5638500056,4320000.0,140.64754404297997,148.24273532515815
1615,611531325.1543059,145579580.9656265,3936032.1983451536,4320000.0,146.95245958330642,154.78230686060962
1616,587218244.359435,139074534.3448813,3913990.3986737835,4320000.0,142.0336485747095,149.60443585582834
1617,573341700.7318532,135037621.53575283,3916020.442865887,4320000.0,138.5530185373944,145.92588015093344
1618,585923374.7617183,141528315.47706768,3922212.2195574767,4320000.0,141.14526833570335,148.84037580390444
1619,598148282.5226737,143622136.60664266,3945435.0361789763,4320000.0,143.3331726830334,151.05524064910563
1620,558931928.7360868,132514155.16428164,3924397.2531606685,4320000.0,134.84884544146104,142.03911821665227
1621,612238663.8100554,149308623.3152935,3916394.3794438583,4320000.0,147.82166454064225,155.75547059158222
1622,597174359.7152554,135166761.69185168,3929605.3971755565,4320000.0,143.73049030283443,151.32951777321892
1623,577418145.5918783,135150202.94347763,3914116.511871371,4320000.0,139.63069373036942,147.07304328134913
1624,601726921.2353462,140080737.39164785,3924116.6232121363,4320000.0,144.98586964430953,152.71346738112123
1625,567816271.0455987,133900276.908106,3929093.062116515,4320000.0,136.85930488222795,144.11755053069908
1626,592348056.2762457,138402570.79842758,3920706.0803483236,4320000.0,142.89674121110815,150.46271813023768
1627,580793490.1407806,138804112.30092195,3928226.0687132925,4320000.0,139.81345263534843,147.4320463395654
1628,580246523.1894912,134726071.2322373,3952990.6037580576,4320000.0,138.82748224770725,146.28008122440664
1629,620769968.7227426,145438531.55977902,3920114.004292131,4320000.0,149.51157132630667,157.64473918841165
1630,593085466.7681696,140638327.10856158,3943026.6108766133,4320000.0,142.24151902874226,149.77142775128382
1631,571421624.5063503,137379539.88588375,3940176.492864615,4320000.0,137.28434074026652,144.60714170082716
1632,580205398.3086884,135757653.18107185,3927015.617204737,4320000.0,139.66656792679996,147.09863985937284
1633,584116114.4254274,134940622.18021867,3959305.5121297305,4320000.0,139.6185807508893,147.07715529791145
1634,592064757.4999241,141899627.3487334,3921259.787672365,4320000.0,142.84702093211314,150.4569728658754
1635,619202503.6443132,146386505.1057038,3932384.161411472,4320000.0,148.93742918409492,156.9108525530069
1636,552854759.2323071,131546507.42518862,3940391.089932425,4320000.0,132.85567065752764,140.01861458463893
1637,576141134.174316,134313882.74939632,3944269.790941253,4320000.0,138.2118997840074,145.74353958332773
1638,626625947.2318928,145558326.02878654,3916705.230304205,4320000.0,151.39617124005588,159.45673211143205
1639,585216797.9399182,137338170.2979934,3912469.929125784,4320000.0,141.38269576295954,149.09044278350933
1640,601672951.4472852,144178756.98632485,3952733.407222473,4320000.0,143.83205052326437,151.58854533198019
1641,583280256.0521445,138285616.16917717,3923269.1003085244,4320000.0,140.49640505999278,147.982287457534
1642,579443208.6468475,137092746.4682144,3935749.5562689533,4320000.0,139.55949585841276,147.0017286540614
1643,579963135.4066939,140066864.83036548,3939443.2745400877,4320000.0,139.38944708240751,146.8168943749489
1644,579698984.2890806,137450310.75354224,3927521.9101997567,4320000.0,139.53942296423008,147.00934166276733
1645,583498908.6748903,135650294.65221643,3932087.853603953,4320000.0,140.55941796962432,148.05702689542238
1646,625345799.2066063,149504897.7692926,3893957.394370462,4320000.0,151.7118076820046,159.83142590321904
1647,600198455.3368504,142795168.9142356,3901983.8357518557,4320000.0,145.55331012354765,153.3189390441702
1648,586075282.953682,137776286.2223637,3953762.174200748,4320000.0,140.23587363616687,147.75193214283854
1649,605242318.2317997,141092151.0043719,3929735.9632662917,4320000.0,145.5355428845858,153.24823772769494
1650,581761361.7663902,138250098.32236364,3945883.1870045816,4320000.0,139.55194805130566,147.01539563190772
1651,559901506.0731173,133530480.14324297,3941212.1466442086,4320000.0,134.3217663429328,141.4742494486203
1652,598105190.7269694,140085912.61363468,3928468.670584478,4320000.0,144.03315587994044,151.85919726568088
1653,550807179.9340409,132801597.99626434,3927170.473115705,4320000.0,132.7146073636408,139.78672848554467
1654,582720427.5607568,138276544.69821048,3923533.007163071,4320000.0,140.61320175093206,148.08042469255219
1655,573562209.3445421,133848108.77587453,3920709.79576819,4320000.0,138.47874970904644,145.89862297771444
1656,600796708.8815901,140585873.99274665,3932006.1101447158,4320000.0,144.6567473203302,152.36670178366458
1657,623199153.8382298,146329634.1180575,3943906.5036304863,4320000.0,149.4571861701192,157.5156803215204
1658,586453010.7706599,140720436.09472778,3915397.931548007,4320000.0,141.9034238279639,149.3529402320077
1659,584626391.9112349,139531833.3727271,3928485.5299039646,4320000.0,140.7318651655482,148.202263246851
1660,557042846.7735608,130922691.60198525,3920545.498366543,4320000.0,134.50064875587407,141.71420109263153
1661,580677922.540274,139009749.15239877,3915222.3898505983,4320000.0,140.49923464158425,147.9458371320519
1662,600342080.7544372,140952423.1286529,3939309.1477818796,4320000.0,144.1840156663698,151.86054595455013
1663,583600506.357654,137096882.78926185,3943637.7709370865,4320000.0,140.0553067794303,147.44020666736054
1664,617057635.9038248,150019489.98379233,3936756.6892763823,4320000.0,148.25513004982562,156.1098702332434
1665,563474750.5040483,134690353.93745857,3925965.8089436167,4320000.0,135.58214544818696,142.78113475468828
1666,574207500.7350729,132982322.13753021,3924708.3729527057,4320000.0,138.42443841614153,145.7162161840285
1667,600379645.276403,143517181.86642876,3936951.7638471522,4320000.0,144.01729506888483,151.77550397150193
1668,557497077.773726,129842257.1805876,3927948.5036250497,4320000.0,134.09339824458036,141.2567684960556
1669,582488299.384432,140054183.3646123,3924277.4482898787,4320000.0,140.43434390167923,147.95784852320767
1670,590930062.2680166,141129682.97436535,3955147.7639918034,4320000.0,141.445074080235,148.98690066188075
1671,578343378.5498068,136394321.74283004,3922367.9197734827,4320000.0,139.5711302497507,147.05145271522287
1672,593464702.2764776,140935548.76338023,3923926.602910631,4320000.0,143.45019648248697,151.11848952385103
1673,559894289.1727548,131298709.3622666,3891132.0288281236,4320000.0,136.39058233561872,143.67633889414793
1674,620443375.0123914,146826761.0525617,3921734.7298328485,4320000.0,149.62459512989506,157.55173685855107
1675,613373217.6985064,150968713.65866643,3940353.827649792,4320000.0,147.36442327522667,155.229259962218
1676,588662925.3563199,134350131.9903242,3928205.6548552536,4320000.0,141.65855485648814,149.24685989778916
1677,598315327.3634363,143211429.21471578,3934705.839362219,4320000.0,143.90604614208132,151.67313642757424
1678,595337842.8113246,142333297.9742255,3922423.7355147875,4320000.0,143.48466764523693,151.19561291138842
1679,612797465.3987083,146239638.3068725,3933265.2539243563,4320000.0,147.42356402679172,155.3573388683079
1680,628676631.9281675,146599610.52255988,3934380.564276019,4320000.0,151.6756683303301,159.71363545628677
1681,584361361.1704222,137463701.79866523,3921394.202001146,4320000.0,140.88274670497995,148.3727788553934
1682,615861737.9236506,147070793.714177,3939876.4596705907,4320000.0,148.02932993303955,155.9712237079678
1683,604254114.1197,141605968.158465,3937554.0682275314,4320000.0,145.45256791412808,153.26113057424578
1684,575631961.8273964,133521406.35092115,3925608.2961274823,4320000.0,138.56230068658172,146.0483993451514
1685,562152685.5168117,135669168.5693276,3925474.3826279445,4320000.0,135.60028831231267,142.82892047084218
1686,586010482.6724972,136779546.75890502,3912352.055981441,4320000.0,141.64982939329164,149.21444207229064
1687,554988920.949046,132042172.35491994,3927516.1021594205,4320000.0,133.83918836925625,140.9294248754033
1688,573921263.3977486,135924368.90212324,3918088.519686953,4320000.0,138.6745457137554,146.01258075300728
1689,586472433.284739,140139654.2039167,3933163.794865876,4320000.0,141.2623238807164,148.80407747241364
1690,587528531.1315006,136187963.70072186,3928212.4855339867,4320000.0,141.61334941873838,149.21870837595387
1691,578051076.6828125,135464512.13045764,3916310.5087395716,4320000.0,140.00045891906316,147.4666515652626
1692,590711186.7843618,139632926.92776513,3946633.8751286245,4320000.0,141.57441673262494,149.27254170663193
1693,581500779.3522775,141547291.00661305,3907044.8298134534,4320000.0,140.79391306689732,148.3693365618033
1694,601096462.6084157,146998175.30173767,3936753.320939916,4320000.0,144.40362437784233,152.12047831987329
1695,593936958.7842445,140118139.85962373,3895118.4401626163,4320000.0,144.3132244667349,152.08697669412894
1696,594528041.9154285,139701029.42678067,3946338.66072217,4320000.0,142.84895632456158,150.51926865772964
1697,600581211.4326637,140791296.67525065,3931370.5966859516,4320000.0,144.57249431759985,152.26670073964866
1698,582591464.0303884,139222533.11283508,3916890.3866158603,4320000.0,140.86685307658408,148.31697224501016
1699,588938241.5719754,140685794.70944545,3937381.733855229,4320000.0,141.58750557783196,149.1847947195365
1700,586204323.540753,136057379.47126657,3931198.451226365,4320000.0,141.1192892406577,148.53820184393018
1701,609715103.2923284,142574400.50385076,3909892.682461339,4320000.0,147.48130581774902,155.45303219056086
1702,605368815.0217769,144693170.2190614,3922222.7195859123,4320000.0,146.2493952191016,153.95467162812656
1703,615133325.8662457,145047847.15874106,3935310.150465936,4320000.0,148.03693590205174,155.795818547943
1704,580187539.0714953,135581132.35986343,3935958.4814539226,4320000.0,139.49925697804733,146.97561396020885
1705,592626998.5492611,137296207.05418247,3938010.654733624,4320000.0,142.4009575494379,150.05381241421193
1706,593390132.7815617,140117349.55854902,3936428.9107077415,4320000.0,142.51347933712924,150.2043086470171
1707,607889582.6320394,139486343.60253656,3917129.2359680156,4320000.0,146.54450062655647,154.50542645635917
1708,606461013.0560395,142435828.55691922,3931363.396667681,4320000.0,146.00144513564993,153.84671651330999
1709,614093501.6756867,145259643.6102757,3928382.7076117094,4320000.0,148.05176928284487,156.05798449564875
1710,577469368.0311911,136295024.80939037,3903042.5467510223,4320000.0,140.01747352431616,147.5904623212048
1711,588803315.8611044,137586270.11574453,3939798.606527255,4320000.0,141.31211753064107,148.76331519948707
1712,579594617.6968964,141137562.6239839,3929109.311625918,4320000.0,139.95676399787033,147.2889763932618
1713,588459662.347127,136540926.17509058,3942492.106653106,4320000.0,141.29804828302358,148.7883947702858
1714,552382235.8830799,133163672.75464661,3933948.4026193214,4320000.0,132.93237268308607,140.03634723079358
1715,604153483.7535203,139014619.20618027,3938556.4744336554,4320000.0,145.2051389891963,152.99038051809208
1716,592538555.8819568,135688905.79497617,3919835.848264431,4320000.0,142.79374992502832,150.43751565620047
1717,576589452.2028849,137092619.40562108,3916087.0827555424,4320000.0,139.34421257946653,146.8289192887134
1718,624890061.1004764,152534804.3830698,3921604.628438102,4320000.0,150.72774238903534,158.72902142281325
1719,585325362.3572662,138836399.61536473,3937101.399192953,4320000.0,140.5980527395168,148.09478254701844
1720,583860602.133019,136258209.5479269,3915944.5507404045,4320000.0,141.0986499622966,148.6456679598393
1721,585714026.7530942,139300381.37396526,3940319.158929776,4320000.0,140.62571055771065,148.19749789419478
1722,594289164.0759962,141638698.05100307,3940974.5168951033,4320000.0,142.607917396962,150.24675252351193
1723,602005923.3172656,141919490.1152126,3933803.0449768105,4320000.0,144.7211837498243,152.4831722434882
1724,589261089.4439759,142963058.8583475,3953739.8401387855,4320000.0,140.98517147767345,148.5541342226733
1725,576375029.1167467,136158265.33192122,3935230.012193082,4320000.0,138.64622573040634,146.09821992163353
1726,581866431.7530763,139988191.91093987,3935380.401612615,4320000.0,139.9185314873271,147.3860080646128
1727,607880505.2058598,142759267.1480237,3937669.628815764,4320000.0,146.24198890108485,154.10843131448894
1728,575140684.6419898,136259682.01908723,3903504.9739040206,4320000.0,139.33546959300764,146.84019816324505
1729,604207597.0096945,140845930.19179928,3919142.313240537,4320000.0,145.91406485924895,153.63188451923602
1730,598004994.4748685,141371622.26048794,3929581.9666584395,4320000.0,143.79605455977975,151.57432065687115
1731,603832301.4143217,143405377.90690055,3931702.631933176,4320000.0,145.4816096408231,153.28237874804393
1732,588280015.036107,135597526.0149932,3938565.6347108213,4320000.0,141.1980970639142,148.92345145066082
1733,608219378.5264004,140790925.54797634,3935603.2190976404,4320000.0,146.18187672713364,154.0810959650861
1734,587255180.8928851,137607454.78106382,3938327.5411828635,4320000.0,141.06370243970434,148.65251337419076
1735,582394365.1559542,139991809.26747394,3911367.2371958625,4320000.0,140.71536177419458,148.25760856095778
1736,576531002.1802298,136485060.0447073,3944338.4422292826,4320000.0,138.33939132085837,145.73971668479905
1737,570145869.7132279,135189040.55781102,3917517.061991261,4320000.0,137.99681135031227,145.47607662452208
1738,591685766.7286441,140192119.40738624,3954374.2113939286,4320000.0,141.52521462448212,149.0580059163223
1739,568048199.7899839,137003392.15256253,3938301.824999259,4320000.0,136.39699044381686,143.67064709146416
1740,574038993.6688287,135383767.9675926,3926413.7945472663,4320000.0,138.3867327239518,145.67656043580692
1741,641254455.3496755,154135573.09103966,3929910.280054516,4320000.0,154.60033728912376,162.93445956573748
1742,576626485.7388439,136491644.0786241,3931853.6740898057,4320000.0,138.6799165032444,146.05119640483775
1743,617625557.0169898,143916894.27406317,3926080.5632031565,4320000.0,149.2428898897924,157.17702802795094
1744,562236275.2495947,132340790.4761347,3913000.08955486,4320000.0,135.70426268486872,143.00794565316266
1745,621341087.9542824,149556502.51612416,3925087.175944683,4320000.0,149.83468597558553,157.85234647761916
1746,597898717.0813638,141536359.3128622,3929490.221083268,4320000.0,143.81728347314558,151.4510158946835
1747,569443370.6946404,131584729.83755894,3923346.5030123815,4320000.0,137.3183792777903,144.56322739392772
1748,567003841.9016856,132565484.82337804,3930065.087379466,4320000.0,136.4120273891563,143.73091716651783
1749,582466160.7457793,133472164.91335382,3930125.355148562,4320000.0,140.24744124293784,147.63696743529266
1750,594092591.3718121,141220939.08416742,3940045.9218647485,4320000.0,142.4754091779108,150.18372894979348
1751,585882202.8443298,136980847.59602234,3929552.836357334,4320000.0,140.93284872944008,148.53930454120191
1752,592597811.0852673,140486052.94129443,3931021.228665158,4320000.0,142.84407621269807,150.38836513929513
1753,582238199.0872997,139252707.70511904,3917725.634459863,4320000.0,140.53557374814605,148.0536309512907
1754,592432177.6762346,140344934.01240942,3928381.542067972,4320000.0,142.74686035510138,150.35989667721967
1755,586750293.1448617,137672402.0931167,3934460.195211387,4320000.0,140.90482250000818,148.45859574049854
1756,579702300.6558248,136346738.61592096,3933812.5150482673,4320000.0,139.32786673715378,146.71479344597296
1757,580745972.697552,138449892.46311486,3927225.1512843957,4320000.0,139.9877356541759,147.38838006594543
1758,586545032.9819508,138276228.2391372,3927485.089126751,4320000.0,141.07655572525064,148.57623718758262
1759,593282920.4040614,140721561.26622954,3922840.6939610625,4320000.0,143.22743017408067,150.8744114491165
1760,565611484.4998413,132752992.59557782,3930696.8278647433,4320000.0,136.27569603059754,143.55096111245382
1761,595676470.0760177,138644663.35505202,3928122.010074393,4320000.0,143.59328095315018,151.18236202409082
1762,584590811.0174735,137211732.1503452,3951380.4528034907,4320000.0,139.821878112598,147.2910424474716
1763,600450434.2182833,143347348.8607719,3929858.520132989,4320000.0,144.7369292009165,152.4093048891639
1764,579908314.0306448,134067316.20812407,3900548.2677928545,4320000.0,140.68148007613098,148.30283887788622
1765,574986959.2968023,134961761.0199055,3928892.3112593577,4320000.0,138.5550737908787,145.988926650989
1766,598513606.9845736,141718138.92527142,3905159.3247720907,4320000.0,144.9043772262734,152.84515030382644
1767,601850280.2810156,141755670.7509569,3919242.233685547,4320000.0,145.19774675434928,152.96054613817665
1768,605800278.1153374,147396501.77839178,3944660.8792550704,4320000.0,145.21599897964091,152.94272025887832
1769,574349504.735774,138264074.55754146,3926942.3145163893,4320000.0,138.42134280743593,145.74796323804597
1770,570014359.9133351,136146958.86850348,3935092.604905327,4320000.0,137.18910681613048,144.48012589152043
1771,607008121.3938342,144831396.78545874,3944890.8052866743,4320000.0,145.92046565759443,153.77341596585637
1772,581618874.8685163,137275465.71168515,3933384.7918818523,4320000.0,140.15512461338508,147.60068133995955
1773,569280101.6489608,132858534.47854866,3954833.587536091,4320000.0,136.08107169953055,143.3274079343852
1774,600910490.8487138,140761793.8367886,3932330.341326798,4320000.0,144.6682406479077,152.4045378535893
1775,581553305.1479694,137607756.9555945,3915787.600241658,4320000.0,140.6121979344184,148.05331645857987
1776,579577732.1354449,134061873.96170543,3940227.6253239303,4320000.0,139.29442313305466,146.7332466690875
1777,605861416.8614372,141492507.0544988,3931215.2651007157,4320000.0,146.01100585173154,153.83539868292013
1778,571533736.3298924,136152858.61846745,3922543.137921516,4320000.0,138.070999179313,145.52058417880502
1779,576424912.7654229,136786840.5176234,3925714.900377788,4320000.0,138.70772952206056,146.20683522272253
1780,600970226.6724985,137432464.9599693,3918611.686083514,4320000.0,145.08935551407572,152.95074540923778
1781,558554723.6686738,127884078.4607915,3919293.4583702665,4320000.0,134.93854651646552,142.15663449827403
1782,580204920.4743761,135533921.0601425,3931973.2352649695,4320000.0,139.46476924215582,146.89506308781802
1783,584677035.4203951,137975867.66192523,3941700.5142731154,4320000.0,140.12232804232048,147.50115898345913
1784,599409867.6821835,144729348.9003639,3939179.0575284436,4320000.0,144.11565114889754,151.95428009867095
1785,622806268.9281104,149731949.21353507,3935352.963791537,4320000.0,149.52835946481554,157.58278895418127
1786,588756096.7272692,136500163.21880007,3942240.0644304003,4320000.0,141.44417187870675,148.96580648266644
1787,611004646.0573555,145097508.0262341,3922757.3920377474,4320000.0,147.12928527248417,155.09131212442054
1788,606938195.4797742,142629810.8917296,3932589.173299163,4320000.0,146.1222761520325,153.8883273853216
1789,595480872.0228779,137948042.69903463,3919827.7898211596,4320000.0,143.72566491645753,151.4983717198893
1790,603427294.4344977,146032010.3332912,3927314.341897863,4320000.0,145.1411160949754,152.9140776257342
1791,567655972.6210777,131916208.70762378,3927674.8351125247,4320000.0,136.75193280980244,144.11855680998048
1792,607873368.3330222,143074963.9160611,3947444.9967413647,4320000.0,145.67733873393658,153.41018604702782
1793,602094693.1922876,145260516.7170952,3946846.4468267267,4320000.0,144.31752995690812,152.10175579424984
1794,596259611.7691249,141125548.59254158,3935920.005102655,4320000.0,143.181578971054,150.84209109152872
1795,599466251.7467129,140450014.09987476,3921282.774715974,4320000.0,144.77908332101975,152.51597219549504
1796,578322427.001258,132903312.94706874,3927857.8851795066,4320000.0,139.28633857951294,146.78376216769385
1797,603698374.036379,143174532.3281245,3914383.1955595845,4320000.0,145.95782542088105,153.7623237448677
1798,579510610.7911024,139768313.09292784,3947390.7609614655,4320000.0,138.93999692960816,146.4982213109215
