date,price_hist_eur_mwh,price_low_p10,price_low_p50,price_low_p90,price_base_p10,price_base_p50,price_base_p90,price_high_p10,price_high_p50,price_high_p90
2033-01-01,,9.850803023766161,74.38047525105553,683.8190057846533,14.06748071973364,99.75428541897035,904.405659709921,15.425241273704687,116.81618285601172,1185.0267310251124
2033-02-01,,9.908224357279913,77.0432728704311,753.413527546276,11.842086241112053,115.44062480177642,867.3554759562693,14.821110171741257,113.67196330202387,1128.697014512591
2033-03-01,,8.12368069585011,77.28300562407549,792.7929102753303,11.214980362285273,100.45899360832311,822.6159096188449,13.219232259101984,105.17916483117213,1133.4192746100875
2033-04-01,,8.005230684228316,76.55662053342903,717.7025936271779,12.204160510788608,98.61757588475547,825.2951367914715,11.623345187374046,117.54128395265198,1191.640872076871
2033-05-01,,8.134486246072587,75.56203529214002,715.685820877019,14.230764941654668,104.19078512285846,937.6350859410079,11.95499749854003,102.55063148045258,1264.6050405680678
2033-06-01,,7.81141581865612,80.6934914311658,640.5160532864479,14.297775118817658,105.28848382240434,996.7693591109706,13.713330075893671,100.02623203490312,1322.2073437046286
2033-07-01,,8.791710572094454,76.11702480265177,777.2538855673184,13.058213781121818,125.80010330932001,1058.9373955497545,13.894418397770387,105.06934363195714,1385.5417998646212
2033-08-01,,7.371471639274077,76.26803485354213,892.9446738929161,9.38325267406605,114.30421996671012,1087.8443708756254,12.93536948091863,113.31996371301729,1544.8914815952087
2033-09-01,,7.596349240475917,78.53368451867038,825.941717093659,10.01369708832373,126.29015849780683,1148.3540933612185,14.244578274025248,129.7246810721465,1282.1282428792033
2033-10-01,,7.929432461343172,86.1923347687997,732.3962507567375,12.168875985842199,126.7447492309492,1086.5117264301257,14.31001089246396,112.85044200973277,1278.3930575222653
2033-11-01,,7.65713476629143,82.58238951638633,704.4602739689245,14.065987468244911,120.12435473715846,977.7788411035137,14.657022370334087,116.91829484109898,1044.3889149926044
2033-12-01,,10.04543992793389,74.90076800905436,793.9831996159468,13.840075440818431,112.20253807385643,1051.4455967337335,14.9950514208032,134.19738137699193,1079.975043728369
2034-01-01,,9.051865572261875,77.21426390278509,740.5782137497024,14.448219308803132,112.55272932162225,900.5330362461183,16.848718157443116,131.08764462545696,1097.0499072222046
2034-02-01,,8.817545146899676,94.0440473287583,681.9646574257847,16.419697754495512,104.95083402618393,825.0825938371835,15.745638538320923,119.05900506914784,1090.3930008538482
2034-03-01,,8.411771994835409,81.52344768516578,665.2509646074005,14.67445957249532,106.04434133931858,902.4609089977434,15.223754097587065,115.21054608533396,1128.4061094566437
2034-04-01,,8.28062078540112,81.42816360404913,775.9342987446009,15.278446634307905,111.70724948466659,967.3756464381655,15.456189902937899,130.35254757068643,1236.912700919434
2034-05-01,,7.390722766729656,80.30769923486872,731.7554689696335,15.80631381451221,122.0663419591223,858.1855972257991,15.898343568038882,119.0721022022434,1001.8850530525239
2034-06-01,,7.652870352194885,74.56055266066113,619.2904464133212,15.320154805970198,121.79584358841302,895.697358136204,15.21831255837242,126.05250178695614,1092.8424289195425
2034-07-01,,7.5812139186542815,75.28060839007682,889.7870454848508,16.389542768488372,135.8136786262182,977.3594027250538,17.4760781990538,134.81130552531027,1187.8120300119933
2034-08-01,,7.266538623184498,72.88123071392289,881.6588886940149,16.26404697612634,143.15753413960562,1135.1619049686105,12.593308400512502,145.00133328410772,1210.1789265818502
2034-09-01,,7.153047515554956,83.48867838923589,865.368173563677,15.713475820833352,141.69805801541233,1250.0142484609155,13.818557055645455,137.57799003115633,1402.7074538105967
2034-10-01,,8.84077365193043,82.07597878228295,820.3459100243452,18.382931095235133,133.86207579681297,1061.6163891627893,14.775095115160441,159.52203116870425,1316.1953382593417
2034-11-01,,9.350385471683946,76.20737820514839,715.8983791405285,17.346343750231537,140.45010923654849,1017.7358645285631,16.598870836278184,172.45290600136974,1278.2546988320523
2034-12-01,,9.369667455317732,78.01084471121172,789.6659159361418,17.0829228292741,144.536908569559,929.5511350155358,15.82384161359426,161.80992985667558,1252.6187274081167
2035-01-01,,9.239756495424219,79.85442438404246,723.544666481825,16.127910950111975,135.65583124630137,861.4407321054927,15.945205118366903,152.8690665018018,1257.539767191219
2035-02-01,,12.516010742839816,82.36979997395422,612.4032579921452,16.474305978662557,124.01392726422118,949.3729689444888,16.274786422056135,154.3525570856977,1203.721628636835
2035-03-01,,12.483881871473734,83.82070130322415,787.4800768546108,17.240815099555423,120.18161273140197,898.2514288879217,16.63363971175885,145.39131427555998,1363.8009341371542
2035-04-01,,11.644463505401191,80.28244074388283,761.4230274920815,17.021090191868577,120.65151577421787,928.9281734989254,15.97155547562943,132.4323012848536,1505.4194941569942
2035-05-01,,11.33309488658649,78.54288736147278,785.4858070693456,17.721229463181686,112.2908714097945,998.5151673130807,14.349570039885098,131.97266800119002,1561.4531054258382
2035-06-01,,10.188092512566527,85.661726885159,713.2827649256787,15.547325169652934,135.46911457445458,1051.3661735041173,14.059515858055903,127.23287739346253,1573.024034688018
2035-07-01,,8.884214870823426,86.13640021519045,629.717172720171,17.136281438835603,133.2230149629213,1274.0555480023709,13.587941486022288,129.85539856484525,1499.541334276322
2035-08-01,,9.386229427597709,79.95660737457985,798.6257484824544,16.287684506622142,159.34006415368992,1505.1235992657928,14.437458709736248,143.24709441035503,1579.196256159069
2035-09-01,,8.907785185590754,87.07057895746726,851.2870779459042,15.887620565081608,145.4190663334728,1186.48743568076,14.21644864554345,139.64930728243445,1430.0083870816557
2035-10-01,,9.142807241023139,88.72899048071173,757.7672520060507,18.85028417989747,151.3221151687015,1153.9739310391335,14.912878294483765,135.8584689360655,1189.1336470755905
2035-11-01,,10.163368274673688,87.61138285672897,870.0838424634835,18.145014894384392,160.66660526340758,1141.5007447834546,15.676129636857603,134.5664863728687,1237.5921136353884
2035-12-01,,9.026292423753766,84.85663870312847,787.7888542920076,15.33210894793398,145.91333341523466,1310.3772826918823,12.79449473734308,126.16074324882318,1237.9243270291854
2036-01-01,,11.760706777353567,91.5854988496763,793.1730259867248,18.58855874965511,150.35739148439396,1096.5315829920037,15.9556040413752,134.28173626787242,1160.7490056904921
