date,p_market_used,strike_eur_mwh_hist,markup_hist,markup_path,strike_low,strike_base,strike_high,strike_used_hist_or_base
2039-05-01,138.25672660563254,,,1.1171952725343444,102.58568148876235,154.459761359886,175.48769451795252,154.459761359886
2039-06-01,141.7131386760541,,,1.116728545145696,116.39656385691508,158.25510718174016,208.64314170366234,158.25510718174016
2039-07-01,129.2230481867985,,,1.1162640589612713,116.09460331204639,144.24704428034366,233.00216698580098,144.24704428034366
2039-08-01,137.43582369509693,,,1.1158018032189068,106.80730551463019,153.3511399058649,226.09112063192782,153.3511399058649
2039-09-01,148.03540466430672,,,1.1153417672081185,98.82141715363291,165.1100698476568,246.66139308508474,165.1100698476568
2039-10-01,165.43219085739713,,,1.1148839402698543,91.96409751570356,184.43769279056949,244.3662878594467,184.43769279056949
2039-11-01,157.68734643967275,,,1.1144283117962455,98.66661237837259,175.7312432843942,233.57821765990465,175.7312432843942
2039-12-01,141.58032275401052,,,1.1139748712303623,93.58145083723015,157.71692180865202,219.37239661081097,157.71692180865202
2040-01-01,150.76731776908366,,,1.113523608065969,93.1602948568208,167.88296766065852,228.77126289908824,167.88296766065852
2040-02-01,153.17207636232297,,,1.1130745118472802,112.82733960952206,170.49193412562698,221.99840389613274,170.49193412562698
2040-03-01,156.48554873998,,,1.1126275721687187,103.07108316682407,174.11013617405365,222.4207109826329,174.11013617405365
2040-04-01,174.10843011367393,,,1.1121827786746743,112.05809682272175,193.6403975945112,239.43349279951698,193.6403975945112
2040-05-01,149.17230990060148,,,1.1117401210592643,114.5981635755459,165.84084186758477,229.2925144867723,165.84084186758477
2040-06-01,150.2461192967199,,,1.111299589066094,120.57131172865472,166.96845063322016,216.22336230488065,166.96845063322016
2040-07-01,150.85639382987563,,,1.11086117248802,129.44076854834884,167.58051052717013,235.2917998815769,167.58051052717013
2040-08-01,145.1199644062837,,,1.1104248611669125,131.13177970608933,161.14481632839488,224.31351565701857,161.14481632839488
2040-09-01,146.869183947301,,,1.109990644993421,122.66989720640808,163.02342021932202,242.40947220512552,163.02342021932202
2040-10-01,144.3072949747219,,,1.1095585139067397,121.56893519854066,160.11738775805395,235.6824000075007,160.11738775805395
2040-11-01,139.78594016326608,,,1.1091284578943739,121.07412386124686,155.0405642485985,233.06565599159723,155.0405642485985
2040-12-01,145.8298791871136,,,1.108700466991909,122.47227152681648,161.6816551561265,219.11073137569798,161.6816551561265
2041-01-01,149.75508587407256,,,1.1082745312827786,128.77068810115995,165.96974760430004,224.6010742222265,165.96974760430004
2041-02-01,141.40992608771631,,,1.1078506408980358,122.3349606318691,156.6610772456204,202.4302104405319,156.6610772456204
2041-03-01,144.3452749892615,,,1.1074287860161234,120.8312413661442,159.85211264852137,201.52828962857149,159.85211264852137
2041-04-01,167.7447130917356,,,1.1070089568626469,114.39047639137279,185.6948998589062,216.917242544382,185.6948998589062
2041-05-01,170.3695624451821,,,1.1065911437101483,115.46301525390375,188.5294489596116,208.5644038881948,188.5294489596116
2041-06-01,147.749259101899,,,1.1061753368778806,106.91258550477716,163.43658646050042,221.29302850446766,163.43658646050042
2041-07-01,146.8198676289793,,,1.1057615267315826,128.9844307180851,162.347760983949,228.54520477628984,162.347760983949
2041-08-01,162.7604992670115,,,1.1053497036832571,126.16805904684666,179.90726963613017,294.9450675192895,179.90726963613017
2041-09-01,162.91583084126444,,,1.1049398581909475,131.24117270086282,180.01219502680712,245.20242673149372,180.01219502680712
2041-10-01,156.3656308343892,,,1.1045319807585177,132.08165508985522,172.71083994806307,257.7937082518507,172.71083994806307
2041-11-01,153.73851191529133,,,1.1041260619354314,123.21899633526799,169.746697728844,239.05297239580622,169.746697728844
2041-12-01,158.03754890295494,,,1.1037220923165332,130.7267135876522,174.42953413974587,236.6179070759526,174.42953413974587
2042-01-01,156.15452737385908,,,1.1033200625418313,131.89277213082633,172.2884229083163,241.2497170834728,172.2884229083163
2042-02-01,142.32383738042324,,,1.1029199632962798,142.71521367540885,156.9718014998021,241.0821851100558,156.9718014998021
2042-03-01,149.55267867143232,,,1.1025217853095632,129.85102179928847,164.885086286655,234.71765348630282,164.885086286655
2042-04-01,135.82445648537015,,,1.1021255193558819,138.32863302906242,149.69559964516895,230.9702996359536,149.69559964516895
2042-05-01,135.56480402468003,,,1.101731156253738,146.0702417578982,149.3559682854221,242.43379388892458,149.3559682854221
2042-06-01,135.07858472686928,,,1.101338686865723,140.48141025532902,148.7672711267705,271.28817829308775,148.7672711267705
2042-07-01,164.59504447034794,,,1.1009481020983052,136.7476680763947,181.2106018244157,271.53414009427354,181.2106018244157
2042-08-01,197.3656443369412,,,1.1005593929016204,126.21201586720919,217.21261371110114,293.0485223995836,217.21261371110114
2042-09-01,194.5301759071536,,,1.100172550269261,146.0474217169891,214.01675973210112,277.4742538253983,214.01675973210112
2042-10-01,186.5096377533416,,,1.099787565238068,135.2700039912125,205.1209803981816,282.39251863690873,205.1209803981816
2042-11-01,187.9170939261548,,,1.0994044288879228,138.7028956613896,206.59688532616235,309.87101465559385,206.59688532616235
2042-12-01,185.1214940801247,,,1.0990231323415411,122.80489596046326,203.45280428768473,297.5068977475162,203.45280428768473
2043-01-01,177.9187399249264,,,1.0986436667642667,128.52474474464012,195.46929681719908,280.3737636213538,195.46929681719908
2043-02-01,173.32799268014173,,,1.0982660233638672,134.65504309099904,190.36024525846076,287.6629748029475,190.36024525846076
2043-03-01,171.09413308717683,,,1.0978901933903302,127.07120459231928,187.84257086303145,269.32871118699546,187.84257086303145
2043-04-01,180.1642572450703,,,1.0975161681356602,121.10825690381934,197.73318524661693,276.27564382762375,197.73318524661693
2043-05-01,169.28963696222343,,,1.0971439389336772,129.80639753497746,185.73509911738606,281.76647904346885,185.73509911738606
2043-06-01,165.77904298376848,,,1.0967734971598158,126.98160178718068,181.82206072911518,277.5151450708587,181.82206072911518
2043-07-01,173.58802932946307,,,1.0964048342309254,131.43465657819883,190.32275452144296,269.28920017465947,190.32275452144296
2043-08-01,184.4756584201512,,,1.0960379416050714,139.05817869904712,202.1923209310628,295.579725713835,202.1923209310628
2043-09-01,174.96033817702215,,,1.0956728107813374,131.35697023537358,191.69928550567118,306.55683756047995,191.69928550567118
2043-10-01,168.85492960597674,,,1.0953094332996272,137.48122204718823,184.94839725657081,309.32949372955835,184.94839725657081
2043-11-01,163.44394312645784,,,1.0949478007404705,143.44196135171683,178.96258607066554,307.39321185101215,178.96258607066554
2043-12-01,149.49261934558717,,,1.0945879047248266,138.70007229084422,163.63281298131233,350.39726785175833,163.63281298131233
2044-01-01,151.89689981589686,,,1.0942297369138905,134.01070091272445,166.2101047235844,327.1200274494497,166.2101047235844
2044-02-01,155.28998970582012,,,1.0938732890088996,128.8156428688035,169.8675717896636,311.85030217950475,169.8675717896636
2044-03-01,167.76365337352183,,,1.0935185527509421,109.74983651718148,183.4526674412243,300.56630466503935,183.4526674412243
2044-04-01,185.14764185751923,,,1.0931655199207648,118.45052771835404,202.39701817327858,322.0313653801279,202.39701817327858
2044-05-01,184.42908725258093,,,1.092814182338583,118.95926131047055,201.54672218538042,301.83280317012185,201.54672218538042
2044-06-01,197.586755072258,,,1.092464531863891,135.98415872134325,215.85652188251964,321.4052609584557,215.85652188251964
2044-07-01,187.12078045599796,,,1.0921165603952734,137.35254855497303,204.3577031300836,281.1432122885055,204.3577031300836
2044-08-01,189.6550451079032,,,1.0917702598702177,134.38414043621438,207.05973788315333,281.7104606012796,207.05973788315333
2044-09-01,181.4799463084057,,,1.0914256222649266,135.32854659693027,198.07186332825714,327.6415017606879,198.07186332825714
2044-10-01,203.7329495585276,,,1.0910826395941335,136.0588526891057,222.28948437661674,329.5629304907803,222.28948437661674
2044-11-01,196.6395621653201,,,1.0907413039109162,133.29657999934958,214.4828924366729,294.23772100984735,214.4828924366729
2044-12-01,197.63853490501668,,,1.0904016073065135,131.89293338834636,215.50537612613465,270.47533921417164,215.50537612613465
2045-01-01,195.7490905721916,,,1.0900635419101412,130.48445206478493,213.3789469948122,294.0008218582547,213.3789469948122
2045-02-01,196.27606118288904,,,1.0897270998888113,118.68130014394285,213.88734293042856,287.0402526761605,213.88734293042856
2045-03-01,162.0364839332487,,,1.0893922734471484,119.01377115346558,176.52129361342412,299.25830308931586,176.52129361342412
2045-04-01,175.12967591022232,,,1.0890590548272108,131.3532567785612,190.72655931898245,293.67169399376814,190.72655931898245
2045-05-01,170.9186296324296,,,1.0887274363083095,113.33106916641316,186.08380145704453,280.86547183249166,186.08380145704453
2045-06-01,178.53362415650415,,,1.0883974102068308,123.5778405812442,194.3155341667788,302.465389704178,194.3155341667788
2045-07-01,189.19481061457853,,,1.0880689688760565,118.87282420140562,205.85700250210525,317.93366336226563,205.85700250210525
2045-08-01,203.33773963976944,,,1.087742104705988,137.8688369781212,221.17902088192102,284.1595578337192,221.17902088192102
2045-09-01,217.63606676196173,,,1.0874168101231698,135.15162851133672,236.66111748604564,314.9283681820019,236.66111748604564
2045-10-01,223.1497938620201,,,1.0870930775905132,136.18081819738535,242.58459617315202,300.43451023294193,242.58459617315202
2045-11-01,216.1887071639104,,,1.0867708996071228,142.53249738301204,234.94759576942374,312.2871089877752,234.94759576942374
2045-12-01,194.7733578347484,,,1.086450268708122,131.27858895907536,211.61156695674558,290.1947841282195,211.61156695674558
