date,price_eur_mwh_forecast,log_price_shifted_forecast,mu_log_shifted
2039-07-01,81.54245999438939,5.640283270998889,10.224711638434046
2039-08-01,90.29821656855955,5.670908727603376,10.22554083267181
2039-09-01,91.22380659072292,5.674092066383111,10.226370026909574
2039-10-01,80.03535171077118,5.634915851309515,10.227199221147337
2039-11-01,90.29862914760832,5.670910148827248,10.228028415385102
2039-12-01,91.72757227843869,5.675820395130163,10.228857609622866
2040-01-01,82.36478722674906,5.643199806721093,10.22968680386063
2040-02-01,76.81934483378916,5.623365108706811,10.230515998098394
2040-03-01,77.20883144413546,5.624771126274824,10.231345192336159
2040-04-01,69.50261269011042,5.59657808488503,10.232174386573922
2040-05-01,67.73260227976863,5.589988729736874,10.233003580811687
2040-06-01,75.64598015713221,5.619117361788172,10.23383277504945
2040-07-01,84.35788468930582,5.650233602186047,10.234661969287215
2040-08-01,93.20119882295933,5.680859058759115,10.235491163524978
2040-09-01,94.13604473725479,5.684042397510386,10.236320357762743
2040-10-01,82.83570529811294,5.644866182411004,10.237149552000506
2040-11-01,93.20161550504315,5.680860479905377,10.23797874623827
2040-12-01,94.64484806127126,5.68577072618713,10.238807940476034
2041-01-01,85.1884351516693,5.653150137758885,10.239637134713798
2041-02-01,79.58753832889005,5.6333154397272365,10.240466328951563
2041-03-01,79.98091980100014,5.634721457279515,10.241295523189326
2041-04-01,72.19763885437624,5.606528415875468,10.24212471742709
2041-05-01,70.40992833619299,5.599939060714397,10.242953911664854
2041-06-01,78.40243999006759,5.629067692753997,10.243783105902619
2041-07-01,87.20146356550998,5.660183933141273,10.244612300140382
2041-08-01,96.13321083856891,5.690809389704741,10.245441494378147
2041-09-01,97.0774052095104,5.693992728447314,10.24627068861591
2041-10-01,85.66406237277067,5.654816513340053,10.247099882853675
2041-11-01,96.13363168045043,5.690810810827287,10.247929077091438
2041-12-01,97.59129656041682,5.695721057102574,10.248758271329203
2042-01-01,88.0403195194366,5.663100468668471,10.249587465566966
2042-02-01,82.3834137266116,5.643265770631515,10.25041665980473
2042-03-01,82.78072901210379,5.644671788178986,10.251245854042494
2042-04-01,74.91961525445168,5.616478746770582,10.252075048280258
2042-05-01,73.1140276299339,5.609889391605567,10.252904242518023
2042-06-01,81.18646439964851,5.639018023641592,10.253733436755786
2042-07-01,90.0734782102125,5.670134264025631,10.25456263099355
2042-08-01,99.09454295540507,5.700759720586163,10.255391825231314
2042-09-01,100.0481792692861,5.70394305932608,10.256221019469079
2042-10-01,88.52070300318843,5.664766844216409,10.257050213706842
2042-11-01,99.09496800353827,5.700761141701463,10.257879407944607
2042-12-01,100.5672095317405,5.705671387974771,10.25870860218237
2043-01-01,90.9207227196465,5.6730507995388795,10.259537796420135
2043-02-01,85.20724786833222,5.653216101500301,10.260366990657898
2043-03-01,85.60853630626599,5.654622119046303,10.261196184895663
2043-04-01,77.66881141055563,5.626429077636569,10.262025379133426
2043-05-01,75.84516790943604,5.6198397224703465,10.26285457337119
2043-06-01,83.9983290466327,5.64896835450528,10.263683767608955
2043-07-01,92.97421299510637,5.680084594888328,10.264512961846718
2043-08-01,102.0854883875678,5.7107100514479665,10.265342156084483
2043-09-01,103.0486610643494,5.71389339018707,10.266171350322246
2043-10-01,91.4059100352859,5.674717175076665,10.26700054456001
2043-11-01,102.08591768551321,5.7107114725610515,10.267829738797774
2043-12-01,103.57288162882418,5.7156217188337575,10.268658933035539
2044-01-01,93.82992994839128,5.683001130397317,10.269488127273302
2044-02-01,88.05932034839117,5.663166432358245,10.270317321511067
2044-03-01,88.4646216705761,5.664572449903796,10.27114651574883
2044-04-01,80.44549952576034,5.6363794084936565,10.271975709986595
2044-05-01,78.6036195895199,5.629790053327066,10.272804904224358
2044-06-01,86.83831233802204,5.658918685361666,10.273634098462123
