Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jun 5, 2021;Jun 6, 2021;19,501.50;2,283.00;6,811.75;33,079.50;72,579.00;0.00;124,920.25;4,030.00;14,152.00;6,140.00;18,911.75
Jun 6, 2021;Jun 7, 2021;20,434.75;2,392.75;745.25;31,410.50;63,099.50;0.00;125,267.00;3,799.50;12,171.00;3,540.00;19,032.50
Jun 7, 2021;Jun 8, 2021;20,062.75;2,350.00;453.00;23,116.75;75,519.50;0.00;127,924.50;14,163.00;13,765.25;11,203.50;19,464.25
Jun 8, 2021;Jun 9, 2021;19,574.00;2,291.25;1,734.25;26,307.75;75,870.00;0.00;133,568.00;17,675.50;14,583.25;7,055.50;19,585.25
Jun 9, 2021;Jun 10, 2021;18,667.50;2,184.75;1,836.75;11,880.75;82,350.50;0.00;128,627.25;17,089.00;14,234.00;7,729.00;19,379.25
Jun 10, 2021;Jun 11, 2021;19,125.00;2,239.50;1,023.25;16,588.75;76,447.25;0.00;129,121.75;16,074.25;14,281.75;6,831.25;19,324.50
Jun 11, 2021;Jun 12, 2021;20,352.00;2,381.75;2,976.50;18,722.25;80,923.75;0.00;127,170.00;16,490.75;14,298.00;7,179.25;19,188.50
Jun 12, 2021;Jun 13, 2021;22,508.75;2,635.75;18,256.00;137,522.00;46,123.25;0.00;88,687.75;3,199.50;11,036.00;6,960.25;19,310.25
Jun 13, 2021;Jun 14, 2021;22,783.50;2,667.50;16,969.25;117,041.00;59,379.00;0.00;76,494.75;2.25;9,541.00;6,105.00;19,197.75
Jun 14, 2021;Jun 15, 2021;21,995.75;2,574.50;3,318.75;13,338.75;93,569.00;0.00;124,723.00;3,779.50;12,898.75;10,759.50;19,349.75
Jun 15, 2021;Jun 16, 2021;22,819.75;2,671.50;4,829.75;23,071.75;72,413.25;0.00;133,881.75;16,590.75;13,936.75;10,847.25;19,271.00
Jun 16, 2021;Jun 17, 2021;20,615.25;2,414.25;2,379.25;33,712.00;87,786.50;1.25;125,211.00;24,600.75;16,384.00;9,043.00;18,922.25
Jun 17, 2021;Jun 18, 2021;13,448.50;1,574.50;10,852.00;76,673.50;88,393.75;0.00;120,881.00;21,321.25;14,747.00;10,118.50;18,904.75
Jun 18, 2021;Jun 19, 2021;12,827.50;1,502.00;9,083.75;65,505.00;89,150.50;0.00;122,810.50;22,524.25;16,367.00;11,948.50;18,925.50
Jun 19, 2021;Jun 20, 2021;14,385.00;1,684.25;7,630.00;38,073.75;78,807.75;0.00;131,549.00;5,031.25;14,873.50;8,199.75;19,313.25
Jun 20, 2021;Jun 21, 2021;16,075.50;1,883.25;7,148.25;60,233.25;68,720.25;0.00;104,601.00;3,504.25;14,026.00;8,314.25;19,089.00
Jun 21, 2021;Jun 22, 2021;16,294.00;1,906.50;4,446.50;62,117.75;77,115.75;0.00;141,788.75;11,176.75;15,821.25;8,237.25;19,212.50
Jun 22, 2021;Jun 23, 2021;16,836.75;1,971.25;5,789.25;37,479.50;41,505.00;0.50;143,190.75;12,257.25;16,310.25;7,587.00;19,147.50
Jun 23, 2021;Jun 24, 2021;16,534.50;1,935.50;2,412.25;11,381.25;46,620.25;0.00;143,352.75;12,985.25;15,856.50;8,511.50;19,006.00
Jun 24, 2021;Jun 25, 2021;16,350.50;1,913.25;1,220.75;9,161.25;34,126.00;7.75;146,299.75;10,756.50;18,449.00;9,098.50;18,445.00
Jun 25, 2021;Jun 26, 2021;16,656.50;1,950.25;1,131.75;6,256.50;52,336.25;0.50;145,356.00;13,119.25;17,034.25;6,041.75;18,972.25
Jun 26, 2021;Jun 27, 2021;16,626.00;1,946.00;2,051.75;7,008.25;73,850.50;0.00;137,370.50;10,894.00;13,425.50;5,871.00;19,138.00
Jun 27, 2021;Jun 28, 2021;16,750.00;1,961.75;416.25;7,348.50;80,229.75;0.00;119,952.25;3,875.00;10,850.25;4,785.00;19,058.75
Jun 28, 2021;Jun 29, 2021;16,304.50;1,908.75;95.25;17,416.75;76,416.25;151.50;149,028.50;13,223.00;18,754.00;8,634.50;19,217.00
Jun 29, 2021;Jun 30, 2021;15,984.50;1,870.75;942.25;30,045.25;46,969.00;324.25;154,721.75;13,286.50;26,170.50;10,640.75;19,892.25
Jun 30, 2021;Jul 1, 2021;16,772.75;1,964.00;12,179.00;76,387.25;30,707.00;0.00;155,796.25;11,862.00;16,130.25;7,160.00;19,079.50
Jul 1, 2021;Jul 2, 2021;20,567.75;1,915.50;16,709.25;99,558.50;28,552.75;0.00;157,301.50;10,717.75;19,050.75;7,160.75;18,826.50
Jul 2, 2021;Jul 3, 2021;20,137.50;1,901.00;11,713.00;54,869.00;55,366.75;0.00;155,888.00;13,314.50;19,040.75;5,953.75;18,395.25
Jul 3, 2021;Jul 4, 2021;19,882.00;1,901.25;1,635.50;24,914.75;72,511.00;0.00;141,010.00;13,049.75;16,834.75;4,685.50;18,541.25
Jul 4, 2021;Jul 5, 2021;20,580.50;1,882.75;187.25;12,609.75;77,824.50;0.00;137,853.50;11,234.50;15,611.25;4,145.25;18,472.00
Jul 5, 2021;Jul 6, 2021;20,818.50;1,910.75;1,597.75;36,119.25;54,860.75;0.00;138,888.25;12,076.50;18,690.00;11,445.50;18,580.75
Jul 6, 2021;Jul 7, 2021;20,937.00;936.00;3,799.25;67,703.50;68,623.25;0.00;137,038.75;8,054.75;15,845.25;1,338.25;18,047.50
Jul 7, 2021;Jul 8, 2021;20,547.50;1,116.25;3,413.00;26,552.75;46,467.00;0.00;143,227.25;13,277.75;17,415.25;9,005.75;18,433.75
Jul 8, 2021;Jul 9, 2021;20,065.50;977.75;1,487.00;24,125.25;35,438.25;0.00;143,709.25;13,279.25;17,867.50;11,073.50;18,492.25
Jul 9, 2021;Jul 10, 2021;19,902.00;923.75;7,676.25;85,704.25;22,792.75;0.00;136,143.00;13,329.00;18,754.75;8,054.00;18,241.75
Jul 10, 2021;Jul 11, 2021;20,683.00;864.75;13,372.50;70,882.50;67,971.75;0.00;130,916.75;10,425.00;16,471.25;7,774.75;18,464.00
Jul 11, 2021;Jul 12, 2021;20,769.50;805.50;1,528.75;38,559.50;65,951.25;0.00;130,854.75;4,121.00;15,995.50;5,007.25;18,274.75
Jul 12, 2021;Jul 13, 2021;20,898.75;1,040.25;13,451.75;27,815.00;68,151.25;0.00;134,856.75;13,236.75;17,911.50;4,053.25;18,037.25
Jul 13, 2021;Jul 14, 2021;20,512.25;1,048.75;5,919.50;33,066.75;69,837.00;0.00;136,289.50;13,227.50;18,260.00;2,865.00;18,329.00
Jul 14, 2021;Jul 15, 2021;19,997.75;1,028.75;3,628.75;47,172.75;49,670.75;0.00;133,000.50;14,644.75;18,484.50;3,790.00;18,479.75
Jul 15, 2021;Jul 16, 2021;19,919.25;1,045.50;476.00;9,051.25;67,604.50;0.00;131,949.50;15,850.50;18,484.50;3,170.75;18,176.50
Jul 16, 2021;Jul 17, 2021;19,574.50;1,049.75;1,469.50;41,150.75;65,515.25;0.00;132,770.00;15,625.50;18,070.25;2,077.25;17,959.25
Jul 17, 2021;Jul 18, 2021;19,902.75;1,040.50;3,161.50;86,442.00;51,678.50;0.00;121,426.25;1,120.25;13,280.25;6,162.25;17,476.25
Jul 18, 2021;Jul 19, 2021;20,194.75;1,090.00;17,818.75;80,236.50;80,360.75;0.00;86,154.75;814.25;11,534.00;5,211.25;17,385.50
Jul 19, 2021;Jul 20, 2021;20,319.50;1,099.75;8,424.00;50,563.75;55,951.00;0.00;118,564.50;11,214.00;15,789.50;6,792.00;17,666.75
Jul 20, 2021;Jul 21, 2021;20,281.00;1,107.25;7,615.25;26,856.75;54,340.25;0.00;122,899.00;14,115.25;15,239.75;4,797.75;17,315.00
Jul 21, 2021;Jul 22, 2021;20,148.00;1,120.50;4,200.00;19,877.00;45,173.75;0.00;127,047.00;14,543.50;15,262.00;4,680.75;17,578.25
Jul 22, 2021;Jul 23, 2021;20,634.50;1,143.75;1,787.00;8,108.00;53,909.00;0.00;133,633.50;15,268.50;14,653.50;5,764.50;17,433.75
Jul 23, 2021;Jul 24, 2021;21,011.50;1,163.00;239.00;8,609.25;69,300.25;0.00;144,077.75;14,693.50;13,919.50;4,618.75;17,807.00
Jul 24, 2021;Jul 25, 2021;21,133.25;1,158.75;7,898.25;50,233.75;74,199.75;0.00;149,326.75;2,600.50;10,373.25;1,801.25;17,297.25
Jul 25, 2021;Jul 26, 2021;21,155.25;1,148.50;16,911.00;53,664.25;63,320.75;0.00;138,833.75;5,114.25;9,893.50;757.75;17,269.50
Jul 26, 2021;Jul 27, 2021;20,824.50;1,162.50;3,167.00;23,110.00;61,186.00;96.25;161,860.50;14,135.50;11,546.50;4,639.00;17,565.50
Jul 27, 2021;Jul 28, 2021;20,905.75;1,160.50;810.75;49,147.25;68,856.00;0.00;156,651.00;15,132.25;11,634.00;3,967.75;17,397.75
Jul 28, 2021;Jul 29, 2021;20,697.50;1,140.75;1,499.25;58,447.00;53,826.25;0.00;149,622.00;7,392.50;9,535.50;3,390.75;17,356.25
Jul 29, 2021;Jul 30, 2021;20,222.75;1,111.00;18,566.25;155,985.00;63,784.75;0.00;91,407.25;2,239.00;9,467.25;3,567.25;17,365.75
Jul 30, 2021;Jul 31, 2021;20,088.25;1,108.00;20,732.00;89,048.50;80,803.00;0.00;125,692.00;2,444.00;10,202.00;8,531.00;17,407.50
Jul 31, 2021;Aug 1, 2021;19,729.50;1,147.00;11,681.00;169,317.50;63,660.50;0.00;71,677.00;1,943.50;8,096.50;3,056.75;16,759.50
Aug 1, 2021;Aug 2, 2021;21,194.25;1,175.50;8,691.75;41,813.75;43,442.00;0.00;101,892.25;1,754.50;9,314.25;1,582.00;16,924.25
Aug 2, 2021;Aug 3, 2021;19,051.00;1,039.25;13,867.50;83,817.00;56,563.00;0.00;136,209.50;6,352.00;10,925.50;5,621.75;17,350.25
Aug 3, 2021;Aug 4, 2021;19,503.25;997.00;2,294.00;15,889.25;54,857.25;0.00;152,586.75;14,851.00;11,124.25;6,361.75;17,567.75
Aug 4, 2021;Aug 5, 2021;19,673.75;998.00;27.25;13,253.25;54,255.00;0.00;154,154.25;15,471.25;11,408.50;4,926.00;17,649.25
Aug 5, 2021;Aug 6, 2021;19,584.50;1,024.75;4,740.25;25,831.00;49,494.00;0.50;154,352.25;14,067.00;11,271.50;4,247.25;17,653.00
Aug 6, 2021;Aug 7, 2021;19,713.00;1,043.25;7,961.50;38,113.75;59,903.25;6.00;132,492.50;2,477.25;11,901.25;6,910.75;17,803.25
Aug 7, 2021;Aug 8, 2021;19,840.00;1,056.50;1,847.75;59,239.50;58,685.00;150.50;113,086.75;2,045.75;12,056.50;9,204.75;18,031.00
Aug 8, 2021;Aug 9, 2021;19,427.50;1,032.75;7,151.25;130,460.50;56,733.25;0.00;61,949.50;1,981.25;8,973.00;2,772.00;17,447.75
Aug 9, 2021;Aug 10, 2021;19,592.25;1,046.25;4,135.75;77,565.25;60,248.50;240.00;136,768.75;2,475.50;11,720.50;7,227.50;18,168.25
Aug 10, 2021;Aug 11, 2021;19,781.50;1,040.75;2,576.25;42,899.00;51,623.75;487.25;169,165.50;3,307.00;14,275.00;9,616.25;18,840.25
Aug 11, 2021;Aug 12, 2021;20,253.50;1,056.50;6,359.75;22,790.75;66,593.00;481.25;173,697.00;3,708.75;14,227.00;9,744.25;18,151.75
Aug 12, 2021;Aug 13, 2021;20,251.25;1,052.00;1,465.50;13,634.25;73,867.00;177.50;174,272.50;2,658.00;12,248.50;7,815.25;17,294.25
Aug 13, 2021;Aug 14, 2021;19,899.25;1,033.75;5,644.50;38,882.75;69,599.00;0.00;168,055.25;2,616.25;12,755.75;6,811.50;16,721.25
Aug 14, 2021;Aug 15, 2021;19,463.25;1,014.75;16,609.50;56,502.00;74,144.75;0.00;136,348.25;1,121.75;12,505.75;8,004.50;16,940.50
Aug 15, 2021;Aug 16, 2021;19,764.75;1,008.00;14,322.50;32,660.75;65,547.25;0.25;142,204.50;938.75;11,404.50;4,658.25;17,069.00
Aug 16, 2021;Aug 17, 2021;19,330.25;1,000.75;11,697.00;155,164.50;47,283.25;2.00;145,130.50;2,337.75;13,432.25;7,590.00;16,638.00
Aug 17, 2021;Aug 18, 2021;19,329.25;1,015.50;22,200.25;261,227.75;36,384.25;18.50;129,177.50;2,529.00;13,853.00;7,039.50;16,806.75
Aug 18, 2021;Aug 19, 2021;19,277.50;1,024.50;23,280.75;160,502.50;35,931.00;148.50;143,122.75;2,286.75;15,012.25;6,084.25;17,438.50
Aug 19, 2021;Aug 20, 2021;19,146.25;1,022.50;19,525.00;104,046.75;28,349.50;0.00;148,334.00;10,491.00;16,420.50;8,783.50;17,257.25
Aug 20, 2021;Aug 21, 2021;19,224.75;1,030.50;6,737.75;28,561.25;39,591.25;0.50;153,049.00;15,420.25;18,422.25;13,030.75;17,221.25
Aug 21, 2021;Aug 22, 2021;19,838.75;1,055.25;1,953.75;11,294.00;61,995.25;2.50;147,701.75;13,426.75;17,805.50;7,074.00;16,819.00
Aug 22, 2021;Aug 23, 2021;19,653.25;1,008.00;4,324.50;47,608.00;32,569.75;0.00;144,966.50;1,600.00;16,805.25;5,740.50;16,543.50
Aug 23, 2021;Aug 24, 2021;19,556.00;1,010.75;5,450.75;123,939.25;30,732.50;1.25;153,586.25;12,691.50;19,742.25;8,470.50;16,142.75
Aug 24, 2021;Aug 25, 2021;19,435.25;1,007.00;1,194.25;68,904.50;58,955.00;5.75;154,225.00;13,810.75;20,294.50;10,484.50;16,685.00
Aug 25, 2021;Aug 26, 2021;19,442.00;999.75;16,448.00;93,449.75;53,256.50;1.25;147,666.50;8,473.25;22,964.75;8,284.50;17,219.50
Aug 26, 2021;Aug 27, 2021;19,139.25;1,009.75;11,266.50;101,645.75;37,918.25;0.00;148,132.25;12,559.75;24,815.75;12,654.00;17,166.00
Aug 27, 2021;Aug 28, 2021;19,266.25;1,004.75;5,265.00;56,591.50;33,008.50;51.75;150,803.00;14,465.00;17,744.00;10,074.00;17,025.50
Aug 28, 2021;Aug 29, 2021;19,528.75;1,017.50;8,111.75;17,934.75;36,970.75;196.00;139,068.75;1,937.25;12,657.00;4,190.75;17,561.50
Aug 29, 2021;Aug 30, 2021;20,049.00;1,030.50;14,840.00;36,828.25;23,409.50;261.00;153,749.25;1,262.75;14,139.50;3,998.50;17,570.25
Aug 30, 2021;Aug 31, 2021;19,654.00;1,030.75;13,606.00;87,217.50;24,613.00;339.50;168,072.50;6,856.50;15,965.50;12,089.00;17,696.00
Aug 31, 2021;Sep 1, 2021;19,916.75;1,045.50;8,881.75;104,519.50;43,173.75;366.75;147,432.25;15,821.50;16,157.50;8,602.50;18,437.25
Sep 1, 2021;Sep 2, 2021;19,871.75;1,040.25;5,681.25;56,136.00;56,824.00;474.00;149,681.25;14,786.50;19,937.50;8,400.50;17,462.75
Sep 2, 2021;Sep 3, 2021;19,526.50;1,027.50;2,892.25;22,277.75;57,011.75;373.25;146,671.50;15,619.50;21,594.25;9,073.50;17,378.75
Sep 3, 2021;Sep 4, 2021;19,171.50;1,002.75;9,078.50;34,782.50;68,787.00;163.25;139,403.75;15,627.50;22,479.50;8,788.75;16,214.50
Sep 4, 2021;Sep 5, 2021;18,506.00;1,005.50;6,027.75;16,917.00;46,935.50;0.00;133,198.25;14,802.75;24,988.50;7,191.75;15,683.75
Sep 5, 2021;Sep 6, 2021;19,727.75;1,007.00;10,781.50;33,406.25;56,786.75;0.00;135,259.50;6,837.25;20,720.75;3,018.25;16,171.25
Sep 6, 2021;Sep 7, 2021;18,857.00;1,008.75;1,330.25;18,126.50;62,732.50;0.00;150,172.75;16,243.00;23,084.00;12,530.00;16,553.00
Sep 7, 2021;Sep 8, 2021;19,586.25;1,011.50;249.00;6,553.75;56,370.75;0.00;148,968.75;17,646.25;26,042.75;11,166.00;16,771.00
Sep 8, 2021;Sep 9, 2021;19,673.75;1,000.50;883.50;19,252.50;66,000.00;0.00;146,483.50;17,531.75;24,014.75;8,619.75;16,549.00
Sep 9, 2021;Sep 10, 2021;19,503.50;1,009.75;1,639.75;42,983.50;65,756.75;0.00;146,555.50;18,197.25;26,929.25;10,684.50;16,553.75
Sep 10, 2021;Sep 11, 2021;19,671.50;1,039.00;1,688.00;31,058.25;50,646.50;0.00;168,245.00;20,158.75;25,888.50;9,735.00;17,115.50
Sep 11, 2021;Sep 12, 2021;19,764.00;1,037.50;3,215.75;28,921.50;36,065.50;0.00;176,839.25;18,901.75;25,821.75;3,301.00;17,173.25
Sep 12, 2021;Sep 13, 2021;19,265.00;1,008.75;12,927.25;35,778.50;39,155.75;0.00;172,212.75;13,216.25;21,228.25;4,298.50;16,663.25
Sep 13, 2021;Sep 14, 2021;19,270.25;1,011.75;5,366.50;23,435.50;41,701.00;0.75;178,480.00;20,630.25;28,355.00;13,355.50;16,876.50
Sep 14, 2021;Sep 15, 2021;19,720.00;1,037.00;332.00;29,218.00;57,495.50;0.25;174,599.00;21,526.50;30,287.00;7,821.50;16,807.25
Sep 15, 2021;Sep 16, 2021;20,191.25;1,049.75;11,788.00;60,366.25;22,102.00;0.00;176,542.50;21,676.75;29,694.00;8,081.00;16,724.00
Sep 16, 2021;Sep 17, 2021;20,535.75;1,089.75;12,718.50;77,227.50;26,845.50;5.00;172,897.75;20,725.25;28,994.25;8,670.25;16,727.75
Sep 17, 2021;Sep 18, 2021;20,159.50;1,058.75;8,942.75;82,218.25;21,672.25;7.50;173,168.25;21,474.50;29,504.00;8,119.00;16,496.00
Sep 18, 2021;Sep 19, 2021;19,940.00;1,070.00;18,188.50;45,524.75;19,130.50;6.50;175,473.50;19,427.25;25,034.25;6,805.75;16,202.50
Sep 19, 2021;Sep 20, 2021;20,385.00;1,079.75;14,805.00;25,454.75;21,297.25;0.00;174,340.50;10,494.00;22,153.00;4,371.75;16,530.50
Sep 20, 2021;Sep 21, 2021;19,959.50;1,074.75;6,242.50;13,568.25;25,499.25;91.50;174,459.00;20,382.50;26,984.75;11,504.25;17,101.50
Sep 21, 2021;Sep 22, 2021;19,809.25;1,075.00;3,329.75;45,810.25;26,018.00;677.75;172,230.25;20,244.25;31,603.25;8,495.50;18,482.25
Sep 22, 2021;Sep 23, 2021;19,632.50;1,068.50;6,775.50;69,693.75;34,708.25;595.00;172,516.50;20,548.25;29,958.25;11,620.00;18,308.75
Sep 23, 2021;Sep 24, 2021;19,321.25;1,047.75;22,421.25;220,850.25;38,806.25;481.50;135,875.75;9,897.75;23,936.25;5,067.75;17,199.00
Sep 24, 2021;Sep 25, 2021;19,295.00;1,034.50;23,617.25;167,544.50;25,038.25;580.25;155,325.25;15,315.25;24,140.00;13,831.00;17,581.25
Sep 25, 2021;Sep 26, 2021;19,484.25;1,014.75;13,318.75;64,293.50;29,165.00;701.25;169,530.75;19,092.75;18,859.50;11,737.75;18,369.00
Sep 26, 2021;Sep 27, 2021;19,580.25;1,005.50;6,539.50;39,732.75;47,928.50;496.50;174,589.50;17,491.25;14,949.25;5,522.50;18,182.25
Sep 27, 2021;Sep 28, 2021;19,447.50;1,000.00;15,889.50;41,690.75;26,473.00;625.75;174,978.75;18,857.00;18,827.75;11,966.00;18,503.25
Sep 28, 2021;Sep 29, 2021;19,390.00;1,004.50;5,183.50;28,829.75;28,070.00;699.25;173,380.75;19,688.75;18,511.50;12,079.00;18,766.50
Sep 29, 2021;Sep 30, 2021;19,409.00;999.75;8,665.00;77,203.00;20,768.25;661.25;170,137.50;15,714.25;17,279.75;9,697.50;18,904.75
Sep 30, 2021;Oct 1, 2021;18,889.00;975.50;23,142.25;171,972.00;44,720.25;603.50;132,250.00;9,259.75;16,387.25;7,956.00;19,005.00
Oct 1, 2021;Oct 2, 2021;18,968.00;976.50;21,398.75;134,224.25;55,177.25;649.50;138,478.75;7,628.50;19,181.25;12,942.75;19,323.50
Oct 2, 2021;Oct 3, 2021;19,341.25;994.00;9,723.00;102,887.75;43,735.00;646.50;149,984.75;8,476.50;18,676.25;8,666.75;19,697.00
Oct 3, 2021;Oct 4, 2021;19,742.00;997.00;21,982.00;199,937.75;28,341.00;269.25;85,409.25;3,401.25;14,705.00;4,122.75;19,165.50
Oct 4, 2021;Oct 5, 2021;19,483.50;973.75;5,327.00;35,152.50;12,571.75;718.25;167,839.75;17,690.50;23,971.00;13,892.25;20,690.25
Oct 5, 2021;Oct 6, 2021;19,610.00;978.75;11,026.75;44,067.00;8,800.50;842.00;171,031.25;18,771.50;27,368.00;10,365.25;21,246.50
Oct 6, 2021;Oct 7, 2021;19,062.25;980.00;3,686.25;69,976.00;35,454.75;791.75;170,184.75;17,887.25;29,468.50;6,716.25;21,023.75
Oct 7, 2021;Oct 8, 2021;19,480.50;969.00;84.25;9,754.00;52,451.75;937.00;175,115.25;21,961.50;33,451.00;10,159.50;21,469.25
Oct 8, 2021;Oct 9, 2021;19,076.50;966.50;1,259.50;44,638.00;38,624.50;957.25;175,503.00;21,630.75;29,685.75;7,302.75;20,789.50
Oct 9, 2021;Oct 10, 2021;19,193.50;1,000.50;1,606.00;76,631.00;54,938.00;862.25;163,359.00;17,397.75;23,552.50;5,381.25;20,344.75
Oct 10, 2021;Oct 11, 2021;18,665.25;948.75;7,569.25;48,940.00;54,135.75;792.75;171,013.25;15,164.50;22,153.00;8,489.75;20,243.25
Oct 11, 2021;Oct 12, 2021;17,829.75;890.25;17,421.75;94,643.75;24,371.75;846.25;173,381.50;20,776.50;28,017.75;6,006.25;20,252.25
Oct 12, 2021;Oct 13, 2021;18,556.25;915.50;14,760.00;120,883.75;27,128.50;802.25;171,312.00;19,305.25;28,922.75;5,196.25;20,526.50
Oct 13, 2021;Oct 14, 2021;18,463.25;932.00;6,492.25;70,648.00;39,816.25;866.00;174,651.00;20,989.00;28,842.00;5,091.25;20,480.50
Oct 14, 2021;Oct 15, 2021;19,280.25;955.75;15,023.50;108,378.75;11,109.50;815.50;167,042.50;19,205.00;27,068.75;2,682.75;20,225.00
Oct 15, 2021;Oct 16, 2021;19,167.50;961.25;23,198.75;187,498.50;17,290.75;703.50;153,561.75;6,672.75;24,432.50;8,257.75;20,105.25
Oct 16, 2021;Oct 17, 2021;19,074.00;960.75;22,897.00;55,214.00;27,806.25;891.00;178,058.75;7,788.25;24,657.75;8,732.75;20,628.75
Oct 17, 2021;Oct 18, 2021;18,987.00;960.00;13,006.50;53,014.75;22,043.50;564.75;179,574.25;6,231.75;19,351.25;7,640.00;19,816.00
Oct 18, 2021;Oct 19, 2021;19,130.25;978.50;1,842.25;48,303.50;31,949.50;777.25;181,176.25;19,570.25;22,301.25;10,963.50;20,018.75
Oct 19, 2021;Oct 20, 2021;18,857.00;976.50;9,146.00;116,645.50;19,118.50;600.50;173,217.75;18,214.50;22,725.75;9,062.50;19,099.50
Oct 20, 2021;Oct 21, 2021;19,201.00;978.00;24,699.75;262,972.50;20,483.75;377.75;103,011.50;4,381.50;17,995.00;10,268.00;17,783.75
Oct 21, 2021;Oct 22, 2021;19,555.25;987.00;22,971.75;317,978.25;17,020.00;425.50;102,463.25;6,317.00;19,645.00;14,273.25;17,902.75
Oct 22, 2021;Oct 23, 2021;19,688.75;1,000.25;24,131.00;311,748.75;20,689.50;520.75;99,483.00;7,228.25;21,202.75;10,117.00;18,090.25
Oct 23, 2021;Oct 24, 2021;19,760.50;995.00;17,661.00;153,732.50;30,695.00;833.25;151,053.50;14,996.75;23,333.75;14,844.75;18,992.75
Oct 24, 2021;Oct 25, 2021;19,439.25;1,023.75;8,542.50;73,645.25;43,352.50;417.50;156,403.00;8,568.00;14,722.50;6,603.00;18,361.75
Oct 25, 2021;Oct 26, 2021;19,854.00;1,031.25;8,775.00;94,983.25;34,030.50;815.75;170,512.00;11,101.25;26,367.50;12,047.75;19,128.25
Oct 26, 2021;Oct 27, 2021;19,942.00;1,051.50;14,182.00;103,874.25;17,999.50;913.50;170,827.00;11,704.75;26,402.75;12,683.00;19,089.25
Oct 27, 2021;Oct 28, 2021;19,770.25;1,062.50;22,448.50;129,039.00;12,326.25;797.00;165,744.25;10,574.00;23,369.50;12,835.75;18,543.75
Oct 28, 2021;Oct 29, 2021;19,782.25;1,057.25;13,267.25;81,593.00;39,836.00;898.50;169,103.75;10,082.50;23,537.75;11,600.50;18,842.75
Oct 29, 2021;Oct 30, 2021;19,063.75;1,050.00;10,028.25;103,610.00;38,995.00;728.50;150,904.75;8,644.50;19,023.00;13,480.25;18,633.25
Oct 30, 2021;Oct 31, 2021;20,154.75;1,039.50;8,349.25;124,224.75;31,929.25;398.75;142,543.00;7,927.25;10,791.00;10,296.25;17,896.00
Oct 31, 2021;Nov 1, 2021;20,018.50;1,061.75;12,757.50;148,542.50;28,762.50;275.25;111,229.50;7,694.75;9,232.00;4,960.50;18,386.00
Nov 1, 2021;Nov 2, 2021;20,280.00;994.00;11,475.75;98,142.50;7,753.00;501.25;119,930.75;8,965.00;20,740.50;10,045.75;18,277.00
Nov 2, 2021;Nov 3, 2021;20,297.75;1,009.25;1,058.25;20,173.25;16,938.50;748.00;139,701.50;11,386.25;37,813.50;12,811.50;18,865.50
Nov 3, 2021;Nov 4, 2021;19,979.00;992.00;504.25;26,620.25;21,468.50;1,253.25;147,083.25;11,888.00;40,979.50;12,995.50;20,345.50
Nov 4, 2021;Nov 5, 2021;19,719.75;981.75;16,810.25;174,458.75;2,155.50;1,315.25;147,423.25;11,431.25;40,251.50;10,182.75;20,163.25
Nov 5, 2021;Nov 6, 2021;19,726.25;959.50;23,516.50;160,393.25;8,805.75;1,353.50;164,328.25;11,372.25;37,860.00;10,427.00;19,857.50
Nov 6, 2021;Nov 7, 2021;19,462.00;981.50;24,411.75;183,928.00;19,044.75;650.25;117,349.25;11,101.25;21,288.25;7,982.50;17,756.00
Nov 7, 2021;Nov 8, 2021;19,447.00;987.50;22,608.25;258,217.00;10,430.75;549.50;88,344.50;8,872.25;17,973.50;3,858.00;17,759.00
Nov 8, 2021;Nov 9, 2021;19,721.75;999.25;7,806.75;111,525.00;11,352.50;1,366.75;173,911.25;22,454.50;38,528.00;12,364.75;19,707.75
Nov 9, 2021;Nov 10, 2021;20,726.00;1,096.75;15,381.75;46,842.75;23,923.75;1,367.75;188,651.75;25,017.75;39,246.75;8,337.00;20,261.50
Nov 10, 2021;Nov 11, 2021;20,547.75;1,073.75;10,047.25;43,073.25;25,367.75;1,686.25;187,175.75;23,836.75;43,517.25;12,061.00;20,867.50
Nov 11, 2021;Nov 12, 2021;19,930.00;1,063.75;8,501.50;21,338.00;21,380.00;1,809.00;190,112.25;25,402.75;47,693.75;12,270.25;21,427.50
Nov 12, 2021;Nov 13, 2021;19,764.00;992.75;5,479.75;43,432.25;10,784.50;1,733.25;189,930.50;23,953.75;45,850.75;7,676.75;21,122.00
Nov 13, 2021;Nov 14, 2021;19,272.25;961.00;5,491.25;41,815.00;11,254.50;1,741.75;184,283.75;22,932.75;42,610.75;12,434.50;20,697.50
Nov 14, 2021;Nov 15, 2021;19,231.25;981.50;10,010.75;20,819.75;5,384.75;1,836.75;174,923.50;23,315.50;44,105.25;3,042.25;20,984.00
Nov 15, 2021;Nov 16, 2021;19,284.25;1,003.00;3,543.50;39,113.75;3,056.50;1,807.00;177,368.00;24,103.50;47,792.00;14,685.75;20,469.75
Nov 16, 2021;Nov 17, 2021;18,369.50;937.50;1,934.75;12,989.75;4,894.50;1,817.00;175,055.25;24,726.00;52,268.25;11,628.00;20,590.50
