Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
May 16, 2023;May 17, 2023;18,312.75;2,880.00;80,554.50;43,613.25;1,777.00;0.00;63,452.25;23,647.25;104,599.75;7,675.75;15,360.25
May 17, 2023;May 18, 2023;18,603.50;2,976.00;43,771.00;59,564.75;1,728.25;0.00;59,753.50;23,998.50;75,164.00;15,903.50;14,771.00
May 18, 2023;May 19, 2023;18,598.75;2,976.00;42,161.50;74,108.75;1,756.50;0.00;56,632.50;12,129.25;45,109.25;8,690.25;16,519.75
May 19, 2023;May 20, 2023;18,712.75;2,976.00;49,472.25;62,628.75;1,784.50;0.00;48,527.50;12,374.25;50,047.50;12,909.25;18,502.50
May 20, 2023;May 21, 2023;18,225.00;2,976.00;74,119.25;54,859.75;1,763.00;0.00;43,026.25;10,275.75;27,980.25;11,429.75;18,264.00
May 21, 2023;May 22, 2023;17,801.50;2,976.00;33,774.25;60,855.25;1,695.00;0.00;46,036.50;12,969.75;27,416.75;3,045.25;11,871.75
May 22, 2023;May 23, 2023;17,902.00;2,957.50;25,414.75;57,132.75;1,578.00;0.00;68,706.75;12,912.50;75,117.50;14,592.50;12,727.00
May 23, 2023;May 24, 2023;17,467.75;1,512.00;80,160.25;35,138.75;1,561.50;0.00;82,461.00;13,328.25;75,211.75;5,131.50;19,093.50
May 24, 2023;May 25, 2023;18,437.25;2,526.00;33,771.00;43,888.00;1,678.00;0.00;82,247.00;13,523.25;116,639.50;6,982.25;18,869.00
May 25, 2023;May 26, 2023;18,374.00;2,666.00;45,932.25;62,410.50;1,730.00;0.00;69,819.00;12,874.75;81,467.25;6,648.00;15,900.25
May 26, 2023;May 27, 2023;18,341.50;2,696.00;53,643.00;74,664.00;1,694.00;0.00;35,614.50;12,743.50;66,710.75;11,054.75;16,473.75
May 27, 2023;May 28, 2023;18,179.25;2,916.00;42,305.75;79,826.00;1,749.25;0.00;31,266.50;11,529.25;54,899.75;12,048.00;17,400.25
May 28, 2023;May 29, 2023;17,305.75;2,928.00;33,435.25;76,854.00;1,594.00;0.00;29,048.00;11,230.00;25,916.75;10,367.00;16,472.25
May 29, 2023;May 30, 2023;17,382.00;2,976.00;60,403.50;77,141.50;1,524.00;0.00;29,113.50;11,636.50;24,957.00;3,835.75;17,372.75
May 30, 2023;May 31, 2023;18,414.25;2,658.50;56,014.00;71,744.00;1,545.50;0.00;39,404.50;11,582.50;89,016.75;13,622.50;17,331.25
May 31, 2023;Jun 1, 2023;18,337.25;2,622.00;64,231.00;79,231.25;1,703.50;0.00;48,262.75;12,042.00;83,678.00;7,131.50;17,442.00
Jun 1, 2023;Jun 2, 2023;18,180.00;2,711.00;36,929.75;65,427.75;1,640.75;0.00;45,514.25;18,958.00;99,092.00;7,905.25;16,675.00
Jun 2, 2023;Jun 3, 2023;18,300.75;2,797.50;39,196.00;66,773.00;1,694.25;0.00;42,736.75;11,410.50;67,960.25;8,462.75;17,543.00
Jun 3, 2023;Jun 4, 2023;17,693.00;2,800.50;62,543.25;80,743.00;1,658.00;0.00;38,068.50;9,039.50;42,983.00;9,385.50;18,170.00
Jun 4, 2023;Jun 5, 2023;17,509.00;2,838.25;44,674.00;80,030.50;1,682.00;0.00;34,996.75;8,495.75;39,715.75;2,125.00;17,936.00
Jun 5, 2023;Jun 6, 2023;17,772.00;2,903.75;36,074.00;74,325.75;1,711.50;0.00;49,452.00;15,321.00;119,773.50;12,202.00;16,154.75
Jun 6, 2023;Jun 7, 2023;17,641.50;2,911.75;27,028.50;67,065.75;1,676.25;0.00;58,047.00;19,413.50;133,205.75;9,448.50;15,456.25
Jun 7, 2023;Jun 8, 2023;17,731.75;2,845.00;19,797.25;54,957.75;1,722.25;0.00;84,741.75;17,579.00;131,431.00;8,884.50;15,062.50
Jun 8, 2023;Jun 9, 2023;17,902.00;2,867.50;31,311.50;68,049.25;1,696.50;0.00;67,754.25;15,342.25;96,407.75;5,612.00;15,141.50
Jun 9, 2023;Jun 10, 2023;17,592.00;2,889.50;52,763.25;75,324.50;1,617.00;0.00;75,767.75;15,370.00;72,451.00;7,012.00;16,601.75
Jun 10, 2023;Jun 11, 2023;17,411.50;2,502.50;50,474.75;75,462.75;1,508.00;0.00;38,229.00;12,999.50;51,574.25;8,445.00;16,152.25
Jun 11, 2023;Jun 12, 2023;16,988.75;2,472.50;56,433.25;77,479.00;1,511.75;0.00;45,998.25;11,449.75;49,488.75;2,157.25;14,978.75
Jun 12, 2023;Jun 13, 2023;16,769.75;2,597.00;45,546.25;74,648.25;1,521.25;0.00;86,868.75;16,473.00;67,796.75;10,711.75;15,391.25
Jun 13, 2023;Jun 14, 2023;16,496.50;2,448.75;53,562.00;80,425.00;1,553.50;0.00;86,390.25;18,080.00;69,717.25;7,409.25;15,624.25
Jun 14, 2023;Jun 15, 2023;16,856.25;2,036.50;53,406.75;77,582.75;1,578.25;0.00;97,441.50;20,846.75;88,524.50;8,427.75;14,281.00
Jun 15, 2023;Jun 16, 2023;17,269.50;2,026.00;20,854.00;69,996.75;1,560.25;0.00;109,296.00;49,385.50;117,538.25;6,549.50;14,746.50
Jun 16, 2023;Jun 17, 2023;17,535.00;1,995.00;16,450.50;70,367.25;1,552.25;0.00;118,433.00;72,992.50;99,622.75;7,152.75;13,767.25
Jun 17, 2023;Jun 18, 2023;17,389.75;1,890.75;5,850.00;75,424.75;1,578.25;0.00;67,212.00;15,368.00;58,559.50;8,023.50;17,447.75
Jun 18, 2023;Jun 19, 2023;16,864.75;1,884.00;13,320.75;60,785.75;1,483.75;0.00;71,295.00;12,644.25;49,126.75;4,533.00;13,563.50
Jun 19, 2023;Jun 20, 2023;17,059.00;1,971.00;37,107.50;57,983.00;1,586.25;0.00;125,503.00;37,964.75;98,477.75;8,575.75;19,183.25
Jun 20, 2023;Jun 21, 2023;16,835.00;2,004.50;28,457.00;59,474.25;1,533.75;0.00;160,084.25;39,765.25;130,651.25;6,507.25;19,311.25
Jun 21, 2023;Jun 22, 2023;16,843.25;2,105.00;17,945.00;58,832.25;1,505.00;0.00;153,741.75;59,797.00;112,666.50;6,082.75;17,069.00
Jun 22, 2023;Jun 23, 2023;16,573.25;2,341.25;65,975.50;42,302.00;1,587.50;0.00;154,752.00;56,096.75;123,422.75;4,652.25;17,240.25
Jun 23, 2023;Jun 24, 2023;16,919.00;2,843.25;74,088.50;60,595.50;1,632.25;0.00;113,696.75;33,579.00;62,635.50;7,212.00;16,378.50
Jun 24, 2023;Jun 25, 2023;16,697.50;2,637.75;3,717.00;74,562.25;1,652.75;0.00;59,409.75;17,336.75;55,270.25;6,253.00;16,920.25
Jun 25, 2023;Jun 26, 2023;16,170.50;2,063.75;9,111.00;80,026.25;1,590.50;0.00;49,593.75;16,403.25;50,638.75;6,341.75;15,764.50
Jun 26, 2023;Jun 27, 2023;16,230.00;2,056.75;77,804.25;64,640.75;1,613.00;0.00;54,432.75;21,104.25;55,522.00;4,012.75;15,603.00
Jun 27, 2023;Jun 28, 2023;16,535.50;1,948.25;32,826.00;55,369.00;1,650.00;0.00;85,849.75;24,979.75;74,070.25;7,688.25;15,512.75
Jun 28, 2023;Jun 29, 2023;16,731.75;1,730.25;4,065.25;43,391.75;1,655.50;0.00;119,263.25;51,290.00;118,942.75;8,373.75;14,179.00
Jun 29, 2023;Jun 30, 2023;16,618.50;1,680.25;9,146.00;40,098.50;1,695.25;0.00;125,336.00;57,905.00;134,378.50;6,128.25;13,560.75
Jun 30, 2023;Jul 1, 2023;16,783.50;1,807.50;17,940.00;51,459.75;1,716.50;0.00;115,170.25;47,500.75;90,136.25;6,911.75;16,244.50
Jul 1, 2023;Jul 2, 2023;16,377.00;2,439.00;91,749.50;31,900.75;1,773.75;0.00;31,305.50;12,708.25;37,066.00;8,339.75;18,316.00
Jul 2, 2023;Jul 3, 2023;15,987.75;2,436.25;76,727.50;56,561.75;1,756.00;0.00;31,892.75;15,742.75;40,403.75;5,424.25;17,981.00
Jul 3, 2023;Jul 4, 2023;16,129.75;2,408.00;101,006.75;46,069.25;1,704.00;0.00;48,548.75;29,271.00;53,208.75;9,790.25;17,248.25
Jul 4, 2023;Jul 5, 2023;16,199.75;2,268.25;66,007.00;60,734.50;1,628.25;0.00;63,050.50;30,304.75;62,553.00;7,166.50;18,076.75
Jul 5, 2023;Jul 6, 2023;16,091.00;2,297.50;143,587.25;48,845.00;1,659.25;0.00;55,059.00;29,591.25;43,461.50;4,150.50;16,887.75
Jul 6, 2023;Jul 7, 2023;16,592.00;2,238.50;21,997.75;69,314.50;1,602.25;0.00;88,184.75;29,975.75;85,049.75;6,444.25;18,730.25
Jul 7, 2023;Jul 8, 2023;16,402.25;2,142.25;15,745.50;79,120.50;1,497.00;0.00;82,830.25;16,612.25;78,558.25;5,772.25;17,672.25
Jul 8, 2023;Jul 9, 2023;15,654.00;1,937.25;40,253.75;71,465.00;1,434.75;0.00;68,027.25;11,486.50;40,534.75;4,158.00;17,014.25
Jul 9, 2023;Jul 10, 2023;15,510.75;1,820.75;18,154.50;61,818.25;1,340.25;0.00;71,198.00;9,953.25;52,260.50;1,984.75;17,895.25
Jul 10, 2023;Jul 11, 2023;16,401.25;1,849.25;18,953.75;61,229.25;1,340.00;0.00;80,773.50;15,674.25;118,955.75;6,542.50;20,115.50
Jul 11, 2023;Jul 12, 2023;16,455.50;1,821.75;32,805.00;70,277.75;1,352.00;0.00;74,008.25;11,013.75;110,229.00;5,132.50;20,020.25
Jul 12, 2023;Jul 13, 2023;16,417.00;1,887.25;77,937.25;54,146.50;1,486.75;0.00;57,476.75;17,854.00;94,228.75;5,680.75;14,163.25
Jul 13, 2023;Jul 14, 2023;17,057.25;2,303.25;52,654.50;52,526.50;1,641.00;0.00;59,573.75;13,811.00;109,816.75;5,926.00;13,907.25
Jul 14, 2023;Jul 15, 2023;17,181.50;2,270.50;25,950.50;61,792.00;1,742.50;0.00;74,878.25;19,987.25;111,604.00;5,608.75;17,135.00
Jul 15, 2023;Jul 16, 2023;16,299.00;2,147.50;101,326.50;45,097.75;1,704.75;0.00;42,459.75;16,469.50;35,717.25;5,096.75;17,769.50
Jul 16, 2023;Jul 17, 2023;16,008.00;2,129.50;87,429.25;60,596.75;1,688.50;0.00;43,518.75;11,110.50;47,389.50;5,562.00;16,925.50
Jul 17, 2023;Jul 18, 2023;16,941.50;2,114.00;62,589.50;59,921.75;1,655.50;0.00;62,692.25;28,106.00;67,442.50;7,124.75;17,160.75
Jul 18, 2023;Jul 19, 2023;17,354.75;2,037.50;11,966.25;67,387.00;1,675.50;0.00;89,057.00;17,360.25;100,947.75;5,204.75;18,205.25
Jul 19, 2023;Jul 20, 2023;17,107.50;2,140.25;35,254.00;54,264.50;1,696.75;0.00;98,053.25;24,383.50;134,811.00;4,092.00;15,896.50
Jul 20, 2023;Jul 21, 2023;17,157.50;1,991.75;14,530.25;58,882.50;1,754.50;0.00;90,603.00;22,704.75;126,710.25;3,979.25;17,142.25
Jul 21, 2023;Jul 22, 2023;17,314.00;2,181.50;22,227.75;43,169.00;1,767.00;0.00;87,022.75;25,855.75;135,404.50;4,290.00;14,014.25
Jul 22, 2023;Jul 23, 2023;16,391.00;2,192.25;45,587.75;58,742.75;1,733.00;0.00;38,154.50;25,502.25;44,931.50;5,982.75;16,334.00
Jul 23, 2023;Jul 24, 2023;15,670.25;2,320.75;109,168.75;38,403.25;1,712.50;0.00;35,085.75;22,069.25;37,027.50;2,548.00;17,320.00
Jul 24, 2023;Jul 25, 2023;16,250.50;2,350.50;77,900.00;37,621.50;1,709.00;0.00;54,110.25;26,716.75;74,736.25;6,819.75;16,634.50
Jul 25, 2023;Jul 26, 2023;16,411.00;2,548.25;27,167.25;37,929.50;1,722.00;0.00;55,091.25;29,261.75;88,702.25;3,894.00;16,599.25
Jul 26, 2023;Jul 27, 2023;15,805.75;2,568.00;40,070.25;49,015.25;1,694.50;0.00;45,567.75;31,383.75;70,356.75;2,600.50;14,817.50
Jul 27, 2023;Jul 28, 2023;15,610.75;2,726.75;108,847.75;18,182.00;1,683.50;0.00;48,133.00;22,347.25;56,589.25;4,466.75;15,885.50
Jul 28, 2023;Jul 29, 2023;15,556.50;2,730.00;61,623.25;34,048.75;1,680.75;0.00;58,699.25;21,069.00;79,433.50;6,710.25;16,837.25
Jul 29, 2023;Jul 30, 2023;15,883.00;2,823.00;56,022.50;46,830.50;1,593.25;0.00;33,285.75;19,723.50;45,718.25;7,115.50;17,340.75
Jul 30, 2023;Jul 31, 2023;15,608.00;3,024.75;91,505.00;47,583.25;1,548.75;0.00;32,946.75;21,511.25;33,590.75;2,067.25;16,836.00
Jul 31, 2023;Aug 1, 2023;16,243.75;2,990.75;145,508.75;28,204.75;1,589.50;0.00;30,627.75;22,960.25;35,711.25;11,175.50;17,764.25
Aug 1, 2023;Aug 2, 2023;16,285.25;3,139.00;122,475.50;41,116.75;1,706.75;0.00;31,006.50;28,597.00;41,774.00;7,633.75;18,286.75
Aug 2, 2023;Aug 3, 2023;16,369.25;3,216.75;125,040.50;29,973.00;1,806.50;0.00;38,130.00;25,077.50;42,503.75;9,821.25;17,249.00
Aug 3, 2023;Aug 4, 2023;16,171.00;3,062.00;157,001.75;38,251.00;1,801.00;0.00;36,669.75;24,864.25;37,799.00;3,614.75;14,185.00
Aug 4, 2023;Aug 5, 2023;17,161.00;2,857.25;17,447.25;40,824.75;1,777.00;0.00;48,416.75;28,233.00;65,295.75;14,439.50;14,196.25
Aug 5, 2023;Aug 6, 2023;17,208.50;2,885.25;24,888.25;41,589.00;1,832.00;0.00;38,959.00;18,174.25;62,046.50;7,937.25;14,793.25
Aug 6, 2023;Aug 7, 2023;16,552.00;3,209.75;105,902.25;27,929.75;1,782.75;0.00;36,304.50;19,445.75;23,642.50;8,623.00;14,681.50
Aug 7, 2023;Aug 8, 2023;16,321.25;3,390.50;135,250.25;43,027.75;1,755.75;0.00;59,880.75;21,399.00;31,341.75;10,096.75;13,585.00
Aug 8, 2023;Aug 9, 2023;16,642.50;3,387.50;97,562.00;46,839.50;1,796.25;0.00;64,042.00;22,521.75;51,862.50;8,276.75;14,090.00
Aug 9, 2023;Aug 10, 2023;17,327.25;3,316.50;34,032.50;44,936.25;1,776.25;0.00;65,799.00;25,625.25;89,400.75;7,909.75;14,311.00
Aug 10, 2023;Aug 11, 2023;17,271.75;3,621.00;1,742.25;65,772.00;1,767.25;0.00;63,135.75;30,811.25;99,665.50;7,684.25;12,432.25
Aug 11, 2023;Aug 12, 2023;17,049.50;3,305.00;11,758.75;69,022.75;1,742.00;0.00;60,712.50;39,484.50;72,282.25;8,436.50;14,110.75
Aug 12, 2023;Aug 13, 2023;17,027.50;2,565.75;31,673.50;36,156.00;1,698.00;0.00;58,456.75;21,881.50;25,495.75;6,201.25;14,749.25
Aug 13, 2023;Aug 14, 2023;17,138.25;2,502.00;19,442.25;52,044.00;1,765.25;0.00;46,222.00;24,543.50;28,149.25;5,364.75;14,498.75
Aug 14, 2023;Aug 15, 2023;17,467.00;2,557.00;9,392.00;51,312.50;1,761.75;0.00;69,084.00;43,292.25;75,460.50;9,802.25;14,896.00
Aug 15, 2023;Aug 16, 2023;17,212.00;2,672.25;22,763.25;44,276.25;1,794.00;0.00;72,867.50;38,287.50;80,451.25;7,032.00;16,916.75
Aug 16, 2023;Aug 17, 2023;17,291.00;2,425.00;15,229.75;47,530.25;1,830.25;0.00;77,166.00;43,314.75;103,337.75;5,098.50;12,939.25
Aug 17, 2023;Aug 18, 2023;17,446.75;2,560.25;15,617.50;33,712.00;1,764.50;0.00;79,168.00;45,314.00;74,766.00;5,502.75;12,993.25
Aug 18, 2023;Aug 19, 2023;17,386.00;2,502.75;10,016.25;59,756.50;1,776.00;0.00;76,327.50;41,491.75;81,122.50;8,481.00;14,287.25
Aug 19, 2023;Aug 20, 2023;16,963.25;2,320.50;29,858.00;38,450.25;1,774.75;0.00;43,747.50;23,951.25;46,963.75;7,794.25;15,812.50
Aug 20, 2023;Aug 21, 2023;17,075.50;2,169.00;4,748.50;63,707.50;1,774.75;0.00;43,711.25;25,822.25;51,375.50;3,660.25;16,806.75
Aug 21, 2023;Aug 22, 2023;17,278.25;2,273.00;5,224.00;59,445.50;1,782.75;0.00;100,858.25;46,809.75;108,133.75;8,726.75;17,955.25
Aug 22, 2023;Aug 23, 2023;17,120.25;2,052.25;6,219.50;54,845.50;1,766.50;0.00;131,082.75;60,583.50;133,277.00;9,448.25;18,423.50
Aug 23, 2023;Aug 24, 2023;17,114.25;2,027.50;3,453.25;63,245.00;1,722.00;0.00;125,796.00;81,924.25;131,906.25;11,092.75;20,681.00
Aug 24, 2023;Aug 25, 2023;17,037.50;2,019.00;28,835.00;39,533.00;1,676.25;0.00;117,945.75;86,498.75;137,756.75;9,147.50;14,250.00
Aug 25, 2023;Aug 26, 2023;17,010.75;2,022.00;48,015.75;26,185.50;1,782.50;0.00;114,287.00;43,972.50;123,576.00;6,327.25;17,466.00
Aug 26, 2023;Aug 27, 2023;16,827.00;2,028.00;42,198.00;49,088.25;1,813.75;0.00;88,313.00;21,687.25;55,405.75;3,243.00;14,095.50
Aug 27, 2023;Aug 28, 2023;16,766.00;2,528.00;34,605.00;34,550.50;1,751.00;0.00;77,789.50;15,720.50;34,395.50;1,198.00;17,818.00
Aug 28, 2023;Aug 29, 2023;17,251.50;2,954.25;15,516.25;30,273.75;1,723.50;0.00;121,961.00;40,223.50;102,079.75;7,641.50;16,382.50
Aug 29, 2023;Aug 30, 2023;17,300.00;3,110.00;6,552.25;31,172.50;1,753.25;0.00;141,979.25;48,399.50;135,142.25;10,935.50;15,616.25
Aug 30, 2023;Aug 31, 2023;17,120.75;3,365.50;40,382.25;31,513.25;1,724.50;0.00;131,648.00;49,673.50;96,768.25;6,535.00;16,459.00
Aug 31, 2023;Sep 1, 2023;17,413.50;3,295.25;65,848.75;41,899.75;1,664.00;0.00;106,334.00;45,064.75;78,488.25;4,960.50;17,748.25
Sep 1, 2023;Sep 2, 2023;17,562.00;3,209.25;30,631.50;26,979.00;1,708.50;0.00;104,435.50;38,751.00;84,766.75;12,335.50;18,624.75
Sep 2, 2023;Sep 3, 2023;17,409.50;3,140.50;3,551.50;51,348.50;1,725.00;0.00;62,086.50;31,052.00;62,125.25;7,321.25;19,426.75
Sep 3, 2023;Sep 4, 2023;16,733.75;2,497.50;7,487.25;53,983.00;1,649.00;0.00;49,900.50;15,270.00;41,131.75;3,390.75;18,666.75
Sep 4, 2023;Sep 5, 2023;16,921.75;2,334.50;51,916.50;65,119.25;1,649.75;0.00;54,692.75;36,014.25;75,323.25;9,737.25;18,635.50
Sep 5, 2023;Sep 6, 2023;16,489.00;2,309.25;65,898.00;64,702.50;1,648.75;0.00;71,631.00;36,126.75;88,052.75;8,952.00;15,468.00
Sep 6, 2023;Sep 7, 2023;16,339.25;2,261.00;36,701.00;63,951.50;1,583.00;0.00;86,969.75;37,840.25;99,617.00;12,481.50;12,858.50
Sep 7, 2023;Sep 8, 2023;16,148.00;2,221.75;53,821.25;63,359.50;1,614.50;0.00;75,845.00;37,233.25;84,878.75;8,309.00;13,688.00
Sep 8, 2023;Sep 9, 2023;16,471.50;2,172.00;17,903.75;61,375.25;1,660.25;0.00;83,282.50;36,945.50;98,477.75;12,075.25;13,195.50
Sep 9, 2023;Sep 10, 2023;16,741.25;2,188.50;2,242.50;60,257.75;1,679.75;0.00;85,124.25;34,073.50;74,946.50;7,329.75;15,290.00
Sep 10, 2023;Sep 11, 2023;16,542.75;1,989.00;1,712.25;57,799.75;1,618.75;0.00;72,385.50;33,012.75;58,395.00;6,345.00;17,825.50
Sep 11, 2023;Sep 12, 2023;16,628.25;1,865.50;10,677.25;55,913.75;1,645.25;0.00;100,951.50;48,166.00;107,813.75;14,658.75;17,553.00
Sep 12, 2023;Sep 13, 2023;16,678.50;1,858.50;10,222.25;42,663.75;1,674.00;0.00;126,283.50;70,614.75;119,005.00;10,331.75;17,330.00
Sep 13, 2023;Sep 14, 2023;16,938.25;1,978.50;30,255.25;24,910.50;1,729.00;0.00;132,059.50;61,867.25;102,539.00;4,865.50;18,222.25
Sep 14, 2023;Sep 15, 2023;17,774.75;2,056.00;7,545.00;47,863.00;1,757.75;0.00;143,509.00;71,406.00;109,657.25;11,797.00;19,691.50
Sep 15, 2023;Sep 16, 2023;17,782.25;2,138.50;18,390.25;54,302.75;1,744.25;0.00;126,204.25;46,845.00;87,377.50;9,900.75;17,625.75
Sep 16, 2023;Sep 17, 2023;17,596.75;2,017.75;14,417.00;50,576.75;1,782.25;0.00;60,202.25;32,026.00;42,954.75;9,886.50;15,790.25
Sep 17, 2023;Sep 18, 2023;17,140.00;1,885.25;27,168.50;46,174.25;1,752.75;0.00;50,675.25;20,279.00;38,900.75;4,823.50;18,443.75
Sep 18, 2023;Sep 19, 2023;17,032.50;2,081.50;115,962.25;28,805.25;1,749.25;0.00;61,195.25;28,515.25;51,684.75;9,109.00;19,946.00
Sep 19, 2023;Sep 20, 2023;17,318.50;2,227.25;139,686.00;41,328.00;1,784.75;0.00;82,368.75;16,226.00;40,747.25;13,786.00;19,001.75
Sep 20, 2023;Sep 21, 2023;17,434.25;2,027.75;105,254.00;44,316.50;1,780.75;0.00;78,148.75;17,052.00;58,435.75;10,375.25;17,820.75
Sep 21, 2023;Sep 22, 2023;17,667.00;1,896.75;95,762.50;27,570.25;1,756.75;0.00;81,868.50;35,988.25;59,785.50;9,747.75;18,586.75
Sep 22, 2023;Sep 23, 2023;17,505.25;2,085.25;79,680.00;29,409.75;1,773.75;0.00;109,159.00;38,702.50;77,644.50;13,661.25;19,062.25
Sep 23, 2023;Sep 24, 2023;17,372.50;2,091.50;65,108.75;33,057.25;1,751.00;0.00;55,441.25;7,876.50;36,365.25;6,373.00;19,313.25
Sep 24, 2023;Sep 25, 2023;17,620.00;2,013.25;29,462.00;55,486.25;1,656.50;0.00;45,831.00;7,314.25;26,767.00;6,278.50;19,384.25
Sep 25, 2023;Sep 26, 2023;17,949.00;1,915.75;41,654.00;51,772.75;1,615.75;0.00;64,929.75;27,217.25;71,868.25;9,186.75;19,066.75
Sep 26, 2023;Sep 27, 2023;18,212.00;1,904.75;6,076.00;49,889.25;1,538.00;0.00;101,692.75;48,880.50;95,206.50;11,475.25;18,813.00
Sep 27, 2023;Sep 28, 2023;18,218.75;1,850.50;17,101.00;44,710.00;1,526.00;0.00;99,131.25;54,307.75;87,579.00;10,846.75;16,115.50
Sep 28, 2023;Sep 29, 2023;18,131.50;1,827.25;36,611.75;41,863.25;1,637.00;0.00;82,549.50;21,548.25;67,827.00;12,290.50;18,286.75
Sep 29, 2023;Sep 30, 2023;18,048.25;1,802.00;82,457.50;29,354.00;1,756.75;0.00;90,952.25;22,710.75;61,604.75;4,324.75;17,273.50
Sep 30, 2023;Oct 1, 2023;18,303.25;1,794.25;13,323.75;40,073.50;1,660.00;0.00;77,888.75;23,975.75;43,751.50;8,770.25;16,382.00
Oct 1, 2023;Oct 2, 2023;18,118.50;1,683.50;32,176.50;47,834.50;1,664.25;0.00;56,970.00;10,451.25;33,481.75;5,609.75;16,843.50
Oct 2, 2023;Oct 3, 2023;18,270.75;1,665.50;32,826.75;42,326.00;1,695.75;0.00;82,810.25;38,077.75;78,969.50;11,816.50;16,896.00
Oct 3, 2023;Oct 4, 2023;17,184.00;1,677.25;147,692.50;20,363.25;1,731.25;0.00;49,623.75;18,575.50;26,257.25;6,168.75;14,075.75
Oct 4, 2023;Oct 5, 2023;17,807.50;1,758.00;73,626.50;35,412.75;1,714.00;0.00;66,059.25;28,552.00;67,727.75;11,614.00;13,554.50
Oct 5, 2023;Oct 6, 2023;18,054.75;1,705.25;55,610.25;23,819.50;1,724.00;0.00;76,546.50;41,039.50;102,906.25;11,246.50;12,229.75
Oct 6, 2023;Oct 7, 2023;17,986.25;1,671.50;77,527.25;39,663.75;1,755.00;0.00;75,978.00;28,156.25;63,288.00;12,613.00;16,467.50
Oct 7, 2023;Oct 8, 2023;17,853.00;1,650.00;129,965.25;31,517.25;1,711.00;0.00;60,047.00;18,187.00;32,228.75;7,568.25;16,819.25
Oct 8, 2023;Oct 9, 2023;18,060.50;1,632.00;40,207.75;25,133.75;1,654.00;0.00;70,526.00;21,166.50;66,688.50;6,044.00;16,444.00
Oct 9, 2023;Oct 10, 2023;18,334.00;1,625.50;71,433.00;17,237.25;1,536.75;0.00;108,889.50;54,428.75;138,730.75;8,170.75;17,098.00
Oct 10, 2023;Oct 11, 2023;18,710.75;1,608.00;44,364.00;35,695.00;1,670.00;0.00;126,949.50;57,912.75;121,792.50;8,963.50;17,395.75
Oct 11, 2023;Oct 12, 2023;18,305.50;1,548.50;127,024.50;36,731.75;1,706.25;0.00;82,198.00;33,318.50;37,389.25;13,735.25;14,325.75
Oct 12, 2023;Oct 13, 2023;18,896.25;1,561.50;76,959.50;12,029.75;1,665.25;0.00;153,102.25;71,351.50;102,490.50;9,892.25;18,470.25
Oct 13, 2023;Oct 14, 2023;18,490.50;1,573.50;149,778.50;26,629.50;1,741.00;0.00;96,484.00;34,107.50;43,544.75;8,825.50;18,039.25
Oct 14, 2023;Oct 15, 2023;18,134.00;1,715.50;122,487.75;29,428.00;1,704.25;0.00;55,703.25;29,048.50;27,533.75;13,803.25;15,785.25
Oct 15, 2023;Oct 16, 2023;17,861.75;1,855.00;62,562.00;27,267.25;1,708.00;0.00;72,741.50;33,462.50;31,232.00;6,750.25;16,105.00
Oct 16, 2023;Oct 17, 2023;18,410.00;1,792.00;30,726.25;32,890.00;1,698.25;0.00;160,453.00;79,224.00;83,319.50;7,392.50;15,900.50
Oct 17, 2023;Oct 18, 2023;18,799.50;1,760.50;63,915.25;30,431.25;1,727.00;0.00;192,893.00;81,680.00;97,619.25;6,849.25;15,902.75
Oct 18, 2023;Oct 19, 2023;18,825.00;1,714.50;116,819.50;22,882.00;1,694.75;0.00;137,493.75;45,578.50;54,980.75;5,537.00;14,982.00
Oct 19, 2023;Oct 20, 2023;18,353.50;1,717.25;66,922.25;13,138.75;1,733.00;0.00;101,332.00;46,703.75;67,749.50;5,695.75;12,829.50
Oct 20, 2023;Oct 21, 2023;18,307.50;1,753.25;117,680.25;7,948.50;1,784.50;0.00;91,833.50;37,866.50;60,666.00;7,738.75;14,094.00
Oct 21, 2023;Oct 22, 2023;18,352.00;1,800.00;139,330.50;24,129.25;1,830.50;0.00;64,672.25;24,820.75;35,681.50;11,916.00;15,689.25
Oct 22, 2023;Oct 23, 2023;17,984.00;1,794.75;104,607.25;21,199.00;1,778.75;0.00;87,747.25;21,508.25;21,799.00;5,009.25;15,102.75
Oct 23, 2023;Oct 24, 2023;17,857.75;1,764.75;49,098.25;17,215.00;1,757.00;0.00;181,463.00;49,799.75;94,267.50;9,921.75;14,551.00
Oct 24, 2023;Oct 25, 2023;18,023.25;1,767.50;65,254.75;8,513.00;1,779.00;0.00;183,963.00;64,155.00;92,067.00;5,061.50;15,145.75
Oct 25, 2023;Oct 26, 2023;18,434.50;1,832.25;89,007.25;10,796.25;1,869.50;0.00;174,435.00;67,357.25;91,732.75;4,985.50;13,896.00
Oct 26, 2023;Oct 27, 2023;18,732.50;1,970.00;41,812.25;9,515.75;1,885.25;0.00;180,023.00;74,326.50;104,037.75;5,017.00;13,079.00
