Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Dec 9, 2022;Dec 10, 2022;17,372.25;2,034.00;2,356.50;6,575.00;4,040.25;1,885.50;183,291.25;28,301.50;71,888.25;13,142.75;20,815.50
Dec 10, 2022;Dec 11, 2022;21,153.00;2,476.00;1,958.00;7,298.25;2,326.25;1,899.00;181,512.00;28,837.75;72,177.75;5,608.25;20,617.00
Dec 11, 2022;Dec 12, 2022;20,890.75;2,446.00;9,100.00;18,863.75;2,334.75;1,872.00;176,417.00;28,773.75;70,129.50;7,496.25;20,618.25
Dec 12, 2022;Dec 13, 2022;20,411.75;2,389.00;9,227.50;57,107.75;2,769.75;1,865.25;183,665.00;28,617.50;75,084.50;11,669.50;20,888.75
Dec 13, 2022;Dec 14, 2022;19,921.75;2,332.25;13,693.25;38,110.75;4,607.00;1,859.25;179,886.50;28,125.75;78,953.50;12,533.50;20,807.50
Dec 14, 2022;Dec 15, 2022;21,116.75;2,472.25;15,175.50;59,826.00;4,306.50;1,369.00;182,097.50;28,266.00;79,350.50;13,565.50;19,886.75
Dec 15, 2022;Dec 16, 2022;21,280.75;2,491.50;5,123.25;35,507.75;6,608.50;957.25;185,439.00;27,640.00;79,251.00;10,022.75;19,207.00
Dec 16, 2022;Dec 17, 2022;21,301.50;2,493.75;514.75;16,148.25;4,644.75;989.25;188,990.50;27,195.75;76,991.75;12,022.50;19,087.00
Dec 17, 2022;Dec 18, 2022;21,386.75;2,502.25;5,039.75;12,009.75;3,327.00;1,014.25;185,063.25;27,325.50;69,139.25;4,601.75;18,313.75
Dec 18, 2022;Dec 19, 2022;21,289.00;2,491.75;19,430.75;82,133.25;5,497.75;1,014.00;141,144.75;26,945.50;61,468.00;3,385.50;18,409.50
Dec 19, 2022;Dec 20, 2022;21,093.75;2,470.00;23,029.25;201,245.50;1,622.50;946.50;127,537.25;22,039.75;57,212.00;5,863.25;18,527.00
Dec 20, 2022;Dec 21, 2022;20,693.00;2,423.25;21,007.50;199,108.75;4,383.25;770.75;132,113.50;22,345.00;52,103.50;10,306.50;18,427.50
Dec 21, 2022;Dec 22, 2022;20,911.75;2,449.00;6,176.25;120,848.50;3,060.00;916.25;155,684.75;26,455.50;55,184.25;9,113.75;18,575.75
Dec 22, 2022;Dec 23, 2022;20,935.50;2,451.25;11,277.50;124,100.75;3,202.00;1,397.50;158,909.75;26,183.00;50,466.25;6,335.00;19,618.25
Dec 23, 2022;Dec 24, 2022;21,364.50;2,500.00;8,662.50;73,434.50;4,090.75;1,561.00;158,534.75;24,368.50;54,965.25;14,202.75;19,956.50
Dec 24, 2022;Dec 25, 2022;21,456.25;2,512.00;1,602.00;112,989.75;6,369.50;1,124.00;158,579.75;13,196.00;40,130.25;12,713.25;18,681.75
Dec 25, 2022;Dec 26, 2022;21,582.75;2,528.25;7,271.00;101,613.00;7,373.75;555.50;106,266.75;13,249.25;29,340.25;11,613.00;17,634.75
Dec 26, 2022;Dec 27, 2022;21,397.50;2,505.25;16,258.75;193,680.75;3,477.00;527.00;66,377.00;8,725.75;27,429.25;7,369.50;17,566.25
Dec 27, 2022;Dec 28, 2022;21,163.25;2,476.25;24,343.25;206,498.75;10,434.75;546.00;77,678.75;10,080.75;32,093.00;12,382.50;17,594.25
Dec 28, 2022;Dec 29, 2022;21,035.75;2,463.00;21,848.00;217,718.50;5,288.50;543.25;52,850.75;11,015.00;29,840.00;12,702.00;13,171.25
Dec 29, 2022;Dec 30, 2022;19,495.75;2,282.75;21,733.50;242,592.50;9,051.50;520.75;52,711.50;9,522.50;28,464.75;11,974.00;18,342.50
Dec 30, 2022;Dec 31, 2022;19,281.00;2,257.00;22,588.25;210,395.75;15,454.00;528.00;53,164.00;9,544.75;28,276.00;11,424.00;18,307.50
Dec 31, 2022;Jan 1, 2023;19,370.75;2,268.25;19,229.25;240,139.00;6,910.00;386.25;55,031.25;9,510.50;23,664.25;6,854.50;17,360.00
Jan 1, 2023;Jan 2, 2023;19,550.75;2,289.00;13,955.75;180,006.75;7,276.25;266.50;61,211.50;10,592.25;10,881.00;7,547.50;16,990.50
Jan 2, 2023;Jan 3, 2023;20,861.50;2,443.25;19,606.00;204,683.00;6,411.75;417.50;146,475.25;12,135.25;16,133.00;7,776.25;17,299.75
Jan 3, 2023;Jan 4, 2023;21,761.00;2,546.75;18,432.50;105,305.25;15,892.75;821.50;182,808.50;19,232.25;23,351.50;16,090.25;16,405.00
Jan 4, 2023;Jan 5, 2023;22,740.75;2,661.75;22,100.00;306,383.75;2,005.00;264.00;68,473.75;11,233.00;12,983.75;8,188.25;10,558.50
Jan 5, 2023;Jan 6, 2023;24,388.00;2,856.75;11,556.50;246,333.25;6,517.00;714.75;108,496.75;16,991.75;21,287.75;15,931.75;11,240.25
Jan 6, 2023;Jan 7, 2023;25,059.75;2,933.75;18,993.25;143,502.25;4,705.75;832.00;125,429.50;13,243.00;23,103.75;9,988.50;18,650.00
Jan 7, 2023;Jan 8, 2023;24,867.25;2,911.50;10,912.50;116,804.25;9,175.00;349.00;101,040.50;9,760.75;16,102.75;8,154.00;17,467.00
Jan 8, 2023;Jan 9, 2023;24,410.75;2,857.00;15,239.00;146,195.25;4,226.00;495.25;81,251.00;9,528.75;16,738.50;10,916.25;17,934.75
Jan 9, 2023;Jan 10, 2023;24,062.75;2,816.50;7,955.75;124,529.25;8,002.50;666.00;149,876.25;19,727.75;23,925.00;15,285.75;18,719.00
Jan 10, 2023;Jan 11, 2023;24,085.00;2,820.00;10,457.50;127,072.50;8,218.00;747.75;170,046.75;19,983.75;23,681.25;10,005.50;18,612.25
Jan 11, 2023;Jan 12, 2023;22,832.50;2,671.75;19,903.00;209,261.75;3,063.25;631.75;132,662.50;15,600.50;20,221.00;13,780.75;18,144.50
Jan 12, 2023;Jan 13, 2023;23,365.75;2,735.50;22,799.50;326,496.25;4,936.75;414.00;79,760.50;9,242.00;15,578.50;12,154.00;17,355.00
Jan 13, 2023;Jan 14, 2023;23,688.00;2,771.75;21,114.00;288,233.75;11,672.50;378.00;58,725.75;7,474.50;16,751.00;11,946.25;17,137.00
Jan 14, 2023;Jan 15, 2023;23,331.00;2,731.25;24,209.50;277,645.50;9,568.75;287.00;51,411.50;6,965.75;12,370.00;6,540.75;16,979.50
Jan 15, 2023;Jan 16, 2023;23,288.50;2,726.25;24,060.25;296,829.00;8,059.75;271.50;53,897.50;9,399.00;12,336.75;4,293.75;16,954.00
Jan 16, 2023;Jan 17, 2023;23,382.75;2,736.75;20,089.50;212,266.25;19,144.50;711.25;120,519.00;20,587.25;25,523.25;11,359.00;17,037.50
Jan 17, 2023;Jan 18, 2023;23,608.00;2,764.75;21,654.75;166,218.75;11,321.00;747.50;139,080.75;25,699.00;31,149.75;10,323.25;16,802.50
Jan 18, 2023;Jan 19, 2023;24,376.00;2,855.00;7,003.50;41,982.00;6,516.50;897.00;175,344.50;25,842.75;38,563.00;8,715.25;17,207.75
Jan 19, 2023;Jan 20, 2023;24,040.00;2,813.25;17,546.00;126,516.25;13,023.00;924.25;154,458.25;25,873.50;38,111.00;7,191.25;16,814.75
Jan 20, 2023;Jan 21, 2023;24,309.00;2,845.00;4,732.00;19,565.25;7,769.25;957.50;181,308.25;26,621.00;41,843.25;15,777.75;17,620.25
Jan 21, 2023;Jan 22, 2023;24,598.75;2,880.00;11,951.25;151,552.00;5,456.25;947.25;140,097.00;23,272.50;38,441.75;3,086.25;18,055.75
Jan 22, 2023;Jan 23, 2023;24,624.75;2,883.25;17,050.25;71,405.00;1,907.25;960.00;159,771.50;23,868.50;37,044.25;7,269.75;18,212.00
Jan 23, 2023;Jan 24, 2023;24,377.25;2,854.25;995.00;18,883.75;3,175.25;960.00;188,999.00;26,125.75;41,246.50;12,961.00;18,271.50
Jan 24, 2023;Jan 25, 2023;24,968.50;2,923.50;1,716.50;10,521.25;3,512.75;965.50;189,736.50;26,530.50;39,945.25;11,342.50;18,609.50
Jan 25, 2023;Jan 26, 2023;25,396.75;2,973.00;9,531.75;8,677.00;2,582.50;1,112.25;186,632.00;25,523.25;43,902.75;7,684.75;19,371.25
Jan 26, 2023;Jan 27, 2023;25,509.00;2,985.75;7,363.25;3,831.00;3,030.75;1,440.75;198,597.50;25,736.75;45,670.50;6,161.75;19,989.25
Jan 27, 2023;Jan 28, 2023;24,987.00;2,925.00;10,388.25;68,978.50;5,936.75;1,675.00;191,910.50;24,096.25;46,496.25;8,908.25;21,015.00
Jan 28, 2023;Jan 29, 2023;24,989.25;2,924.75;11,850.25;26,090.00;7,354.00;1,783.00;182,767.00;22,930.75;44,054.00;2,493.75;20,987.00
Jan 29, 2023;Jan 30, 2023;24,645.25;2,884.50;23,608.50;153,774.50;6,972.75;1,728.25;106,200.25;17,585.25;39,068.00;1,943.50;20,606.25
Jan 30, 2023;Jan 31, 2023;24,832.00;2,906.75;15,120.00;317,672.00;10,237.00;881.00;85,415.75;11,954.00;34,240.75;4,696.75;18,738.75
Jan 31, 2023;Feb 1, 2023;24,207.75;2,834.75;13,782.00;301,806.50;5,404.75;1,077.50;76,019.50;17,381.25;35,966.75;5,998.25;19,157.00
Feb 1, 2023;Feb 2, 2023;23,974.25;2,805.75;13,298.00;331,902.50;8,862.00;1,396.25;62,898.50;11,552.75;34,707.50;5,326.50;19,649.50
Feb 2, 2023;Feb 3, 2023;24,848.50;2,910.00;15,099.00;210,015.75;15,617.25;1,486.25;131,689.50;19,230.75;39,021.50;12,157.75;20,030.00
Feb 3, 2023;Feb 4, 2023;23,845.75;2,791.25;13,676.50;319,213.75;6,573.25;970.25;97,922.75;17,755.00;32,312.75;1,855.25;18,978.25
Feb 4, 2023;Feb 5, 2023;24,955.75;2,922.00;8,818.75;79,088.50;24,467.50;950.75;163,810.00;22,643.25;38,423.75;14,215.25;17,940.00
Feb 5, 2023;Feb 6, 2023;24,188.25;2,831.75;6,547.50;30,534.50;17,870.75;956.75;177,587.25;23,250.25;38,230.75;4,106.00;12,535.50
Feb 6, 2023;Feb 7, 2023;24,414.25;2,857.50;1,404.75;31,764.00;9,652.50;961.75;193,486.00;23,751.75;43,100.25;12,332.00;19,226.75
Feb 7, 2023;Feb 8, 2023;25,170.25;2,947.75;4,772.75;9,685.50;31,314.50;979.50;194,133.50;23,740.75;44,200.00;12,230.00;19,231.00
Feb 8, 2023;Feb 9, 2023;25,432.75;2,976.50;11,391.25;74,667.25;37,946.00;966.50;181,161.00;23,549.50;43,651.75;9,318.25;18,839.75
Feb 9, 2023;Feb 10, 2023;25,132.25;2,942.50;21,573.50;130,698.00;37,619.25;1,215.00;159,522.25;18,664.00;44,383.25;10,699.00;18,879.25
Feb 10, 2023;Feb 11, 2023;24,603.25;2,881.00;22,590.25;159,220.00;19,731.50;1,588.25;151,870.25;18,720.50;42,922.00;6,914.50;19,746.75
Feb 11, 2023;Feb 12, 2023;24,246.50;2,839.00;21,162.25;245,176.25;6,532.50;1,203.50;118,227.00;14,336.25;32,881.75;4,046.75;18,955.75
Feb 12, 2023;Feb 13, 2023;24,801.50;2,903.50;12,512.50;41,788.50;10,668.50;1,158.75;190,901.25;21,920.25;34,266.75;6,113.50;19,483.75
Feb 13, 2023;Feb 14, 2023;24,483.75;2,866.25;19,859.50;34,980.00;10,943.50;1,474.25;203,586.00;24,072.25;39,551.75;8,863.75;19,986.75
Feb 14, 2023;Feb 15, 2023;24,765.00;2,899.00;1,770.00;15,015.75;20,034.75;1,469.25;205,155.75;24,220.75;39,993.50;8,551.00;20,449.75
Feb 15, 2023;Feb 16, 2023;24,606.25;2,879.75;1,967.50;41,337.00;35,598.50;1,650.50;203,328.25;23,975.00;40,997.75;6,001.75;20,894.00
Feb 16, 2023;Feb 17, 2023;24,661.00;2,888.00;8,431.50;113,827.25;34,149.25;1,491.00;190,816.25;20,608.00;37,044.00;5,056.00;20,435.00
Feb 17, 2023;Feb 18, 2023;23,603.25;2,763.75;16,998.50;303,913.25;7,321.75;461.75;72,252.25;9,803.25;20,676.50;3,198.75;18,384.00
Feb 18, 2023;Feb 19, 2023;23,965.75;2,805.75;20,366.50;242,140.50;8,058.25;144.00;80,105.00;7,739.50;22,158.50;8,754.00;17,651.75
Feb 19, 2023;Feb 20, 2023;24,010.50;2,812.00;20,059.25;119,201.25;29,223.25;144.00;92,598.00;10,202.25;26,070.75;9,596.25;17,370.25
Feb 20, 2023;Feb 21, 2023;23,462.75;2,747.25;20,064.75;312,255.00;16,618.25;144.00;69,195.50;10,540.00;19,952.50;7,219.75;16,581.00
Feb 21, 2023;Feb 22, 2023;24,239.25;2,837.75;17,949.50;198,914.00;17,028.00;161.75;137,227.75;21,604.25;23,927.75;8,004.75;16,592.25
Feb 22, 2023;Feb 23, 2023;24,572.50;2,877.00;12,172.50;47,653.50;22,958.50;823.50;185,355.50;25,467.00;31,719.00;8,361.00;18,654.00
Feb 23, 2023;Feb 24, 2023;24,427.00;2,860.50;10,738.50;49,528.00;16,484.75;1,294.75;192,729.00;26,998.25;33,888.50;5,492.00;19,425.50
Feb 24, 2023;Feb 25, 2023;24,755.50;2,898.00;17,921.00;176,225.25;11,226.75;1,692.25;137,993.00;16,946.25;36,136.75;4,373.75;20,425.50
Feb 25, 2023;Feb 26, 2023;24,623.75;2,883.50;23,823.50;231,985.25;13,552.50;1,008.25;98,699.50;11,584.25;29,564.25;7,391.50;19,235.75
Feb 26, 2023;Feb 27, 2023;24,765.00;2,899.50;11,294.25;92,730.00;28,382.25;1,540.75;129,930.75;15,387.00;35,924.00;3,766.75;20,359.25
Feb 27, 2023;Feb 28, 2023;23,572.25;2,760.00;437.50;18,663.75;30,157.50;1,857.00;181,778.50;25,459.75;43,351.00;8,425.75;21,219.50
Feb 28, 2023;Mar 1, 2023;24,795.50;2,902.50;2,295.50;19,307.75;53,686.50;1,762.25;176,794.25;26,822.50;42,978.00;9,415.00;21,149.50
Mar 1, 2023;Mar 2, 2023;24,696.25;2,891.25;936.00;23,018.50;55,017.50;1,680.25;176,369.50;25,447.25;39,469.75;8,182.25;20,942.25
Mar 2, 2023;Mar 3, 2023;24,909.00;2,916.50;1,037.25;22,425.25;41,745.75;1,720.75;182,634.50;26,739.75;38,004.50;9,584.25;20,909.50
Mar 3, 2023;Mar 4, 2023;24,964.00;2,922.75;12,898.25;46,616.75;17,709.75;1,795.50;157,196.50;23,750.75;42,686.50;7,868.75;20,991.25
Mar 4, 2023;Mar 5, 2023;24,600.50;2,880.75;12,521.00;164,097.25;15,979.25;1,680.00;130,920.75;13,201.00;37,966.00;6,326.25;20,532.50
Mar 5, 2023;Mar 6, 2023;25,263.00;2,958.00;8,185.25;119,179.25;23,227.00;1,680.00;139,335.50;20,664.75;39,271.00;6,395.50;19,910.25
Mar 6, 2023;Mar 7, 2023;25,179.75;2,948.25;2,153.75;59,268.25;21,538.25;1,791.75;183,175.00;25,028.50;41,458.75;11,615.50;16,424.00
Mar 7, 2023;Mar 8, 2023;21,591.50;2,528.25;16,059.00;227,938.25;18,218.50;1,718.50;145,918.00;17,693.00;39,993.00;4,992.50;13,517.00
Mar 8, 2023;Mar 9, 2023;22,228.50;2,602.75;8,176.00;41,100.25;14,799.50;1,650.00;181,161.75;26,501.25;41,658.00;13,150.50;19,823.25
Mar 9, 2023;Mar 10, 2023;24,936.25;2,920.25;3,515.00;37,645.75;10,599.75;1,788.50;174,275.75;28,024.50;42,474.50;7,307.25;20,394.25
Mar 10, 2023;Mar 11, 2023;24,771.00;2,900.00;16,223.50;141,569.25;20,528.00;1,664.25;157,072.00;21,514.50;41,115.25;4,889.25;18,427.25
Mar 11, 2023;Mar 12, 2023;26,008.75;3,045.25;13,939.50;201,248.75;21,558.50;1,652.00;112,503.75;15,890.50;39,174.50;8,388.75;18,396.50
Mar 12, 2023;Mar 13, 2023;26,363.25;3,085.50;13,788.50;122,982.75;32,626.25;1,168.00;75,506.75;13,954.25;29,256.50;4,958.75;20,125.25
Mar 13, 2023;Mar 14, 2023;25,734.25;3,012.00;23,037.25;280,448.50;19,412.75;681.75;68,060.00;11,541.50;19,398.25;6,825.00;18,180.50
Mar 14, 2023;Mar 15, 2023;25,848.25;3,024.75;20,877.75;259,662.75;25,150.75;1,054.25;82,970.00;12,876.00;25,865.75;6,915.75;18,163.00
Mar 15, 2023;Mar 16, 2023;26,200.75;3,067.50;20,186.25;114,998.00;41,811.00;1,589.25;151,906.25;18,609.25;38,654.25;13,517.50;19,446.25
Mar 16, 2023;Mar 17, 2023;23,380.00;2,737.75;13,248.50;105,974.50;65,279.50;1,438.25;149,014.00;13,194.75;33,038.50;6,791.75;19,526.75
Mar 17, 2023;Mar 18, 2023;23,107.50;2,705.25;21,325.25;174,105.25;46,024.50;1,230.00;130,810.00;12,837.50;26,439.25;9,644.50;19,423.75
Mar 18, 2023;Mar 19, 2023;25,835.50;3,024.75;9,107.50;71,349.25;48,283.25;902.25;144,219.75;12,244.00;25,051.75;7,018.00;19,166.00
Mar 19, 2023;Mar 20, 2023;25,702.25;3,009.00;1,692.00;35,556.00;39,272.75;882.00;170,476.75;15,445.00;24,472.75;6,096.00;18,616.00
Mar 20, 2023;Mar 21, 2023;23,245.50;2,721.50;15,168.00;57,576.00;17,706.00;1,099.75;184,988.50;27,784.25;27,848.25;8,197.00;18,924.75
Mar 21, 2023;Mar 22, 2023;22,268.00;2,608.50;6,966.00;40,433.50;27,303.00;1,058.00;187,485.75;18,604.00;27,209.50;6,375.75;18,620.25
Mar 22, 2023;Mar 23, 2023;24,955.25;2,922.75;20,410.00;148,266.75;46,176.75;659.00;107,490.50;11,810.25;20,480.25;9,331.75;17,588.50
Mar 23, 2023;Mar 24, 2023;22,352.50;2,616.50;18,470.00;202,652.00;25,956.25;680.00;85,219.75;11,847.75;20,356.50;11,370.75;17,712.25
Mar 24, 2023;Mar 25, 2023;21,942.75;2,568.50;23,455.75;211,852.25;27,940.50;505.25;78,937.25;11,378.75;16,608.75;10,167.50;17,544.00
Mar 25, 2023;Mar 26, 2023;22,251.00;2,605.75;17,070.00;219,235.75;37,573.25;354.50;60,393.75;11,035.50;13,171.75;3,826.25;17,664.50
Mar 26, 2023;Mar 27, 2023;21,312.50;2,494.75;19,269.75;109,434.00;35,236.25;472.75;65,667.25;11,765.25;15,422.75;9,704.75;17,292.25
Mar 27, 2023;Mar 28, 2023;23,687.50;2,772.50;16,912.25;165,393.50;54,684.00;1,266.75;87,672.50;13,671.00;27,576.50;11,296.75;19,867.00
Mar 28, 2023;Mar 29, 2023;22,107.75;2,588.50;13,182.00;131,673.50;52,737.25;1,504.00;116,616.75;14,053.25;34,287.25;14,406.00;20,066.00
Mar 29, 2023;Mar 30, 2023;23,446.50;2,744.75;5,493.25;71,635.00;37,962.75;1,097.25;156,685.75;13,824.75;30,230.75;12,388.00;18,994.50
Mar 30, 2023;Mar 31, 2023;25,400.50;2,974.25;13,810.50;165,885.50;32,011.25;687.25;95,824.50;11,970.00;23,698.75;8,286.75;18,226.25
Mar 31, 2023;Apr 1, 2023;25,224.00;2,953.50;14,812.00;112,367.50;26,337.00;1,067.25;94,866.25;12,064.00;27,734.50;11,853.75;18,725.75
Apr 1, 2023;Apr 2, 2023;25,450.75;2,979.50;24,751.00;144,158.50;22,278.00;537.25;71,999.25;12,450.25;15,682.25;7,677.00;17,465.00
Apr 2, 2023;Apr 3, 2023;25,484.50;2,983.75;14,514.00;169,692.00;33,690.00;708.75;89,528.25;13,088.25;20,737.50;9,057.00;17,425.25
Apr 3, 2023;Apr 4, 2023;25,859.50;3,028.00;6,150.75;93,267.50;55,067.75;1,180.25;152,593.75;17,767.50;32,875.50;10,729.75;18,910.00
Apr 4, 2023;Apr 5, 2023;25,525.00;2,987.75;3,887.00;19,613.75;65,021.50;1,315.00;164,902.75;23,922.75;33,362.00;12,188.50;19,506.25
Apr 5, 2023;Apr 6, 2023;26,760.50;3,133.50;1,437.75;10,794.25;54,505.25;1,273.75;177,980.50;22,164.50;29,568.75;14,284.00;19,381.00
Apr 6, 2023;Apr 7, 2023;26,288.00;3,078.75;8,298.75;38,128.75;77,506.75;1,072.75;166,967.50;20,606.25;29,138.00;11,135.25;19,138.75
Apr 7, 2023;Apr 8, 2023;26,026.25;3,046.25;14,164.50;55,262.75;47,237.50;1,228.25;153,402.75;9,202.50;30,247.50;10,252.25;14,534.00
Apr 8, 2023;Apr 9, 2023;26,030.25;3,048.50;7,796.75;32,985.25;24,558.50;869.75;170,991.00;9,702.50;27,163.00;7,903.50;19,811.25
Apr 9, 2023;Apr 10, 2023;25,679.25;3,006.00;2,575.75;9,729.75;60,393.25;774.25;134,507.00;8,490.25;23,312.00;10,835.25;20,161.25
Apr 10, 2023;Apr 11, 2023;25,545.75;2,990.00;10,714.75;85,807.50;72,248.50;484.00;61,164.25;7,984.75;15,716.25;4,226.25;19,206.25
Apr 11, 2023;Apr 12, 2023;25,576.50;2,994.50;14,744.50;170,136.00;42,651.75;792.50;70,759.50;9,008.50;23,539.00;17,757.25;20,163.50
Apr 12, 2023;Apr 13, 2023;25,813.50;3,022.00;11,000.50;129,752.75;54,565.75;1,009.75;107,401.75;9,359.00;25,769.25;10,461.00;20,622.00
Apr 13, 2023;Apr 14, 2023;25,846.50;3,026.00;9,210.25;72,585.25;48,113.25;1,048.25;129,366.25;12,799.25;26,225.50;9,303.00;20,796.00
Apr 14, 2023;Apr 15, 2023;25,708.25;3,008.00;5,761.00;48,019.25;22,934.00;1,252.00;158,503.25;21,802.50;29,462.00;12,245.75;21,245.50
Apr 15, 2023;Apr 16, 2023;25,756.75;3,015.00;21,922.50;71,568.25;18,749.00;1,133.75;135,247.50;10,471.50;27,761.25;3,698.50;20,589.25
Apr 16, 2023;Apr 17, 2023;23,002.00;2,695.25;9,097.75;48,679.00;25,325.00;916.50;149,298.25;12,480.25;25,667.00;8,082.00;20,265.75
Apr 17, 2023;Apr 18, 2023;21,532.50;2,520.25;4,306.00;66,235.00;43,302.00;1,239.50;158,874.50;22,173.75;29,043.50;12,876.50;20,897.50
Apr 18, 2023;Apr 19, 2023;21,560.00;2,524.25;10,238.75;96,080.50;36,946.25;1,213.75;160,232.50;21,763.00;28,940.50;9,099.75;20,683.75
Apr 19, 2023;Apr 20, 2023;21,738.00;2,545.00;13,449.75;165,573.50;65,689.00;1,145.50;107,720.50;19,356.00;30,705.75;11,247.25;20,568.00
Apr 20, 2023;Apr 21, 2023;21,847.75;2,557.25;22,559.25;83,611.50;43,115.25;1,129.25;107,268.50;20,454.50;35,871.00;12,564.50;20,146.50
Apr 21, 2023;Apr 22, 2023;21,878.75;2,561.00;12,549.75;148,546.50;81,737.00;678.25;89,638.00;8,323.00;27,100.75;11,288.75;19,131.50
Apr 22, 2023;Apr 23, 2023;21,722.00;2,543.00;14,896.50;115,917.25;83,936.75;677.25;94,554.00;7,532.00;23,058.00;11,281.25;19,126.00
Apr 23, 2023;Apr 24, 2023;21,644.25;2,533.50;11,599.25;66,016.25;51,372.75;482.50;103,614.50;7,427.25;20,677.00;8,475.50;18,399.50
Apr 24, 2023;Apr 25, 2023;21,035.00;2,461.50;8,347.25;158,504.75;51,558.25;522.00;116,554.50;14,155.25;22,906.00;10,612.25;18,598.75
Apr 25, 2023;Apr 26, 2023;20,210.50;2,365.75;16,958.00;153,445.00;41,598.25;906.00;114,069.75;13,235.50;26,699.25;10,888.75;19,550.50
Apr 26, 2023;Apr 27, 2023;20,184.75;2,362.25;15,044.00;122,850.50;57,990.50;810.75;139,495.50;15,653.75;28,153.00;11,670.75;18,031.75
Apr 27, 2023;Apr 28, 2023;21,012.50;2,459.50;21,282.00;38,864.25;67,578.25;915.00;166,997.50;8,952.25;31,840.00;11,760.75;16,169.50
Apr 28, 2023;Apr 29, 2023;21,764.25;2,549.25;5,337.00;55,961.75;50,532.00;1,070.25;180,186.25;9,213.00;32,393.75;10,419.50;19,783.50
Apr 29, 2023;Apr 30, 2023;21,904.00;2,564.75;8,663.00;90,781.00;37,009.25;644.75;144,181.00;7,646.25;27,341.00;8,357.50;18,871.00
Apr 30, 2023;May 1, 2023;22,007.25;2,576.00;9,512.75;39,723.75;91,302.75;589.50;96,246.50;7,323.75;22,672.00;10,260.75;18,590.25
May 1, 2023;May 2, 2023;23,307.50;2,727.75;3,645.50;39,701.75;81,156.50;515.75;98,775.50;7,299.00;20,502.75;7,505.25;18,139.75
May 2, 2023;May 3, 2023;23,754.75;2,782.50;11,355.25;91,718.50;50,396.00;568.25;133,668.75;7,527.75;23,902.25;13,286.00;18,445.25
May 3, 2023;May 4, 2023;24,011.50;2,811.00;6,146.00;24,189.75;90,545.50;721.50;135,075.50;7,897.00;25,895.50;12,020.00;18,554.00
May 4, 2023;May 5, 2023;24,005.00;2,810.25;4,539.00;35,088.75;84,734.50;719.25;122,366.25;7,223.25;29,729.75;11,140.75;18,064.25
May 5, 2023;May 6, 2023;23,862.75;2,793.75;24,038.50;141,456.25;75,043.50;556.00;104,460.25;6,768.00;28,259.50;11,708.25;17,534.00
May 6, 2023;May 7, 2023;23,963.75;2,806.25;27,499.75;74,027.00;35,215.00;674.50;118,081.75;6,945.25;25,035.25;9,874.00;18,186.00
May 7, 2023;May 8, 2023;23,916.25;2,800.25;13,894.25;96,613.75;57,192.50;517.00;92,354.75;6,558.00;21,788.75;5,375.25;17,589.25
May 8, 2023;May 9, 2023;23,601.50;2,762.00;9,681.00;139,312.25;92,202.25;617.75;89,619.00;6,771.50;24,824.00;11,422.25;16,142.25
May 9, 2023;May 10, 2023;23,516.75;2,754.00;18,203.75;181,169.00;94,395.25;522.50;90,027.50;6,633.75;21,080.50;7,355.00;15,234.00
May 10, 2023;May 11, 2023;23,425.00;2,742.50;22,038.50;117,357.50;67,008.25;509.75;128,952.25;11,257.25;21,905.00;9,426.75;15,273.50
May 11, 2023;May 12, 2023;24,265.75;2,841.00;18,717.00;59,171.50;63,551.50;532.00;152,697.75;16,451.75;23,774.00;10,791.25;15,086.25
May 12, 2023;May 13, 2023;25,162.00;2,945.25;14,411.25;87,001.50;84,022.25;510.00;131,672.75;6,344.75;23,335.50;8,701.00;15,157.50
May 13, 2023;May 14, 2023;25,715.50;3,010.75;7,621.00;77,472.75;83,020.25;385.25;90,220.00;5,953.50;21,072.25;7,751.75;15,598.25
May 14, 2023;May 15, 2023;25,498.25;2,984.75;3,952.50;32,250.75;66,370.50;415.25;94,769.50;5,796.50;20,982.75;8,103.25;15,480.00
May 15, 2023;May 16, 2023;25,381.75;2,971.50;5,641.00;42,431.25;61,411.00;549.50;121,343.25;5,981.50;23,271.25;10,760.75;15,604.25
May 16, 2023;May 17, 2023;25,026.75;2,930.50;12,352.25;138,090.75;46,531.75;684.25;96,724.75;5,826.25;23,604.00;7,577.25;15,942.50
May 17, 2023;May 18, 2023;24,988.00;2,925.75;20,333.50;120,234.50;81,955.75;614.25;109,553.00;5,955.25;25,078.25;10,109.25;15,581.25
May 18, 2023;May 19, 2023;25,919.75;3,034.50;1,159.50;33,891.50;80,656.25;633.50;83,594.50;5,848.50;23,505.75;10,591.50;15,729.00
May 19, 2023;May 20, 2023;25,861.50;3,029.00;3,964.50;80,205.75;77,105.00;350.50;82,569.25;5,817.50;22,193.25;12,956.75;15,433.25
May 20, 2023;May 21, 2023;25,829.25;3,024.75;11,428.75;99,715.75;58,888.50;0.00;62,163.75;5,731.50;17,066.25;8,814.75;14,855.75
