Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Mar 10, 2021;Mar 11, 2021;22,711.75;4,506.25;58,833.25;16,019.00;2,079.25;63,744.00;150,598.50;54,534.75;134,706.50;5,246.00;6,253.50
Mar 11, 2021;Mar 12, 2021;22,574.75;4,643.25;206,935.25;16,916.00;2,213.75;62,085.00;33,983.75;21,648.25;64,083.50;2,756.50;5,074.50
Mar 12, 2021;Mar 13, 2021;22,810.25;4,933.50;192,095.25;23,545.75;2,291.25;63,601.75;28,837.50;7,979.75;60,994.00;5,606.50;4,362.75
Mar 13, 2021;Mar 14, 2021;22,676.25;4,995.75;196,126.25;17,556.00;2,383.50;58,007.75;28,119.75;9,005.25;51,519.50;1,619.50;4,333.50
Mar 14, 2021;Mar 15, 2021;22,696.50;4,984.75;106,317.00;17,940.50;2,221.50;63,101.00;33,410.00;7,211.00;51,015.75;5,430.50;4,215.00
Mar 15, 2021;Mar 16, 2021;22,621.75;4,972.50;116,658.75;20,389.75;2,230.50;63,629.25;76,850.25;27,047.25;70,929.25;3,881.00;4,226.50
Mar 16, 2021;Mar 17, 2021;22,495.75;5,054.00;54,159.00;18,616.00;2,207.00;63,879.75;123,373.25;46,248.75;126,363.00;6,950.50;5,424.75
Mar 17, 2021;Mar 18, 2021;22,497.50;5,009.75;30,233.25;18,103.75;2,237.25;63,919.00;142,657.50;64,250.50;155,330.00;6,628.00;4,392.00
Mar 18, 2021;Mar 19, 2021;22,466.00;4,960.25;10,346.50;20,369.00;2,263.25;63,948.50;153,491.75;72,878.75;184,997.25;7,135.25;4,600.00
Mar 19, 2021;Mar 20, 2021;23,008.75;4,840.75;57,843.25;29,677.25;2,299.75;63,965.50;147,190.00;50,869.00;138,930.50;8,477.75;4,834.50
Mar 20, 2021;Mar 21, 2021;22,906.25;4,574.50;17,171.00;36,363.25;2,131.25;64,078.00;118,337.75;34,069.00;125,329.00;4,514.00;4,443.25
Mar 21, 2021;Mar 22, 2021;22,812.75;4,468.25;91,077.75;15,091.75;2,135.00;63,864.00;71,876.00;24,594.75;90,860.50;753.75;3,654.50
Mar 22, 2021;Mar 23, 2021;22,946.25;4,483.00;30,885.25;12,043.00;1,972.25;63,947.50;153,057.25;54,796.75;175,329.75;6,213.75;4,351.00
Mar 23, 2021;Mar 24, 2021;22,518.75;4,360.25;12,385.25;25,209.75;2,011.75;63,854.75;175,354.00;63,182.50;179,729.75;3,985.25;5,005.00
Mar 24, 2021;Mar 25, 2021;22,255.25;4,251.50;23,572.75;47,916.00;2,135.75;63,624.75;174,889.00;62,524.50;148,739.25;6,345.00;4,699.00
Mar 25, 2021;Mar 26, 2021;22,449.25;4,098.50;24,149.00;34,184.25;2,186.00;63,517.00;178,424.75;70,422.50;159,437.00;5,521.00;4,618.25
Mar 26, 2021;Mar 27, 2021;22,473.00;3,981.25;70,599.00;41,310.75;2,192.75;63,307.50;108,037.25;42,129.25;95,395.00;5,588.50;5,351.00
Mar 27, 2021;Mar 28, 2021;22,233.75;4,035.50;134,312.25;28,504.00;2,228.50;63,091.00;52,577.25;15,625.50;57,522.75;5,931.00;3,900.00
Mar 28, 2021;Mar 29, 2021;21,316.75;3,857.00;90,526.25;37,813.75;2,109.25;60,104.25;49,335.00;11,403.00;52,544.50;4,726.50;4,143.75
Mar 29, 2021;Mar 30, 2021;22,065.25;4,079.25;81,283.00;50,745.50;2,024.75;62,837.25;66,533.00;30,854.75;71,153.75;6,055.25;3,499.50
Mar 30, 2021;Mar 31, 2021;21,754.25;4,041.75;15,728.00;51,200.00;1,959.50;62,686.00;95,032.25;52,865.00;115,297.00;7,881.00;5,146.75
Mar 31, 2021;Apr 1, 2021;21,648.50;3,908.75;16,020.50;50,423.75;1,837.75;62,399.50;102,728.25;54,928.25;144,804.25;5,318.00;5,207.50
Apr 1, 2021;Apr 2, 2021;22,139.00;3,725.25;36,554.25;46,283.00;1,963.25;62,338.00;90,049.25;35,222.00;107,884.50;6,602.50;5,900.50
Apr 2, 2021;Apr 3, 2021;22,439.25;3,558.25;57,778.00;30,990.75;1,993.75;62,673.00;42,408.50;14,844.25;61,754.50;4,578.75;5,777.50
Apr 3, 2021;Apr 4, 2021;22,524.00;3,537.75;37,146.25;38,299.50;1,826.00;62,681.25;29,275.00;11,564.00;59,957.75;6,314.25;5,951.00
Apr 4, 2021;Apr 5, 2021;22,643.25;3,463.50;21,728.00;34,072.00;1,869.75;62,535.00;27,997.00;8,297.50;55,589.75;7,308.25;5,093.50
Apr 5, 2021;Apr 6, 2021;22,003.00;3,492.25;134,143.75;23,412.75;2,001.25;62,331.75;28,739.25;11,968.75;50,419.50;1,893.25;5,565.00
Apr 6, 2021;Apr 7, 2021;22,337.25;3,576.75;114,094.75;26,150.75;1,979.75;62,656.75;72,467.25;28,693.00;89,022.75;9,851.25;6,304.50
Apr 7, 2021;Apr 8, 2021;22,589.00;3,683.25;128,738.00;15,896.25;1,937.50;62,411.25;87,707.25;46,482.25;84,906.25;5,148.50;5,167.25
Apr 8, 2021;Apr 9, 2021;22,859.25;3,704.25;55,680.00;34,446.00;1,961.00;62,271.75;91,406.00;46,660.75;113,497.75;8,601.00;5,951.50
Apr 9, 2021;Apr 10, 2021;22,819.25;3,689.00;69,194.00;41,960.25;2,019.00;61,920.50;78,085.00;46,786.75;101,396.00;4,116.75;6,609.75
Apr 10, 2021;Apr 11, 2021;22,728.75;3,741.50;47,410.00;17,871.75;2,077.50;61,692.75;87,666.25;42,134.25;137,438.25;2,809.75;6,644.50
Apr 11, 2021;Apr 12, 2021;22,146.50;3,794.75;56,671.75;18,821.50;2,080.25;61,514.50;73,711.00;31,265.00;62,659.00;1,107.00;6,565.25
Apr 12, 2021;Apr 13, 2021;22,177.25;4,122.50;32,190.25;31,408.50;1,965.75;61,989.75;149,505.50;64,955.25;160,278.50;5,327.00;6,697.00
Apr 13, 2021;Apr 14, 2021;22,100.50;4,321.50;30,035.50;40,307.00;1,876.50;61,970.75;142,988.25;73,616.25;141,435.50;2,960.50;5,099.00
Apr 14, 2021;Apr 15, 2021;22,343.75;4,397.25;17,497.50;38,616.00;1,883.50;61,810.00;162,848.00;76,899.00;163,193.00;5,127.75;4,503.50
Apr 15, 2021;Apr 16, 2021;22,251.25;4,420.50;25,523.50;42,157.25;1,957.75;61,677.25;167,406.75;72,829.25;174,181.00;3,538.25;4,992.75
Apr 16, 2021;Apr 17, 2021;22,263.75;4,480.25;35,286.50;37,124.75;2,019.00;61,490.75;159,611.75;53,848.50;155,830.50;4,304.50;4,719.50
Apr 17, 2021;Apr 18, 2021;21,859.50;4,547.50;32,657.25;39,277.50;2,047.00;61,301.00;141,841.00;38,671.00;119,888.50;3,753.75;4,745.00
Apr 18, 2021;Apr 19, 2021;21,742.00;4,561.75;14,336.50;28,166.75;2,118.00;61,083.50;141,827.00;30,722.00;134,562.50;1,519.00;4,840.50
Apr 19, 2021;Apr 20, 2021;21,692.00;4,660.50;8,928.25;28,687.00;1,828.25;60,769.25;158,322.50;47,460.75;168,816.00;4,855.25;4,401.75
Apr 20, 2021;Apr 21, 2021;21,340.00;4,601.00;3,295.75;45,892.75;1,902.25;60,519.25;161,410.25;53,509.75;165,656.75;3,773.75;4,866.25
Apr 21, 2021;Apr 22, 2021;21,020.50;4,446.00;27,942.50;47,946.25;2,104.25;60,465.50;131,070.00;45,993.25;108,570.50;1,644.50;4,925.00
Apr 22, 2021;Apr 23, 2021;21,149.75;4,268.00;42,495.75;53,362.25;1,962.00;60,498.00;70,917.00;48,418.00;82,587.50;2,466.25;5,098.50
Apr 23, 2021;Apr 24, 2021;21,190.00;3,978.50;19,829.50;60,275.50;2,032.25;60,392.75;65,363.25;43,930.75;98,168.00;2,868.00;5,006.75
Apr 24, 2021;Apr 25, 2021;21,190.75;3,584.25;37,550.00;59,288.50;2,075.50;59,971.50;60,999.75;25,442.25;73,271.25;3,022.50;4,536.25
Apr 25, 2021;Apr 26, 2021;21,112.75;3,476.75;40,092.50;57,937.75;2,078.00;59,957.25;51,942.50;18,470.75;59,150.25;2,079.75;3,615.00
Apr 26, 2021;Apr 27, 2021;21,191.50;3,435.50;41,794.00;63,742.50;2,028.50;60,104.25;118,628.75;50,214.25;112,655.25;4,289.00;4,819.50
Apr 27, 2021;Apr 28, 2021;20,709.75;3,370.00;46,764.50;63,242.75;2,019.50;59,842.75;128,775.25;48,042.00;113,891.50;4,122.25;5,933.25
Apr 28, 2021;Apr 29, 2021;20,483.50;3,313.25;29,245.00;52,804.25;2,036.25;59,499.00;132,905.50;47,703.50;108,660.75;2,379.50;6,959.50
Apr 29, 2021;Apr 30, 2021;20,706.00;3,451.00;98,014.25;30,732.75;2,033.50;59,337.50;143,581.00;50,496.50;109,926.50;2,389.25;6,474.00
Apr 30, 2021;May 1, 2021;21,346.25;3,451.75;13,773.00;29,024.50;2,130.25;52,473.50;163,898.25;67,869.75;141,149.00;3,618.75;6,130.25
May 1, 2021;May 2, 2021;21,684.00;3,499.50;14,725.00;34,366.25;2,213.00;31,012.75;95,048.00;36,226.75;75,956.00;2,648.75;5,782.75
May 2, 2021;May 3, 2021;21,376.50;3,782.25;47,001.00;33,816.00;2,124.75;31,071.25;63,971.75;30,344.25;63,500.75;587.75;5,127.25
May 3, 2021;May 4, 2021;21,318.50;3,636.50;59,006.50;45,390.25;2,003.25;31,030.00;74,581.25;49,322.25;86,581.25;1,575.25;5,769.00
May 4, 2021;May 5, 2021;20,667.00;3,730.50;203,018.00;27,518.00;1,960.00;30,910.75;42,701.75;15,096.50;54,562.25;1,975.25;4,451.25
May 5, 2021;May 6, 2021;20,900.25;3,922.50;144,229.75;38,738.50;2,060.75;31,017.00;64,502.50;25,343.25;52,749.25;3,822.75;4,417.75
May 6, 2021;May 7, 2021;21,207.50;3,920.00;35,795.25;27,609.50;2,086.25;31,030.75;98,641.00;56,690.00;114,340.75;2,476.25;5,202.00
May 7, 2021;May 8, 2021;21,690.50;4,016.00;50,456.50;42,539.00;2,100.00;31,027.00;105,553.25;42,855.50;91,029.00;4,899.50;5,716.75
May 8, 2021;May 9, 2021;21,739.75;3,740.50;57,224.75;42,583.25;2,095.75;30,902.00;52,014.00;20,217.25;58,830.00;3,592.75;5,173.50
May 9, 2021;May 10, 2021;20,425.75;3,836.75;98,102.75;58,561.75;1,935.25;30,539.50;29,547.75;10,636.75;36,543.75;615.25;4,613.50
May 10, 2021;May 11, 2021;20,192.00;4,057.75;85,541.50;28,974.50;1,918.00;30,479.75;78,461.00;36,050.00;70,009.75;3,126.75;5,563.75
May 11, 2021;May 12, 2021;20,346.75;4,404.25;11,570.50;16,236.00;2,030.00;30,709.50;157,897.75;49,205.75;87,598.00;2,585.25;6,598.00
May 12, 2021;May 13, 2021;20,459.25;4,735.25;23,348.00;33,833.00;2,016.50;30,855.25;161,228.25;42,843.00;86,267.75;2,461.50;6,599.00
May 13, 2021;May 14, 2021;21,297.00;4,856.00;15,706.50;43,671.75;2,044.75;30,839.75;75,688.75;20,565.50;51,610.00;3,664.00;6,677.75
May 14, 2021;May 15, 2021;21,429.25;4,749.00;17,703.50;44,490.50;2,087.75;30,851.50;75,682.25;24,066.25;58,220.25;3,775.00;6,759.50
May 15, 2021;May 16, 2021;21,204.00;4,964.25;48,522.50;31,972.00;2,001.75;30,860.00;67,559.50;20,458.00;54,554.00;2,938.25;6,701.00
May 16, 2021;May 17, 2021;20,817.50;4,944.50;63,246.25;41,858.00;2,003.25;30,866.00;52,883.50;20,015.50;45,036.50;1,384.75;5,861.50
May 17, 2021;May 18, 2021;20,814.75;5,060.25;78,636.50;34,062.25;1,951.50;41,444.00;87,324.50;29,498.75;62,544.25;5,020.00;6,699.00
May 18, 2021;May 19, 2021;21,148.00;4,926.25;40,258.75;35,534.50;2,025.50;62,696.25;111,377.75;38,404.00;64,206.00;5,335.00;6,343.25
May 19, 2021;May 20, 2021;21,594.25;5,025.75;29,835.00;40,058.50;2,162.25;63,148.50;121,856.00;34,545.00;67,341.00;3,701.50;6,123.00
May 20, 2021;May 21, 2021;21,841.50;5,057.25;32,634.25;44,741.50;2,134.25;63,095.25;114,088.25;31,589.75;66,359.75;6,475.00;6,019.50
May 21, 2021;May 22, 2021;21,726.00;5,038.25;153,395.50;37,985.25;2,125.75;62,939.25;31,668.00;17,419.75;50,630.50;3,400.75;5,698.00
May 22, 2021;May 23, 2021;21,695.50;5,100.25;144,058.75;34,094.25;2,210.25;62,978.75;28,126.00;9,070.25;35,170.25;3,172.50;5,031.75
May 23, 2021;May 24, 2021;21,635.75;5,122.00;84,839.25;44,872.25;2,205.00;63,119.25;29,850.00;17,034.00;34,505.00;3,822.00;5,071.25
May 24, 2021;May 25, 2021;21,479.50;5,087.75;107,045.75;33,767.25;2,150.25;61,337.00;36,876.50;11,645.75;40,750.50;3,346.75;4,040.50
May 25, 2021;May 26, 2021;21,695.25;5,253.75;125,866.75;35,204.50;2,124.50;63,214.25;74,991.00;24,994.00;53,878.25;5,175.00;4,280.00
May 26, 2021;May 27, 2021;21,599.25;5,061.25;94,088.50;30,640.25;2,014.50;63,175.75;100,867.75;40,439.25;63,516.25;3,933.50;5,465.25
May 27, 2021;May 28, 2021;21,684.50;5,124.00;80,919.25;25,450.00;2,040.75;63,169.75;141,940.50;38,444.75;80,605.25;3,890.75;5,563.00
May 28, 2021;May 29, 2021;21,837.50;5,121.25;11,573.50;55,346.25;2,146.50;63,143.75;152,815.25;33,082.00;93,899.75;2,462.25;5,330.00
May 29, 2021;May 30, 2021;21,483.50;4,921.50;19,007.75;57,166.75;2,079.00;63,110.00;100,826.75;19,850.25;66,160.00;2,317.00;4,906.25
May 30, 2021;May 31, 2021;21,431.50;4,831.75;33,758.25;68,375.00;1,973.25;61,063.00;61,795.00;13,440.50;58,490.00;1,146.75;4,916.75
May 31, 2021;Jun 1, 2021;21,227.75;4,660.75;32,406.00;68,159.75;1,999.75;62,974.75;120,052.50;28,707.25;87,030.00;5,828.50;6,207.75
Jun 1, 2021;Jun 2, 2021;20,941.25;4,564.00;40,373.75;69,338.75;2,074.25;62,655.75;131,780.50;28,205.00;87,802.75;4,387.50;6,109.50
Jun 2, 2021;Jun 3, 2021;20,125.25;4,608.50;22,442.25;64,887.75;1,947.75;62,457.50;121,517.00;27,121.50;64,954.75;3,307.25;5,680.25
Jun 3, 2021;Jun 4, 2021;20,422.50;4,732.25;22,521.50;45,168.75;1,952.25;62,042.75;122,308.75;25,883.25;62,820.50;3,799.50;5,872.50
Jun 4, 2021;Jun 5, 2021;20,390.75;4,758.00;6,658.75;45,946.25;1,877.25;61,936.25;138,050.25;25,119.75;84,836.50;3,635.50;5,759.50
Jun 5, 2021;Jun 6, 2021;20,428.00;4,963.50;17,162.50;25,114.25;1,967.25;62,161.25;125,302.75;19,466.25;68,890.75;3,425.25;5,857.50
Jun 6, 2021;Jun 7, 2021;20,305.50;5,127.50;18,653.75;17,218.25;1,975.50;53,372.00;108,912.75;19,473.50;55,730.50;438.50;5,870.50
Jun 7, 2021;Jun 8, 2021;20,169.00;5,273.50;11,478.75;31,476.75;1,934.75;56,382.50;160,709.00;35,993.75;132,281.50;2,481.50;5,762.50
Jun 8, 2021;Jun 9, 2021;20,040.75;5,522.00;6,645.25;45,380.75;1,916.00;60,320.50;163,672.25;32,321.25;147,163.50;3,492.50;4,212.75
Jun 9, 2021;Jun 10, 2021;19,933.00;5,697.75;4,778.00;54,389.50;1,950.50;62,117.50;165,401.00;30,313.75;137,677.25;4,356.75;4,241.50
Jun 10, 2021;Jun 11, 2021;19,754.50;5,866.75;8,329.75;60,455.25;1,915.50;62,182.50;161,001.00;31,049.25;136,283.00;3,414.25;4,243.75
Jun 11, 2021;Jun 12, 2021;19,906.25;5,845.50;11,094.75;59,907.00;2,005.50;62,016.00;143,405.75;30,065.00;108,688.25;5,421.25;4,021.50
Jun 12, 2021;Jun 13, 2021;19,622.25;5,826.50;56,572.25;47,452.00;2,037.75;60,311.00;65,292.75;14,964.75;54,465.75;4,385.00;4,097.75
Jun 13, 2021;Jun 14, 2021;18,839.25;5,708.25;11,414.50;70,624.75;2,040.75;59,644.75;52,387.75;12,005.50;40,606.50;3,865.00;4,040.50
Jun 14, 2021;Jun 15, 2021;19,462.75;5,400.25;13,847.00;67,906.25;1,984.00;62,291.50;121,226.00;28,437.00;73,335.75;6,332.25;4,204.50
Jun 15, 2021;Jun 16, 2021;19,676.00;5,303.00;8,340.25;61,289.25;1,899.25;62,295.25;163,844.25;40,788.25;114,421.75;2,680.25;4,271.50
Jun 16, 2021;Jun 17, 2021;19,327.25;5,332.75;14,838.75;61,848.50;1,932.50;61,845.50;164,051.75;41,039.25;133,327.50;3,555.75;4,244.25
Jun 17, 2021;Jun 18, 2021;18,640.75;5,017.50;29,785.25;61,835.75;1,856.75;61,322.50;159,749.50;48,079.75;106,160.75;2,857.50;4,295.75
Jun 18, 2021;Jun 19, 2021;18,606.25;4,974.50;21,815.25;54,038.75;1,857.75;61,381.25;173,648.25;47,878.50;109,779.75;4,375.50;4,448.75
Jun 19, 2021;Jun 20, 2021;18,859.50;4,746.50;28,494.50;59,881.75;1,781.75;61,407.50;138,007.00;28,158.00;75,332.75;3,305.50;4,209.50
Jun 20, 2021;Jun 21, 2021;18,953.00;5,054.50;56,003.00;48,278.75;1,923.25;60,731.00;105,992.25;19,029.25;51,869.50;1,931.25;4,146.00
Jun 21, 2021;Jun 22, 2021;19,462.00;5,532.25;60,367.00;36,882.25;1,805.25;62,175.50;174,138.50;39,839.25;94,212.25;1,533.25;4,131.00
Jun 22, 2021;Jun 23, 2021;19,531.50;5,600.50;22,548.50;29,928.00;1,684.00;62,363.25;177,856.25;50,660.50;131,732.00;2,650.50;3,838.25
Jun 23, 2021;Jun 24, 2021;19,915.25;5,502.00;12,815.25;40,654.25;1,819.00;62,365.75;179,393.00;54,550.75;138,328.00;3,646.50;3,761.50
Jun 24, 2021;Jun 25, 2021;19,882.50;5,580.25;11,520.25;34,512.00;2,116.50;62,443.00;166,126.75;44,661.75;150,209.50;5,646.25;4,054.75
Jun 25, 2021;Jun 26, 2021;20,129.50;5,617.25;9,634.25;44,466.25;2,200.00;62,440.25;171,464.00;33,802.50;131,001.25;2,165.00;4,841.25
Jun 26, 2021;Jun 27, 2021;19,992.50;5,502.75;4,648.00;56,368.00;2,100.00;62,116.50;137,582.00;21,892.75;73,191.25;2,088.00;5,379.75
Jun 27, 2021;Jun 28, 2021;19,223.50;5,203.00;29,278.75;53,361.25;1,963.00;61,863.75;112,886.50;15,039.00;50,190.00;1,661.75;5,806.25
Jun 28, 2021;Jun 29, 2021;18,927.50;5,178.50;13,745.00;47,187.00;1,915.00;61,562.00;151,461.50;41,514.25;113,128.25;4,198.00;5,536.00
Jun 29, 2021;Jun 30, 2021;19,199.75;5,263.00;24,383.75;38,987.75;1,976.00;62,027.00;153,129.00;39,980.25;126,917.00;3,550.25;5,645.00
Jun 30, 2021;Jul 1, 2021;19,455.50;5,565.50;28,903.50;26,797.50;2,150.50;62,566.75;146,194.50;35,588.75;122,951.75;3,211.25;4,628.25
Jul 1, 2021;Jul 2, 2021;19,580.50;5,520.25;49,229.75;16,324.25;2,098.00;62,564.75;135,952.50;32,191.50;116,974.50;1,985.50;5,038.25
Jul 2, 2021;Jul 3, 2021;19,821.50;5,614.50;10,982.00;48,046.50;2,163.75;62,498.50;137,247.25;32,912.50;126,100.25;2,115.25;5,274.75
Jul 3, 2021;Jul 4, 2021;19,541.00;5,253.50;3,599.50;57,618.75;2,155.50;62,283.75;142,020.00;39,832.75;66,030.25;1,049.00;4,634.50
Jul 4, 2021;Jul 5, 2021;19,327.00;5,211.00;14,932.75;31,954.75;2,137.25;62,118.75;139,471.00;41,508.00;62,433.75;941.50;4,627.25
Jul 5, 2021;Jul 6, 2021;19,633.75;5,413.25;30,207.50;32,421.25;2,058.75;62,280.75;141,524.50;59,603.75;101,311.75;3,019.00;5,247.25
Jul 6, 2021;Jul 7, 2021;19,297.25;5,185.50;98,295.25;35,020.50;1,993.75;61,879.25;119,682.25;54,269.00;59,170.50;1,354.75;5,504.75
Jul 7, 2021;Jul 8, 2021;19,538.00;4,887.25;25,022.75;42,694.75;2,072.75;62,175.25;130,516.75;65,002.50;103,421.75;2,085.25;5,765.75
Jul 8, 2021;Jul 9, 2021;19,950.25;4,537.50;6,797.25;26,939.50;2,100.75;62,201.00;135,785.00;73,922.25;131,016.50;4,691.75;4,417.50
Jul 9, 2021;Jul 10, 2021;20,062.25;5,819.25;16,162.75;35,493.75;2,130.25;62,262.25;140,376.25;56,497.50;113,129.50;1,838.00;4,322.50
Jul 10, 2021;Jul 11, 2021;19,881.75;5,716.50;5,759.25;48,105.50;2,165.25;62,316.75;139,216.25;37,433.50;47,700.25;357.00;4,371.25
Jul 11, 2021;Jul 12, 2021;19,239.25;5,683.25;7,638.00;40,355.75;2,115.00;62,209.50;138,599.75;38,247.75;47,333.25;1,319.50;4,490.50
Jul 12, 2021;Jul 13, 2021;18,922.00;5,259.00;8,057.75;43,838.75;2,062.00;61,953.75;139,409.50;57,219.25;87,556.50;2,466.50;4,368.75
Jul 13, 2021;Jul 14, 2021;19,148.50;5,273.25;19,697.50;15,068.75;1,835.25;61,884.00;139,664.25;61,182.75;108,799.75;2,299.50;4,265.50
Jul 14, 2021;Jul 15, 2021;19,506.25;5,736.00;44,993.75;13,921.00;1,887.00;62,033.50;130,766.75;56,690.00;97,558.50;5,949.25;4,682.25
Jul 15, 2021;Jul 16, 2021;19,535.50;5,738.25;12,887.50;28,138.50;1,923.75;62,210.50;63,554.25;63,197.75;111,583.75;1,605.75;4,502.50
Jul 16, 2021;Jul 17, 2021;19,940.75;5,837.75;23,370.50;31,112.25;1,935.00;62,199.75;91,248.25;61,921.00;93,623.00;3,022.75;4,655.50
Jul 17, 2021;Jul 18, 2021;19,661.75;5,765.00;36,753.25;42,886.50;1,914.00;60,893.75;57,460.25;20,438.25;39,014.25;3,345.25;4,412.75
Jul 18, 2021;Jul 19, 2021;19,429.00;5,787.75;41,674.50;59,663.25;1,785.25;58,623.25;48,219.25;17,721.25;35,220.75;910.25;4,094.75
Jul 19, 2021;Jul 20, 2021;19,687.00;5,883.50;18,785.00;45,663.00;1,855.75;62,167.75;97,856.25;50,954.00;74,987.25;1,923.75;4,453.50
Jul 20, 2021;Jul 21, 2021;19,799.50;5,866.75;7,356.25;56,472.50;1,965.00;62,407.00;93,024.25;64,111.50;95,872.25;2,515.00;5,264.50
Jul 21, 2021;Jul 22, 2021;19,812.25;5,759.50;6,402.00;52,993.25;1,988.50;62,242.75;94,052.75;66,155.00;101,197.75;2,464.75;6,129.00
Jul 22, 2021;Jul 23, 2021;19,637.25;5,589.50;7,386.75;52,799.50;2,037.75;62,149.25;85,853.25;67,278.00;106,915.25;2,519.25;6,115.75
Jul 23, 2021;Jul 24, 2021;19,506.25;5,404.50;11,468.00;58,174.75;2,021.75;62,130.75;89,033.25;60,591.75;104,848.50;2,114.75;6,226.00
Jul 24, 2021;Jul 25, 2021;18,804.00;5,319.75;33,949.50;31,182.00;1,984.50;61,924.25;86,236.00;35,902.75;43,892.00;2,420.25;6,259.50
Jul 25, 2021;Jul 26, 2021;18,246.75;5,319.75;15,025.50;44,578.00;1,937.50;59,838.00;79,770.50;21,655.75;41,203.50;965.50;6,154.00
Jul 26, 2021;Jul 27, 2021;18,463.50;5,124.00;30,517.50;46,365.50;1,989.00;61,950.75;116,224.25;57,374.25;84,144.50;2,871.25;5,577.75
Jul 27, 2021;Jul 28, 2021;18,087.75;5,325.75;33,399.00;37,313.50;2,017.00;61,963.00;122,800.50;63,079.75;75,177.50;3,149.50;6,331.50
Jul 28, 2021;Jul 29, 2021;17,980.50;5,243.00;76,704.00;36,274.75;1,994.25;62,046.00;114,160.25;39,068.25;54,643.25;2,428.50;6,292.50
Jul 29, 2021;Jul 30, 2021;18,299.25;5,341.00;94,248.25;48,177.00;2,067.25;55,340.50;46,432.00;22,944.75;33,490.00;4,380.25;6,211.25
Jul 30, 2021;Jul 31, 2021;18,710.00;5,197.75;60,953.50;51,407.50;2,035.75;59,060.00;66,165.75;25,955.75;41,673.75;5,027.75;5,300.25
Jul 31, 2021;Aug 1, 2021;18,869.50;4,938.25;97,564.75;38,172.25;2,041.25;53,910.00;47,009.00;9,654.25;32,706.75;1,815.50;5,214.00
Aug 1, 2021;Aug 2, 2021;18,807.00;4,988.50;30,739.25;38,206.00;2,000.75;58,816.00;64,167.75;8,330.75;34,735.00;1,304.50;5,221.00
Aug 2, 2021;Aug 3, 2021;18,888.25;4,821.25;17,864.00;37,614.25;2,117.25;60,873.00;106,412.25;28,633.75;41,634.50;2,871.25;5,183.75
Aug 3, 2021;Aug 4, 2021;19,266.50;4,355.25;9,012.75;29,490.00;2,148.25;62,509.25;125,212.25;61,613.75;55,122.75;1,092.50;5,435.25
Aug 4, 2021;Aug 5, 2021;19,207.25;4,665.50;4,460.00;36,150.50;2,216.25;62,398.50;126,949.50;63,157.25;72,166.00;2,364.25;5,167.00
Aug 5, 2021;Aug 6, 2021;19,373.75;4,905.25;9,601.75;41,321.00;2,186.25;62,255.75;129,241.50;52,236.25;61,798.75;1,384.50;5,285.00
Aug 6, 2021;Aug 7, 2021;19,888.75;4,857.00;79,182.25;35,772.00;2,235.00;61,950.50;99,115.50;22,185.75;40,603.75;2,746.25;5,155.00
Aug 7, 2021;Aug 8, 2021;20,218.75;4,912.00;52,666.50;32,380.50;2,198.25;61,577.00;68,194.75;13,882.00;39,903.25;1,710.25;5,207.25
Aug 8, 2021;Aug 9, 2021;20,142.25;5,011.00;103,816.25;36,084.75;2,119.00;53,872.50;40,824.50;8,188.25;33,598.75;711.00;5,070.50
Aug 9, 2021;Aug 10, 2021;19,993.75;4,702.25;65,857.50;40,553.50;2,027.00;59,165.25;69,361.25;16,852.00;40,614.00;2,221.25;5,046.00
Aug 10, 2021;Aug 11, 2021;20,240.25;4,668.75;37,077.00;40,887.25;2,123.25;62,210.00;106,171.50;37,270.50;48,467.50;2,550.75;4,836.00
Aug 11, 2021;Aug 12, 2021;20,289.25;4,511.25;2,517.75;49,125.00;2,095.00;62,072.50;106,102.00;55,428.75;57,184.75;2,095.50;4,758.75
Aug 12, 2021;Aug 13, 2021;20,223.25;4,364.50;2,461.25;50,189.25;2,028.50;61,810.25;104,808.75;59,454.75;74,482.50;1,955.25;4,805.75
Aug 13, 2021;Aug 14, 2021;20,095.00;4,131.75;21,006.50;46,398.50;1,953.25;61,619.75;107,169.50;61,546.00;50,291.50;3,245.50;4,335.50
Aug 14, 2021;Aug 15, 2021;19,987.00;3,420.25;18,166.50;56,780.50;1,956.50;59,721.00;80,079.25;11,008.25;36,862.00;2,826.25;5,203.25
Aug 15, 2021;Aug 16, 2021;19,295.00;3,622.50;20,317.00;49,831.00;1,964.75;60,518.50;75,027.00;11,553.50;38,883.25;852.75;5,749.00
Aug 16, 2021;Aug 17, 2021;19,703.25;3,888.50;112,410.75;19,620.25;2,017.25;61,637.75;89,907.50;18,428.50;42,062.00;1,987.00;5,673.75
Aug 17, 2021;Aug 18, 2021;20,118.25;4,022.75;85,493.25;27,960.00;2,164.00;59,125.00;70,510.00;18,115.25;40,185.25;2,574.75;5,578.25
